,epoch,learning_rate,loss,train_error,val_error,test_error,train_mae,val_mae,test_mae,train_rmse,val_rmse,test_rmse,train_r_squared,val_r_squared,test_r_squared
0,1,0.01,17.021175631170635,2.012352898324539,2.08318177080646,1.8881919894899641,2.012352898324539,2.08318177080646,1.8881919894899641,2.577122118772293,2.78590613558065,2.5507780893861964,0.6513177748666231,0.5782684913278222,0.602481829557455
1,2,0.01,6.4871594055999,2.0365545105765706,2.1097165825440714,1.8881919894899641,2.0365545105765706,2.1097165825440714,2.0761073925057234,2.5371088679284393,2.6649484213260948,2.558391664200881,0.6620612303338791,0.6140947333373965,0.6001052597173353
2,3,0.01,3.510945404349188,1.1304913431540007,1.251496764802441,1.1837986500895754,1.1304913431540007,1.251496764802441,1.1837986500895754,1.5871007578478185,1.8208807379202456,1.6459275467904635,0.8677581823143868,0.8198367973543477,0.8344866393607591
3,4,0.01,2.90966455179985,1.4169251914964551,1.394268849461349,1.1837986500895754,1.4169251914964551,1.394268849461349,1.4032997063228063,1.8646064465255867,1.8498863731080633,1.8607559734764927,0.817470033216494,0.8140512786472267,0.7884609873551947
4,5,0.01,3.220301146528701,1.37039685946056,1.423042937652352,1.1837986500895754,1.37039685946056,1.423042937652352,1.4122172119666119,1.7951462236523434,1.905540480636996,1.8863583440029696,0.8308159287428027,0.8026943833977008,0.7825997575335917
5,6,0.01,3.0038078698732185,1.1412517429546585,1.2722044384356626,1.1837986500895754,1.1412517429546585,1.2722044384356626,1.2003496739329125,1.5181844415869292,1.7330610841665974,1.6195109322396506,0.8789934483584656,0.8367959880852484,0.8397568781690148
6,7,0.01,2.59519651951358,1.2210577698801295,1.24536158129112,1.2816112309086078,1.2210577698801295,1.24536158129112,1.2816112309086078,1.611935104619695,1.8215171038774116,1.6764679590133749,0.8635872642177467,0.8197108475757083,0.8282874078618816
7,8,0.01,3.2233155579925272,1.1286148189656153,1.1248090168864457,1.195421274827451,1.1286148189656153,1.1248090168864457,1.195421274827451,1.480480176134975,1.6711813141165037,1.5962265126823039,0.884929233764144,0.8482424760867739,0.8443315255956033
8,9,0.01,2.018624615194557,0.9394631976107412,1.0951875399068458,1.0402169215435884,0.9394631976107412,1.0951875399068458,1.0402169215435884,1.2795349668891287,1.614998915369787,1.4247088710105307,0.9140463884362273,0.858274642927679,0.8759879501588229
9,10,0.01,2.1968503060368443,0.9664022791592372,1.061159124079439,1.1102824722017561,0.9664022791592372,1.061159124079439,1.1102824722017561,1.330204974359447,1.5625781414181845,1.5115590296108525,0.90710401433427,0.867325768904593,0.8604075745795016
10,11,0.01,1.9525976360762969,0.9602121099418145,1.0698473564128286,1.1102824722017561,0.9602121099418145,1.0698473564128286,1.0898333495976973,1.3141668768562906,1.588025455151293,1.4328502100382172,0.9093305783549845,0.8629692580701431,0.8745665947453369
11,12,0.01,1.799167676353271,1.0612355882568703,1.1607924183619391,1.1102824722017561,1.0612355882568703,1.1607924183619391,1.1833918958294147,1.3921677466207052,1.6046365169326375,1.5620763492358165,0.8982480015146572,0.8600875271741364,0.8509211124970802
