,epoch,learning_rate,loss,train_error,val_error,test_error,train_mae,val_mae,test_mae,train_rmse,val_rmse,test_rmse,train_r_squared,val_r_squared,test_r_squared
0,1,0.01,0.06092637100579383,0.057211178920172544,0.062216852436360624,0.06186587926076383,0.057211178920172544,0.062216852436360624,0.06186587926076383,0.0793147669465075,0.08246983045032938,0.08337524405605747,-1.2924167678057952,-1.762844274682517,-1.3385114688999389
1,2,0.01,0.005647132539249569,0.039877414588523966,0.04322926684753182,0.04335152737948359,0.039877414588523966,0.04322926684753182,0.04335152737948359,0.05598511452494135,0.05969558986922892,0.06016469921452646,-0.14216964367039053,-0.44760708321140696,-0.2177237249384858
2,3,0.01,0.002944650069117192,0.04146026929525817,0.04260950113080211,0.03874097125870841,0.04146026929525817,0.04260950113080211,0.03874097125870841,0.05513714559833787,0.05542893143126455,0.05186884606655934,-0.1078323173697251,-0.24807078162416096,0.09493777196209285
3,4,0.01,0.00231066401183543,0.034328478570924637,0.034719584221692426,0.0349575405826374,0.034328478570924637,0.034719584221692426,0.0349575405826374,0.04538482184030837,0.04480963572654349,0.04694072705343437,0.24940314326812563,0.1843402528806889,0.25874968353053707
4,5,0.01,0.0023255289963511755,0.037428602088163815,0.039264070619012895,0.0349575405826374,0.037428602088163815,0.039264070619012895,0.03929494412577882,0.05055878359923198,0.052061888125154,0.0540821232725618,0.06850891063736309,-0.10104744320190906,0.016050667881124636
5,6,0.01,0.0020955779669565903,0.034364066640000045,0.033855352819580395,0.03541185600417001,0.034364066640000045,0.033855352819580395,0.03541185600417001,0.04447465692741277,0.04448007588137175,0.04537186658468058,0.2792067933601292,0.19629394081880458,0.3074700494022147
6,7,0.01,0.0019003841641682632,0.03339862651218568,0.034114482783779654,0.03541185600417001,0.03339862651218568,0.034114482783779654,0.03672084729282223,0.04328457310415206,0.044037211198441416,0.04696810855431226,0.317265657931704,0.21221842400460778,0.2578846579050723
7,8,0.01,0.0016711700669766146,0.03958402682208219,0.04019276813133476,0.03541185600417001,0.03958402682208219,0.04019276813133476,0.04299671339745424,0.05138374452681356,0.05348751216718641,0.057255732517310885,0.037862878629901786,-0.1621735849860464,-0.10281640643660417
8,9,0.01,0.0017538610087646628,0.024529689117816295,0.0245778554493619,0.025169244226144284,0.024529689117816295,0.0245778554493619,0.025169244226144284,0.03221950861671445,0.03375652048889159,0.0335871744787081,0.6217113624537647,0.5371059986337583,0.6204996257631099
9,10,0.01,0.0013900325380417644,0.028596543239796858,0.028647686710062716,0.025169244226144284,0.028596543239796858,0.028647686710062716,0.027163428919655935,0.03715794102756283,0.03815733460483447,0.03537280422602773,0.49686010619148147,0.40854424160854264,0.5790754573399362
