,feature,relevance,relevance_seotm
0,Nd-0_FA_AA,0.2390398187438559,0.014838805848009014
1,LPocc-1_FR_AA,0.08967659684381958,0.007644165203354143
2,qnat-1_FA_AA,0.04201742914143899,0.005029411930949983
3,LPe-1_FR_AA,0.0387675343555955,0.006475563068680391
4,Nd-0_FS_AA,0.03764235783256921,0.006513246272605549
5,LPde-3_MD_AA,0.03447834348387546,0.003183946803920257
6,qnat-0_FA_AA,0.03255569939806156,0.0020988461099125913
7,LPde-1_FR_AA,0.025804585570897726,0.002598933982615551
8,Vnat-2_MR_AA,0.01829500281915794,0.0017964820062194669
9,qnat-3_MD_AA,0.017946805297748177,0.0013444925715723097
10,LPde-0_FA_AA,0.017729498097651335,0.0022250910823159047
11,qnat-1_MS_AA,0.016444719897981533,0.001740394233997472
12,qnat-1_MD_AA,0.015702140477558562,0.004579155666099857
13,Nd-0_MA_AA,0.015078896224122562,0.009050642858693682
14,Nd-0_MS_AA,0.013663194737884798,0.004225728679614862
15,LPocc-3_FR_AA,0.012791023553609759,0.002364185339906992
16,LPd-3_MA_AA,0.0116187215038087,0.005152868338692319
17,LPde-0_FS_AA,0.01037791819451062,0.0017281028327001387
18,LPe-0_FA_AA,0.010201289528735445,0.00044347898333473436
19,LPde-3_MS_AA,0.009664646929347202,0.0018628766351226351
20,Vnat-0_MS_AA,0.009648182121658192,0.003847165210403357
21,Nlp-1_FR_AA,0.008584231652414223,0.001136692772431181
22,LPp-3_FR_AA,0.007644955580652176,0.003500502301502023
23,Vnat-3_FR_AA,0.006946553053961316,0.0010779026915746345
24,qnat-0_MS_AA,0.006788431487446195,0.004356930063888587
25,LPocc-3_MD_AA,0.0064633655568843195,0.0015450358316821376
26,Ns-3_MR_AA,0.006211519191163181,0.000972441947577825
27,qnat-1_MR_AA,0.005566478256385137,0.0006223433959484514
28,LPs-3_MD_AA,0.004849147682906172,0.0005461382533867306
29,LPd-2_FR_AA,0.004831094410362799,0.0003285528286312761
30,Vnat-0_MA_AA,0.004761562324857452,0.0013602280230793247
31,LPd-2_FA_AA,0.004684393143819433,0.000615855936691431
32,LPs-1_FR_AA,0.0038180775132682825,0.00287545416645003
33,LPocc-2_FR_AA,0.003774966488361315,0.0006872685813610045
34,Np-1_MR_AA,0.003674773999019386,0.000609260106776949
35,Vnat-3_MD_AA,0.003598026828174826,0.0005135644436822761
36,Np-3_FR_AA,0.003596953011752636,0.0004045141888458419
37,LPde-3_FS_AA,0.0034501939067676573,0.00012859497967301908
38,LPd-0_FS_AA,0.0033090911302217376,0.0006916201445671868
39,Vnat-3_MS_AA,0.0031176234071157707,0.0005297808136963777
40,LPd-2_MA_AA,0.0030869266503630146,0.00028582965140836153
41,LPde-3_FR_AA,0.0029907204832024664,0.0005956611156068626
42,Np-1_MA_AA,0.0029776150366970597,0.00030609749413027204
43,Np-5_FR_AA,0.0029260395721933535,0.00048757885206866
44,LPocc-2_MA_AA,0.002856630668817868,0.0003070150121932109
45,qnat-4_MR_AA,0.002482325234655498,0.0007093292004286653
46,Np-4_FR_AA,0.002450931580384958,0.00038669613601489006
47,LPp-1_FR_AA,0.002404671308607715,0.000959796592258567
48,Nd-2_FS_AA,0.0023995748268746987,0.001008269095616758
49,Nlp-3_FA_AA,0.002396458624701502,0.0005938904304977985
50,LPp-2_FR_AA,0.0022751124472073967,0.0006641444788133885
51,Vnat-2_MD_AA,0.002275094366331983,0.00048632021784222515
52,LPe-2_MA_AA,0.0021829396521844758,0.0002510432010340859
