,feature,relevance,relevance_seotm
0,BO-2_MD_BBavg,0.09307233653935211,0.0027089957781921623
1,BO-1_MD_BBavg,0.07735048921793929,0.0022365496817334262
2,d-0_MS_BBavg,0.0742980656698457,0.00867091634880031
3,d-0_MA_BBavg,0.06754085375216054,0.006188908003808215
4,d-2_MA_BBavg,0.04834506787118816,0.003932377077877358
5,d-0_MS_BB,0.04691306766014229,0.005684099634400906
6,d-0_FA_BB,0.04227942837421104,0.00625966587380729
7,d-1_MD_BBavg,0.04032181348363924,0.0013635305099334758
8,d-0_MA_BB,0.03845760745449868,0.0032519514917348064
9,d-1_MA_BBavg,0.03542416635036084,0.007265081404542218
10,d-0_FS_BB,0.034195009842989475,0.006360596084011373
11,BO-2_MR_BBavg,0.02433597668940666,0.005872187962827638
12,d-1_MS_BBavg,0.01777973604120779,0.0016077756392063106
13,BO-1_MR_BBavg,0.017240162830557036,0.001868850423699802
14,d-1_MS_BB,0.01515447144792836,0.0008477060791296872
15,d-1_MD_BB,0.015012293307043258,0.0008751950690089666
16,d-1_FR_BB,0.014991661883887075,0.0024571531664785208
17,d-1_FS_BB,0.014923999315176554,0.0009737909643007288
18,d-1_FD_BB,0.014091111383719105,0.0006979733783741376
19,d-1_MR_BBavg,0.013549151445463259,0.0014765470302518693
20,d-3_MD_BBavg,0.012883838781786689,0.0014445175917977096
21,d-1_MR_BB,0.012260426985980871,0.0011720306103215382
22,d-2_MS_BBavg,0.010637513006875153,0.0019689335409921373
23,BO-1_FA_BB,0.009323103863099423,0.0021741274246437612
24,BO-1_MA_BBavg,0.009208021617654995,0.0019777044798047856
25,d-2_MD_BBavg,0.008905484482100563,0.0006242454918362941
26,d-2_MR_BBavg,0.00872853572980831,0.0007269910717411221
27,BO-1_FR_BB,0.00858064236519374,0.003428748255050285
28,BO-1_MR_BB,0.008411537018371123,0.0021292845292244806
29,BO-2_MS_BBavg,0.00786352595328887,0.0018645765896801504
30,BO-2_FA_BB,0.007091434251870921,0.001550498674645929
31,d-1_MA_BB,0.006503430706205797,0.00028633576549576517
32,d-1_FA_BB,0.006389701430726508,0.000608870087472046
33,d-3_MR_BBavg,0.005982443997795113,0.0009967068863382677
34,BO-1_MD_BB,0.005197336986889597,0.0013762263141479597
35,BO-1_MA_BB,0.004898210689921941,0.0005973362035311486
36,I-0_MS_BB,0.00466447065712234,0.002122150027067969
37,I-0_FS_BB,0.004340755789611869,0.0006356151653338938
38,BO-0_FS_BB,0.004270929809788624,0.0021567067221117155
39,d-2_MA_BB,0.004245334091982192,0.0004951501644097341
40,d-2_FA_BB,0.004179039667732951,0.0004675023678423225
41,d-2_MD_BB,0.004089637194302169,0.0009674333506012358
42,BO-1_MS_BB,0.0040855358624463205,0.0005582103354095631
43,BO-2_MA_BB,0.004075760945346574,0.0009662881271265962
44,d-2_FD_BB,0.0033986769906269804,0.0003400017305775378
45,I-0_FA_BB,0.0033143248901491493,0.001305805433980227
46,d-3_MS_BBavg,0.003291039690807541,0.0008207444364295372
47,d-3_MA_BBavg,0.00320840371540293,0.00031724548395783893
48,BO-2_MA_BBavg,0.0030771924500727155,0.00030976470166279316
49,BO-1_FS_BB,0.0030513825448088227,0.0014331311832070004
50,BO-0_MS_BB,0.002983452168722555,0.0009136791373186989
51,BO-1_MS_BBavg,0.002798490172393872,0.000319215177396662
52,I-0_MA_BB,0.0026909611927084533,0.0006707004377323239
53,BO-0_FA_BB,0.0026821300092271716,0.0009076847428688921
54,BO-1_FD_BB,0.002589951834988675,0.0004991011498556211
55,BO-0_MA_BB,0.002578739403341872,0.0005182315621602229
56,d-4_MD_BBavg,0.002415466771736416,0.0006676766545214768
57,d-2_MS_BB,0.0023982390155799075,0.000188470285501353
58,d-4_MR_BBavg,0.0023518211888616117,0.00034648677714084074
59,BO-2_MS_BB,0.002211038983616506,0.0004852884889235227
60,BO-2_FS_BB,0.0020226789311113577,0.00027139841109735966
61,d-3_MA_BB,0.0019693556271022524,0.00025390034688078776
62,BO-2_MR_BB,0.0019592332226493307,0.00036810059798297
63,d-2_FS_BB,0.0019481758100354212,0.00019676727881519522
64,BO-2_MD_BB,0.0019358659372459754,0.0004392432776569236
65,d-2_MR_BB,0.0018470145216366695,0.00013970369649044073
66,BO-2_FR_BB,0.0018389133291787305,0.00014749096233712274
67,BO-2_FD_BB,0.0016176682454330758,0.00036267103892766134
68,d-3_FA_BB,0.0015344135948951525,0.00015323299813196215
69,d-2_FR_BB,0.00152501006607417,7.359993171635095e-05
70,d-3_FD_BB,0.0014886308667397192,9.726000345299971e-05
71,d-4_MA_BBavg,0.0014825395476390246,0.00029636360213809563
72,BO-3_FA_BB,0.0012044326040171636,0.0008786134460002594
73,d-3_MD_BB,0.0011366780641919754,9.353478582747512e-05
74,d-3_MS_BB,0.0011255495079249883,0.00016050048930768603
75,d-3_FS_BB,0.0011248721117592662,8.4228413756171e-05
76,d-3_FR_BB,0.0010156922188107845,5.6884758765493835e-05
77,d-3_MR_BB,0.000977304017919842,0.00012403647288836058
78,BO-3_MD_BBavg,0.0009482341632625149,0.00026854526981869123
79,d-4_MS_BBavg,0.0009451422071122074,0.00024295687754171606
80,I-1_MS_BBavg,0.0005724122957338105,0.0004967402346181961
81,d-5_MS_BBavg,0.0005470862977272467,0.0002011620334092355
82,BO-4_MD_BBavg,0.0005231569546870104,8.444914016067541e-05
83,BO-3_FR_BB,0.0004895104168099232,0.00010924753100861773
84,I-1_MS_BB,0.00045904174289419276,0.00033287999336171066
85,I-1_MR_BB,0.00044259327554396695,0.00031442617445075796
