,epoch,learning_rate,loss,train_error,val_error,test_error,train_mae,val_mae,test_mae,train_rmse,val_rmse,test_rmse,train_r_squared,val_r_squared,test_r_squared
0,1,0.01,62.363526266049114,4.919197260416471,5.601667761649448,5.064103158396743,4.919197260416471,5.601667761649448,5.064103158396743,6.668660164340312,7.347137124877547,6.856221397745914,-1.5458698358375185,-1.734039492123236,-1.5583761025086234
1,2,0.01,25.951629178951947,2.501918064019619,2.8050708989864144,2.560333779048184,2.501918064019619,2.8050708989864144,2.560333779048184,3.2463089711538338,3.5903547277833274,3.3153765419512102,0.39669249656403693,0.347105198422331,0.40178066742163343
2,3,0.01,12.124835977798853,2.2513375740784864,2.6874775462101543,2.5330274442167697,2.2513375740784864,2.6874775462101543,2.5330274442167697,2.8717068419124665,3.4106608173136177,3.175953252927141,0.5278943165981395,0.41082330974688197,0.45103718694319517
3,4,0.01,7.809395728967129,2.0103009285070956,2.316810029484619,2.2022400263955477,2.0103009285070956,2.316810029484619,2.2022400263955477,2.527092187401207,2.9183449407244333,2.752803828343571,0.6344042040094044,0.5686381444636774,0.5875747459701207
4,5,0.01,6.816559331845014,2.1231430078164126,2.3844270434967965,2.2022400263955477,2.1231430078164126,2.3844270434967965,2.2922315162374307,2.635182295860466,3.0530587586379188,2.938361208232356,0.6024604415130262,0.5278947630061183,0.5301003871868999
5,6,0.01,6.312387775763487,1.6511312924898587,2.129606569181065,2.01229507818933,1.6511312924898587,2.129606569181065,2.01229507818933,2.1439440226579247,2.7190048928341244,2.5728951600790726,0.7368605838289242,0.6255546249772,0.6397210375151512
6,7,0.01,5.978073966197479,1.7532953947018355,2.1184929635347007,2.0062781207665688,1.7532953947018355,2.1184929635347007,2.0062781207665688,2.2257555792388017,2.657130906253007,2.536614088082965,0.7163949471093398,0.6424025655372426,0.6498101746145217
7,8,0.01,5.014091934301915,1.5723101701491917,1.997896543352034,1.9458940323336877,1.5723101701491917,1.997896543352034,1.9458940323336877,2.0710373287820985,2.5843736506129846,2.498608253308104,0.7544528620584381,0.6617178349272073,0.6602252795971706
8,9,0.01,4.720187802192492,1.6065157584654979,1.9732483010978503,1.9072180716727878,1.6065157584654979,1.9732483010978503,1.9072180716727878,2.0620125134665055,2.5274365221211315,2.438112172983862,0.7565882067455167,0.6764592362973085,0.6764792884978141
9,10,0.01,4.860320819952549,1.5219518600366055,1.9995423235133252,1.9072180716727878,1.5219518600366055,1.9995423235133252,1.9282494722111365,1.9838582288242543,2.5404246254773213,2.4400665431001403,0.7746900924719651,0.6731254409523753,0.6759604176825973
10,11,0.01,4.554701369848007,1.9783627644563333,2.2109574350722343,1.9072180716727878,1.9783627644563333,2.2109574350722343,2.1789916484092378,2.4674257957716836,2.8292488692078432,2.768193958601439,0.651464335667101,0.5945747487570602,0.5829503544935428
