,AA,BB,BA,train_mae,train_mae_stderr,val_mae,val_mae_stderr,test_mae,test_mae_stderr,train_r2,train_r2_stderr,val_r2,val_r2_stderr,test_r2,test_r2_stderr,best_mae_test,best_r2_test,nfeatures,accumulated_relevance
0,19,12,15,0.546764842730302,0.021247545025241635,1.4861787995519857,0.008153166661098575,1.3647634332468088,0.011239356977397518,0.9627319631461694,0.002518060235094896,0.7885358986915791,0.003018871808029819,0.7985744682370407,0.003356171591529129,1.314079657005467,0.8089243013691807,54,0.8
