,epoch,learning_rate,loss,train_error,val_error,test_error,train_mae,val_mae,test_mae,train_rmse,val_rmse,test_rmse,train_r_squared,val_r_squared,test_r_squared
0,1,0.01,0.09239910485004012,0.08642127560589202,0.08673165415980152,0.08808138875328765,0.08642127560589202,0.08673165415980152,0.08808138875328765,0.10744358339118236,0.10783917592554182,0.10853900757407402,-3.2067474479739024,-3.7241026354795705,-2.9631176070536696
1,2,0.01,0.0068315193060051,0.04698811281010671,0.05043853773284204,0.04754166730812618,0.04698811281010671,0.05043853773284204,0.04754166730812618,0.059978006659683294,0.06562927771198246,0.0630802608595639,-0.31089989200218526,-0.7496913823530007,-0.33860434097352354
2,3,0.01,0.0029280753728473654,0.03325798703679383,0.03355163735212739,0.034724014754198035,0.03325798703679383,0.03355163735212739,0.034724014754198035,0.04472893996338751,0.04518490492366714,0.046074106209961045,0.27094098702035607,0.1706211634786703,0.2858669937808468
3,4,0.01,0.0021740268065319583,0.03488126724441617,0.03635687158279812,0.034724014754198035,0.03488126724441617,0.03635687158279812,0.037001149386775734,0.04580750487968493,0.04703879188412134,0.047019745867617986,0.23535695161801895,0.10116800824149375,0.2562519795277448
4,5,0.01,0.002409753780997452,0.03802187931254344,0.039716345747721565,0.034724014754198035,0.03802187931254344,0.039716345747721565,0.0388615253020306,0.04798339250985754,0.048759627555824435,0.04850500438364383,0.1609895468580087,0.03420052965865539,0.20852288121283624
5,6,0.01,0.0017604374291025958,0.027109998767009973,0.030220938712051233,0.028459198924959923,0.027109998767009973,0.030220938712051233,0.028459198924959923,0.03638268557935063,0.039735261671534766,0.03972561207910772,0.5176358999050308,0.35861565073884605,0.4691076557943532
6,7,0.01,0.0013092035823890444,0.025934362380873644,0.026826167229524592,0.027537358658654348,0.025934362380873644,0.026826167229524592,0.027537358658654348,0.03703511569557544,0.03942147820768661,0.03811695364891597,0.5001808600226942,0.36870548786257606,0.5112332702904832
7,8,0.01,0.00123866076852442,0.025134837543191096,0.025991739686002435,0.02608107030391693,0.025134837543191096,0.025991739686002435,0.02608107030391693,0.03380267264850933,0.03468977119479494,0.035758174812245164,0.583622214771261,0.5111573673876156,0.5698539351052179
8,9,0.01,0.0012816257163069966,0.028129871410671227,0.031383718104706596,0.02608107030391693,0.028129871410671227,0.031383718104706596,0.027550457995765065,0.036843268554747094,0.04059480362553533,0.037499422415696246,0.5053457157102353,0.33056703692685085,0.5269419634155114
9,10,0.01,0.0011313798437798223,0.031732559854890874,0.03243223846573191,0.02608107030391693,0.031732559854890874,0.03243223846573191,0.03026108565379162,0.04064845469319445,0.040774724991993236,0.039306359520511654,0.39789317315171646,0.32461986156611344,0.4802542914509522
