,AA,BB,BA,train_mae,train_mae_stderr,val_mae,val_mae_stderr,test_mae,test_mae_stderr,train_r2,train_r2_stderr,val_r2,val_r2_stderr,test_r2,test_r2_stderr,best_mae_test,best_r2_test,nfeatures,accumulated_relevance
0,53,29,33,0.524913627795684,0.03258104509447227,1.2804396421253528,0.006878416154343094,1.3275128873883912,0.0059182135453605764,0.9674321250295949,0.004163461976139508,0.8271453084379925,0.0023947650956587744,0.42538134960530594,0.05489767973666072,1.2907612149084136,0.5030337139050748,116,0.86
