,epoch,learning_rate,loss,train_error,val_error,test_error,train_mae,val_mae,test_mae,train_rmse,val_rmse,test_rmse,train_r_squared,val_r_squared,test_r_squared
0,1,0.01,30.971245280580025,2.3281359141961686,2.407485305648489,2.260030301249757,2.3281359141961686,2.407485305648489,2.260030301249757,2.9426494337666678,3.0186159324434474,2.832887940086574,0.5453922188804454,0.504870491755505,0.5096903731255498
1,2,0.01,7.633814082516258,1.8813843861097852,2.0044848869756327,1.7722750220979964,1.8813843861097852,2.0044848869756327,1.7722750220979964,2.4384264927567627,2.6084503787382074,2.2808872851368798,0.6878386369968628,0.6302839974249907,0.6821521502938823
2,3,0.01,5.571049282929035,1.7422214473909343,1.7475670981652958,1.5698335803284937,1.7422214473909343,1.7475670981652958,1.5698335803284937,2.230099982544944,2.3346423758711765,1.9842418196638623,0.7388990327864253,0.7038281227645979,0.7594525118187077
3,4,0.01,5.911487457762947,1.7087521962654002,1.8039456888572456,1.5698335803284937,1.7087521962654002,1.8039456888572456,1.653507456487539,2.1984187390164607,2.305305373078831,2.1487620212668546,0.7462648428671724,0.7112247191678569,0.7179096251200051
4,5,0.01,5.049502636885597,1.6965503795987609,1.901224745917566,1.5698335803284937,1.6965503795987609,1.901224745917566,1.5480626456591549,2.278118593829097,2.577173034991504,2.0100617298196553,0.7275339037180477,0.6390972035498425,0.753151541668182
5,6,0.01,5.0436586212790315,1.9807779089946662,2.1684929931286683,1.5698335803284937,1.9807779089946662,2.1684929931286683,1.9324846681283445,2.5807474363466585,2.876641359644552,2.459506298765753,0.6503360806718752,0.5503500695796493,0.6304208115392735
6,7,0.01,5.976309499605849,1.4752398167348628,1.5287051741609867,1.3359999340407702,1.4752398167348628,1.5287051741609867,1.3359999340407702,1.9505678824659156,2.109073670284127,1.7330413196261563,0.8002522252093385,0.7582944683049464,0.8165027905583333
7,8,0.01,4.57017610405375,1.4955515245175468,1.7116064398559099,1.3359999340407702,1.4955515245175468,1.7116064398559099,1.4513653091021947,1.9809037204648146,2.3284865523007143,1.831531587342927,0.7939908323803107,0.7053879147239449,0.7950535238687808
8,9,0.01,4.41577670937099,1.5060669145449355,1.6528782156324877,1.3359999340407702,1.5060669145449355,1.6528782156324877,1.4041273885843706,1.9677448121390577,2.1691624801459177,1.8211630659696505,0.796718730537644,0.7443255928479897,0.7973674091601131
9,10,0.01,4.516372041818647,1.737801112268089,1.851961900278465,1.3359999340407702,1.737801112268089,1.851961900278465,1.5555338445974856,2.2976040992346256,2.434787435813716,1.9955030843064243,0.7228529840995441,0.6778744345750951,0.7567143820355993
