,AA,BB,BA,train_mae,train_mae_stderr,val_mae,val_mae_stderr,test_mae,test_mae_stderr,train_r2,train_r2_stderr,val_r2,val_r2_stderr,test_r2,test_r2_stderr,best_mae_test,best_r2_test,nfeatures,accumulated_relevance
0,42,22,36,0.01469794744930741,0.0004289301014107954,0.01885160951270266,0.00015838340913195965,0.018805422679502103,0.00035390266826474786,0.8361217187538591,0.008367499808279631,0.7045513331911506,0.0058793902498033785,0.7741830359823101,0.006653353002834891,0.0169683536704705,0.8079313656871967,145,82.0
