,epoch,learning_rate,loss,train_error,val_error,test_error,train_mae,val_mae,test_mae,train_rmse,val_rmse,test_rmse,train_r_squared,val_r_squared,test_r_squared
0,1,0.01,0.07599513238001622,0.08954587416076171,0.09176085843253382,0.10064843813983762,0.08954587416076171,0.09176085843253382,0.10064843813983762,0.12513400322675833,0.13058567668244883,0.14408051178872588,-4.706057563305638,-5.927193056474034,-5.983542053805307
1,2,0.01,0.010848242546582454,0.04954912039279632,0.052543516011582206,0.054189110288814624,0.04954912039279632,0.052543516011582206,0.054189110288814624,0.06802990672702441,0.07084360788749842,0.07815061450764044,-0.6864956390744656,-1.0387667625950057,-1.054613145187938
2,3,0.01,0.004242935280124768,0.04364253763365455,0.04407253830703264,0.04436215910376334,0.04364253763365455,0.04407253830703264,0.04436215910376334,0.06001264462692096,0.05859246295342161,0.06074762302550389,-0.3124144478048245,-0.39460016349557137,-0.24143460237482817
3,4,0.01,0.004054255146152228,0.04459673813236165,0.04423249628126007,0.04436215910376334,0.04459673813236165,0.04423249628126007,0.048269900740409384,0.05433963410600934,0.05534157189120615,0.059464174492882986,-0.07601640106158825,-0.2441398030971249,-0.18953179886239124
4,5,0.01,0.003152683411061515,0.04545962477465356,0.04626084572261142,0.04436215910376334,0.04545962477465356,0.04626084572261142,0.05056347591536386,0.05860384055972463,0.06138371494387206,0.0643782101267534,-0.2515195200950484,-0.5306381739486983,-0.3942577394485338
5,6,0.01,0.0026471356434511904,0.031682966761506365,0.03229466049941545,0.034120935566571295,0.031682966761506365,0.03229466049941545,0.034120935566571295,0.04067042069690649,0.04245123052839215,0.0459628028493475,0.3972422527436511,0.267939842776609,0.2893131548355168
6,7,0.01,0.001892049969371358,0.02814116451934736,0.032172597867926374,0.03165677676395494,0.02814116451934736,0.032172597867926374,0.03165677676395494,0.0366695650726686,0.04184655799841483,0.040702208384444966,0.5099989739960212,0.2886461486101315,0.4426843808057441
7,8,0.01,0.0017925042837144006,0.03341516777729483,0.033404168087182586,0.03165677676395494,0.03341516777729483,0.033404168087182586,0.03706826026342353,0.04647936840745441,0.04728470037943734,0.05179064484456575,0.21276225732676657,0.09174565009563573,0.09766478917323818
8,9,0.01,0.0018292994010540332,0.04000457755709276,0.041765435147531255,0.03165677676395494,0.04000457755709276,0.041765435147531255,0.04155380567725824,0.04876061159182174,0.05135374639116232,0.049619695221892364,0.13358939407481119,-0.07129842793182917,0.1717270990023878
9,10,0.01,0.0019921068510060976,0.0375660440059679,0.04018559314540981,0.03165677676395494,0.0375660440059679,0.04018559314540981,0.038729281449804503,0.046054971557986574,0.0488829693746158,0.04667246192540015,0.22707294667430045,0.02930819819751762,0.2671979291120792
10,11,0.01,0.002160865142516787,0.0630244975221716,0.06248510713429795,0.03165677676395494,0.0630244975221716,0.06248510713429795,0.05935963927483072,0.07272079214062672,0.07439418158115395,0.06910393572975769,-0.9270929980425393,-1.2482476306669739,-0.6064633921920555
11,12,0.01,0.002468099170283689,0.03666952292583811,0.038533513078984526,0.03165677676395494,0.03666952292583811,0.038533513078984526,0.04063354341351256,0.04553188306225244,0.04813515305705446,0.051700722298364046,0.24453091834599838,0.058780496654187275,0.10079546419028129
12,13,0.01,0.0029058607099858914,0.05811929695102444,0.06033271243891765,0.03165677676395494,0.05811929695102444,0.06033271243891765,0.0627626442179388,0.06546785192180452,0.0681494696702676,0.07084988814635451,-0.561858388182878,-0.8866492388110305,-0.6886654027940222
13,14,0.006999999999999999,0.0021307368696396292,0.027263492939176664,0.0300321701875667,0.030401959102980946,0.027263492939176664,0.0300321701875667,0.030401959102980946,0.03674858239600666,0.04148090591954613,0.04073231024598741,0.5078849436965776,0.30102334878225256,0.4418597355682601
14,15,0.006999999999999999,0.0012053109148942537,0.027495401634493162,0.02996441599020024,0.03236611339510703,0.027495401634493162,0.02996441599020024,0.03236611339510703,0.03561110506663408,0.040081413275432784,0.04373477923611878,0.5378782887305981,0.3473922057158725,0.3565435700300098
15,16,0.006999999999999999,0.0010595631712566709,0.02551187485858425,0.027005512689806752,0.029945550828563924,0.02551187485858425,0.027005512689806752,0.029945550828563924,0.032915908976634,0.036067113405844786,0.03791032326043383,0.6051817884867267,0.47156816392445733,0.5165180744177849
16,17,0.006999999999999999,0.0010519080945857672,0.027476265634109213,0.028931535089138857,0.029945550828563924,0.027476265634109213,0.028931535089138857,0.03289328241834835,0.03480968067936697,0.038006045302911316,0.04143733136559726,0.5584442442372213,0.4132250474929291,0.42237121878274364
17,18,0.006999999999999999,0.0011959432459190517,0.025763568046694777,0.02844542418558573,0.029945550828563924,0.025763568046694777,0.02844542418558573,0.0298080140230607,0.03247644172628847,0.03700719563310268,0.036624833127384356,0.6156540128313899,0.44366221703722397,0.5487506628114456
18,19,0.006999999999999999,0.0011229956977628051,0.029410908906675717,0.031188892642247307,0.029945550828563924,0.029410908906675717,0.031188892642247307,0.033806588880869806,0.03573946681434074,0.03906172189888816,0.04025601684395264,0.5345408096557878,0.38017516848597965,0.4548363757129348
19,20,0.006999999999999999,0.001425603476531538,0.02862036454042105,0.03188433935961772,0.029945550828563924,0.02862036454042105,0.03188433935961772,0.035525180247365215,0.03519703972486962,0.04038699682738697,0.042232273073849746,0.5485623794714405,0.3374032152455636,0.39999594967262964
20,21,0.006999999999999999,0.0011769090643046123,0.02368935569403029,0.025639460873358028,0.02826668048391537,0.02368935569403029,0.025639460873358028,0.02826668048391537,0.031128595970049633,0.03496360594548497,0.0363950128762067,0.6468944556678551,0.5034092366073659,0.554396059646857
21,22,0.006999999999999999,0.0008900316247289465,0.02145941887593989,0.024871202781028355,0.026417777550463775,0.02145941887593989,0.024871202781028355,0.026417777550463775,0.0286853221759496,0.033264370934268386,0.033932354255832284,0.7001493908517611,0.5505050329671689,0.6126591933724007
22,23,0.006999999999999999,0.0012200312722891846,0.025313394568865315,0.02642540556868327,0.026417777550463775,0.025313394568865315,0.02642540556868327,0.028747404108242114,0.033855547473353245,0.03612859810337154,0.038315548096676276,0.5823185828630901,0.46976496082456887,0.506126921863511
23,24,0.006999999999999999,0.001161308682182123,0.020862625896279904,0.02295078475450732,0.02349785396030971,0.020862625896279904,0.02295078475450732,0.02349785396030971,0.027902196836340456,0.03152860698820702,0.030100600174036565,0.7162980847170586,0.5961912088844047,0.6951995682111793
24,25,0.006999999999999999,0.0009116539612739043,0.034377717443513964,0.03548327241976237,0.02349785396030971,0.034377717443513964,0.03548327241976237,0.03866237736478144,0.04023590659271185,0.04214039371962018,0.045248596588192636,0.4100529225243207,0.27862118941025127,0.3112279815037956
25,26,0.006999999999999999,0.0018464419160842149,0.030123327164291648,0.030767163357783837,0.02349785396030971,0.030123327164291648,0.030767163357783837,0.03388626417335199,0.03767805061318331,0.03970678484871533,0.043783271669253804,0.48267636339849407,0.3595346351834179,0.35511587028992775
26,27,0.006999999999999999,0.001323955270197654,0.02350143346559871,0.02442942544357064,0.02349785396030971,0.02350143346559871,0.02442942544357064,0.025710600067158133,0.0311139864049227,0.03275249514497253,0.03397859039623978,0.6472258235125508,0.5642323510233017,0.6116028949934048
27,28,0.006999999999999999,0.0009783661396657796,0.025755542972260893,0.027983007050052133,0.02349785396030971,0.025755542972260893,0.027983007050052133,0.03186648415059459,0.0319586002763959,0.03554919369780514,0.0388646326990096,0.6278131959052196,0.4866356418425559,0.4918705070104462
28,29,0.006999999999999999,0.0009105229335980622,0.019921217924827327,0.022117874978743877,0.02318620438478431,0.019921217924827327,0.022117874978743877,0.02318620438478431,0.02685443673961157,0.030861224785635622,0.03127898189584035,0.7372047162952873,0.6131055326392145,0.6708677147505562
29,30,0.006999999999999999,0.0009005107461099794,0.022406835164025415,0.023289008238880905,0.02318620438478431,0.022406835164025415,0.023289008238880905,0.0275790986357903,0.028556109088382384,0.030998993298888767,0.03559504704344702,0.702844661984942,0.6096435281872995,0.5737696111282342
30,31,0.006999999999999999,0.0011380010799791332,0.023310723408874825,0.025286338378473657,0.02318620438478431,0.023310723408874825,0.025286338378473657,0.025518535959477326,0.030730993250648406,0.03478151255011753,0.03304661625784687,0.6558572173612063,0.5085683397913907,0.632616825448915
31,32,0.006999999999999999,0.0008515419755352323,0.020425604066560875,0.023474779018421762,0.02318620438478431,0.020425604066560875,0.023474779018421762,0.025177298151716893,0.027650149982445294,0.03139667270611867,0.03311741518585063,0.721400421990577,0.5995636860389729,0.6310409789576252
32,33,0.006999999999999999,0.0007838468435884369,0.02015036413435302,0.021819366007736048,0.022586030923590367,0.02015036413435302,0.021819366007736048,0.022586030923590367,0.026841585965509233,0.029711627833547305,0.02957859767153296,0.7374561693288338,0.6413927243678614,0.7056795572868322
33,34,0.006999999999999999,0.0008195524455578107,0.027297432252667085,0.031290035579622406,0.022586030923590367,0.027297432252667085,0.031290035579622406,0.032874398085535786,0.03416164431278881,0.038349464114288176,0.03979858846510185,0.5747317063707514,0.4025730596215902,0.46715535409790054
