,epoch,learning_rate,loss,train_error,val_error,test_error,train_mae,val_mae,test_mae,train_rmse,val_rmse,test_rmse,train_r_squared,val_r_squared,test_r_squared
0,1,0.01,0.691408835313259,0.28906910022099813,0.2870113807502933,0.2661987969838562,0.28906910022099813,0.2870113807502933,0.2661987969838562,0.3952351638370256,0.38157578521642993,0.35757182345484606,-56.16847159476877,-50.71545719835885,-46.81202877162416
1,2,0.01,0.06556356237389338,0.13293954378519302,0.14024590557216066,0.13559512499059073,0.13293954378519302,0.14024590557216066,0.13559512499059073,0.15076139652096993,0.15795292280984569,0.15314942882783272,-7.318130542533833,-7.8616397044960085,-7.77084339446697
2,3,0.01,0.01695914454996968,0.050401633366560325,0.05292477529582144,0.05096322987563812,0.050401633366560325,0.05292477529582144,0.05096322987563812,0.06237432655796351,0.06481767097008859,0.06312617338318972,-0.4238268147652935,-0.4922637837863686,-0.4901484020298956
3,4,0.01,0.003712407902080136,0.04256482154895098,0.043474434503859294,0.04275172014162902,0.04256482154895098,0.043474434503859294,0.04275172014162902,0.05289475785408952,0.05356507218958326,0.052912151647177615,-0.02393100783907065,-0.01911253728877882,-0.04693914485963102
4,5,0.01,0.002671352776292807,0.04232821021324549,0.044254418740235744,0.04275172014162902,0.04232821021324549,0.044254418740235744,0.04254143526131206,0.05145371187559651,0.05342130984411253,0.05163876021913494,0.031100238739631303,-0.013649522123339253,0.002846064843137097
5,6,0.01,0.0026381587108167317,0.04175333961462363,0.04192047598735839,0.04040469868937004,0.04175333961462363,0.04192047598735839,0.04040469868937004,0.049774045474836756,0.050295269290703125,0.048659438218472024,0.09332569341111296,0.10151044894283479,0.11458928170831018
6,7,0.01,0.0025456032178436333,0.03975682503137833,0.04049797574474756,0.03855693899573887,0.03975682503137833,0.04049797574474756,0.03855693899573887,0.04900251463620823,0.049749418324075666,0.04777573467260588,0.12121595681903652,0.1209071052937778,0.14645712367332508
7,8,0.01,0.002398198194658527,0.039157656064400304,0.04055929436781719,0.03855693899573887,0.039157656064400304,0.04055929436781719,0.03828494561055632,0.04892475157658553,0.05035734394491764,0.04804192608485692,0.1240028633210678,0.09929124038123793,0.13691928004129617
8,9,0.01,0.0024143390751515444,0.03787052600811689,0.04032194369249908,0.03785371634831465,0.03787052600811689,0.04032194369249908,0.03785371634831465,0.04769766641106918,0.05010406701173301,0.04758843103966927,0.16739370113168195,0.10832885186510155,0.15313659374872923
9,10,0.01,0.0022455605367819468,0.0375019460152357,0.04063354390445895,0.03785371634831465,0.0375019460152357,0.04063354390445895,0.037722054897666286,0.04804406710697704,0.05103057479439459,0.04809435561482689,0.15525630655253242,0.07504697820409223,0.1350344426930088
10,11,0.01,0.0022300705743523745,0.036317863372656016,0.039902394259190496,0.03687379806084621,0.036317863372656016,0.039902394259190496,0.03687379806084621,0.045416361967764045,0.04908247892336896,0.046186498309248286,0.24513356764654615,0.14431930730258846,0.20229802459498358
11,12,0.01,0.00208919384301855,0.035029709797639114,0.03987495696943033,0.03676476798817554,0.035029709797639114,0.03987495696943033,0.03676476798817554,0.04472745912616285,0.04949487044502398,0.046293571371967726,0.2678604240467559,0.12988002459219838,0.19859515031194963
12,13,0.01,0.002111053605301258,0.03592858299230918,0.041283130492526646,0.03676476798817554,0.03592858299230918,0.041283130492526646,0.037835739112451944,0.046953823055443954,0.05209547089042779,0.048447999699533596,0.19316013817671307,0.03604071423540256,0.12226726561788381
13,14,0.01,0.002071055170530692,0.033678594919351434,0.03992027580584842,0.03676476798817554,0.033678594919351434,0.03992027580584842,0.03659609902487316,0.04457655908698679,0.05044460007109095,0.04670032172482786,0.27279222773634704,0.0961671499893384,0.18445047569185802
14,15,0.01,0.0019259641233545083,0.03331830272307763,0.03930582048653943,0.0360494542550918,0.03331830272307763,0.03930582048653943,0.0360494542550918,0.04231838457978081,0.04877616730398565,0.045358728248888404,0.3446042959337392,0.15496616452403866,0.23063516434058418
15,16,0.01,0.0018931091983969777,0.03427621813920828,0.03950525900698566,0.0360494542550918,0.03427621813920828,0.03950525900698566,0.036367792933030114,0.04267514518001237,0.04858141183594357,0.04552029882357481,0.3335072296522237,0.1617008633909227,0.22514435286812262
16,17,0.01,0.001786729741172913,0.03194778133661319,0.038580014420658885,0.035417364771384505,0.03194778133661319,0.038580014420658885,0.035417364771384505,0.04093392097340773,0.04797137021125962,0.044665619210837997,0.3867859146476893,0.1826218911765778,0.2539682479829972
17,18,0.01,0.0018211544730151311,0.03226254322589972,0.03847957078779265,0.03542126435547071,0.03226254322589972,0.03847957078779265,0.03542126435547071,0.041892025181107996,0.04864732362304367,0.04514260053361085,0.35774404435001106,0.15942463162539122,0.23794951895579386
18,19,0.01,0.001797372742723196,0.030628105157460922,0.03703636934640781,0.03426597127571204,0.030628105157460922,0.03703636934640781,0.03426597127571204,0.03984811734571347,0.0469789659046136,0.0437899388015235,0.41888639445645715,0.21609098099412993,0.28293376962235717
19,20,0.01,0.0016246380630689553,0.030519691033241075,0.03818061426856524,0.03426597127571204,0.030519691033241075,0.03818061426856524,0.03550139828022464,0.039424262970050555,0.04776659321741161,0.044923521656089656,0.43118296479236085,0.18958533543205303,0.2453280951339254
20,21,0.01,0.0018190552158137926,0.03126006600184318,0.03852736896291797,0.03426597127571204,0.03126006600184318,0.03852736896291797,0.03541259057724078,0.04003074904881099,0.04827525537216501,0.0451248076070738,0.41354747350944987,0.17223336924957555,0.23855012396789643
21,22,0.01,0.0015469692745962394,0.029287600058775683,0.03756250904580928,0.03426597127571204,0.029287600058775683,0.03756250904580928,0.03417397916776662,0.0382117356722024,0.04696849243501895,0.04375328009547721,0.46563382710359,0.2164404706826757,0.28413384972855316
22,23,0.01,0.0014799229161909376,0.029091504903940055,0.0373817385009138,0.03426597127571204,0.029091504903940055,0.0373817385009138,0.03438700264401178,0.03766410422357152,0.04659265696657856,0.04375611017357729,0.48084060910335114,0.22893017240798386,0.2840412384942781
23,24,0.01,0.0014688864947320559,0.03303274374741774,0.03944885508566712,0.03426597127571204,0.03303274374741774,0.03944885508566712,0.03693898232859633,0.04116724786807414,0.04920197052745609,0.04683779394987572,0.37977524392772166,0.14014791576453056,0.179641925290274
24,25,0.01,0.0015483034237359578,0.0296795388062795,0.037704608204432194,0.03426597127571204,0.0296795388062795,0.037704608204432194,0.03453411786292696,0.038423624759010906,0.04727582977696914,0.044104408850438634,0.4596911351054599,0.20615251033744963,0.2725978094029946
25,26,0.006999999999999999,0.0014153009919354166,0.02771711609302423,0.03775934603036522,0.03426597127571204,0.02771711609302423,0.03775934603036522,0.034432974986368096,0.03657601398392893,0.04749709522622228,0.044274537569130294,0.5104036427508378,0.19870421920352932,0.26697521125913803
26,27,0.006999999999999999,0.0014061339107007743,0.030203333420631213,0.03869074245957912,0.03426597127571204,0.030203333420631213,0.03869074245957912,0.03557200174405213,0.038449941504550195,0.04819002680464824,0.04551914304611815,0.4589507551736203,0.1751535852982472,0.22518370011947908
27,28,0.006999999999999999,0.0015861212299802365,0.03046383368663299,0.038217897969836746,0.03426597127571204,0.03046383368663299,0.038217897969836746,0.035418269260377076,0.038551613351203946,0.04761279424019075,0.045145622900026494,0.45608561657932234,0.19479568344151477,0.2378474746404483
28,29,0.006999999999999999,0.0012864008533935516,0.026563348678442147,0.03594208660039926,0.033110890029941546,0.026563348678442147,0.03594208660039926,0.033110890029941546,0.035231565567220284,0.045544527175510253,0.04302256586536029,0.5457349625193619,0.26323132834218954,0.3078452397941418
29,30,0.006999999999999999,0.0012543160050438765,0.03543052505224179,0.04456358481495423,0.033110890029941546,0.03543052505224179,0.04456358481495423,0.04126724233051192,0.04368597441325818,0.05515252824741234,0.05167413816592992,0.3015593907714975,-0.08041251633401902,0.001479287522420658
30,31,0.006999999999999999,0.0016349797996764,0.031497704065763035,0.03942939386269734,0.033110890029941546,0.031497704065763035,0.03942939386269734,0.03658083602211469,0.03944212727401343,0.04932619274402563,0.046780751783185893,0.43066735222822916,0.1358006277228604,0.18163888129836636
31,32,0.006999999999999999,0.0013117266192029303,0.026774407961429693,0.03713623509002529,0.033110890029941546,0.026774407961429693,0.03713623509002529,0.0342252564001206,0.0353307458553344,0.04692333834281535,0.04424600834092358,0.543173761933287,0.2179463274954464,0.26791958673453886
32,33,0.006999999999999999,0.0012173197688893056,0.0255311084099305,0.036078501559774795,0.033110890029941546,0.0255311084099305,0.036078501559774795,0.032647780710136985,0.03367962971990676,0.045977929806938926,0.0426623651422882,0.5848738950031931,0.24914239969519236,0.31938666988882425
33,34,0.006999999999999999,0.0011980921591226107,0.025067976804879995,0.03446236153188279,0.03174346945892569,0.025067976804879995,0.03446236153188279,0.03174346945892569,0.0331511446072444,0.04455460363680255,0.041946110715088844,0.5977996130780965,0.2949110245159636,0.34204833330393936
34,35,0.006999999999999999,0.0012484572063653897,0.029811006937271508,0.03790464131568575,0.03174346945892569,0.029811006937271508,0.03790464131568575,0.03521507296586711,0.037938923273428106,0.047593860979680935,0.04487279954376823,0.47323679572880184,0.19543593622278588,0.24703129835568172
35,36,0.006999999999999999,0.001249294690728092,0.03096745763069544,0.03876526657597265,0.03174346945892569,0.03096745763069544,0.03876526657597265,0.03667594749087846,0.038463426824422574,0.048707737006514436,0.04605884734538216,0.4585711706370518,0.15733557387406072,0.2067013335119724
36,37,0.006999999999999999,0.0012806053392780132,0.02496692202030084,0.03484722251757252,0.03174346945892569,0.02496692202030084,0.03484722251757252,0.03186658492125092,0.03293511913699863,0.044575129690012344,0.0418277769833137,0.6030243158246971,0.29426121388402937,0.34575537801939726
37,38,0.006999999999999999,0.0013481243358304104,0.02866331506998111,0.037491592772515694,0.03174346945892569,0.02866331506998111,0.037491592772515694,0.03482021648044145,0.036462061271760236,0.04726192787825087,0.044997036561027555,0.5134495692164138,0.2066193182108843,0.24285611493277415
38,39,0.006999999999999999,0.0012367611828570564,0.02589409702863449,0.03710899729961601,0.03174346945892569,0.02589409702863449,0.03710899729961601,0.03362569618960579,0.0338162362437763,0.046919633940837265,0.04357603060976449,0.581499514583915,0.21806980237677587,0.28992221074256397
39,40,0.006999999999999999,0.0012263949578389143,0.02361361583073934,0.03488695782377052,0.03174346945892569,0.02361361583073934,0.03488695782377052,0.03191873186045257,0.03159020377812947,0.04464185256352963,0.041848857857237694,0.6347835899775838,0.29214684369927757,0.3450957434450125
40,41,0.004899999999999999,0.0010224509626053848,0.02443082256194873,0.035944851551080424,0.03174346945892569,0.02443082256194873,0.035944851551080424,0.03298077929602184,0.03231287733332882,0.04576215684694011,0.042747652850383476,0.6178827071999082,0.2561733644456211,0.3166626777428362
41,42,0.004899999999999999,0.001131663390268118,0.025166475925690088,0.03515029474518293,0.03174346945892569,0.025166475925690088,0.03515029474518293,0.03237815657127792,0.0328161453463209,0.045021413980259405,0.04246547188651488,0.6058871806111045,0.280058818101967,0.325654439622842
42,43,0.004899999999999999,0.0010277763758308421,0.02309073790525779,0.03551878207446983,0.03174346945892569,0.02309073790525779,0.03551878207446983,0.032482619150745226,0.03111064865167459,0.045514319239993696,0.042291909145605634,0.6457877630296422,0.26420834494736567,0.33115547733686057
43,44,0.004899999999999999,0.0009659477724478795,0.022222087780634562,0.03443207846509154,0.031087569298658396,0.022222087780634562,0.03443207846509154,0.031087569298658396,0.03021537756209798,0.04445690759051321,0.041205139653627175,0.6658807643591904,0.29799976854018306,0.36508823517018973
44,45,0.004899999999999999,0.0009448915866251366,0.023333677114584506,0.0346870562564438,0.031087569298658396,0.023333677114584506,0.0346870562564438,0.03149145152084625,0.03082310113190188,0.04472610127861962,0.041503859472893964,0.6523052838845829,0.28947258229947614,0.35584918347742056
