,epoch,learning_rate,train_mae,val_mae,test_mae,train_rmse,val_rmse,test_rmse,train_r_squared,val_r_squared,test_r_squared
0,1,1.0,0.95914227,1.3819826,1.2818334,1.2918401,1.959727,1.628958,0.9123852327466011,0.7913135439157486,0.8378819525241852
1,2,1.0,1.044617,1.289879,1.2896404,1.39751,1.7342882,1.6307058,0.8974655792117119,0.8365647792816162,0.8375338613986969
2,3,1.0,1.086813,1.2819532,1.292097,1.448112,1.6691592,1.6454824,0.8899058848619461,0.8486095070838928,0.8345761597156525
3,4,1.0,1.1062093,1.2594832,1.3052064,1.4723433,1.6433421,1.6739142,0.88619065284729,0.853256419301033,0.8288101702928543
4,5,1.0,1.1101034,1.2552718,1.3006494,1.4778214,1.6260483,1.668536,0.8853421807289124,0.8563287109136581,0.8299084603786469
5,6,1.0,1.1033272,1.2339735,1.2743368,1.4699929,1.6054205,1.6553668,0.8865537196397781,0.8599507808685303,0.8325828164815903
6,7,1.0,1.0905796,1.2066834,1.2709174,1.4554601,1.5714179,1.6585356,0.8887857645750046,0.8658203929662704,0.8319412171840668
7,8,1.0,1.0875893,1.202024,1.2732705,1.4500413,1.5601755,1.6599313,0.8896123468875885,0.867733433842659,0.831658273935318
8,9,1.0,1.0925598,1.1934993,1.2801998,1.4566488,1.552727,1.659435,0.8886040151119232,0.8689933717250824,0.8317588865756989
9,10,1.0,1.0968812,1.1980294,1.2801998,1.4650736,1.5609291,1.659435,0.8873117417097092,0.867605671286583,0.8317588865756989
10,11,1.0,1.1074373,1.2105383,1.2801998,1.4771789,1.5754992,1.659435,0.8854418396949768,0.8651225119829178,0.8317588865756989
11,12,1.0,1.1168758,1.2170429,1.2801998,1.4894173,1.5904262,1.659435,0.883535772562027,0.8625546097755432,0.8317588865756989
12,13,1.0,1.1243248,1.2177371,1.2801998,1.4983444,1.5984503,1.659435,0.8821354880928993,0.8611642420291901,0.8317588865756989
13,14,1.0,1.1257343,1.2340394,1.2801998,1.5011237,1.6124313,1.659435,0.8816978111863136,0.8587249219417572,0.8317588865756989
14,15,1.0,1.1244775,1.2277355,1.2801998,1.4990656,1.6125462,1.659435,0.8820219933986664,0.8587048053741455,0.8317588865756989
15,16,0.7,1.1203846,1.22426,1.2801998,1.4937196,1.6037431,1.659435,0.882861964404583,0.8602432757616043,0.8317588865756989
16,17,0.7,1.1132226,1.2142955,1.2801998,1.4855641,1.5875424,1.659435,0.8841375783085823,0.8630526065826416,0.8317588865756989
17,18,0.7,1.1056111,1.2100573,1.2801998,1.4736354,1.5744636,1.659435,0.8859907984733582,0.8652997612953186,0.8317588865756989
18,19,0.7,1.0934132,1.2021104,1.2801998,1.4598863,1.5607107,1.659435,0.8881083056330681,0.8676427155733109,0.8317588865756989
19,20,0.7,1.0810436,1.1989661,1.2801998,1.4452004,1.5493597,1.659435,0.8903481438755989,0.8695609718561172,0.8317588865756989
20,21,0.7,1.0665864,1.1875632,1.2781312,1.4303502,1.5322772,1.6669858,0.8925900459289551,0.8724214136600494,0.8302243500947952
21,22,0.7,1.0585213,1.1656736,1.2811025,1.4165524,1.5041779,1.6707531,0.8946522921323776,0.8770576417446136,0.8294561058282852
22,23,0.7,1.0488886,1.1657041,1.2811025,1.4050367,1.4958656,1.6707531,0.8963581621646881,0.878412701189518,0.8294561058282852
23,24,0.7,1.042316,1.1689907,1.2811025,1.3983816,1.5073478,1.6707531,0.8973376527428627,0.8765389174222946,0.8294561058282852
