,epoch,learning_rate,train_mae,val_mae,test_mae,train_rmse,val_rmse,test_rmse,train_r_squared,val_r_squared,test_r_squared
0,1,1.0,0.90317214,1.383631,1.3044418,1.233432,2.035256,1.690643,0.9201287999749184,0.774917796254158,0.8253713995218277
1,2,1.0,0.9771129,1.2944412,1.2697638,1.3231221,1.7547842,1.6149398,0.9080906510353088,0.832678958773613,0.8406601995229721
2,3,1.0,1.0150114,1.2600975,1.2671295,1.364013,1.6215714,1.6415344,0.9023219868540764,0.8571187555789948,0.8353689908981323
3,4,1.0,1.0250666,1.2270393,1.2606415,1.3778665,1.5532676,1.6518917,0.9003277868032455,0.8689021170139313,0.8332849889993668
4,5,1.0,1.0216371,1.2053571,1.275376,1.3749324,1.5298738,1.6725433,0.9007518365979195,0.8728213161230087,0.8290904313325882
5,6,1.0,1.0097119,1.1812946,1.2673122,1.360622,1.5020697,1.6626232,0.9028070420026779,0.8774020299315453,0.8311118185520172
6,7,1.0,0.9972688,1.1725485,1.2617674,1.3449271,1.4959896,1.6540926,0.9050363823771477,0.8783925324678421,0.8328404575586319
7,8,1.0,0.9957052,1.1825359,1.2617674,1.3421198,1.5100882,1.6540926,0.905432403087616,0.8760896027088165,0.8328404575586319
8,9,1.0,1.0056907,1.174794,1.2617674,1.352283,1.504764,1.6540926,0.9039947465062141,0.8769618272781372,0.8328404575586319
9,10,1.0,1.0184282,1.1621726,1.2634805,1.3692155,1.496139,1.6477312,0.9015754610300064,0.8783682361245155,0.8341237008571625
10,11,1.0,1.0325463,1.1904714,1.2634805,1.3871405,1.5244653,1.6477312,0.8989815562963486,0.8737189322710037,0.8341237008571625
11,12,1.0,1.0425872,1.1799272,1.2634805,1.3989629,1.5126641,1.6477312,0.8972522914409637,0.8756665289402008,0.8341237008571625
12,13,1.0,1.0483636,1.1820478,1.2634805,1.4070358,1.5154752,1.6477312,0.8960630223155022,0.8752039819955826,0.8341237008571625
13,14,1.0,1.049527,1.1794655,1.2634805,1.4070077,1.5153393,1.6477312,0.8960671797394753,0.8752263635396957,0.8341237008571625
14,15,1.0,1.0460099,1.1769315,1.2634805,1.4018465,1.5172682,1.6477312,0.896828256547451,0.8749084919691086,0.8341237008571625
15,16,1.0,1.0362045,1.1874337,1.2634805,1.3904152,1.5238249,1.6477312,0.8985040262341499,0.8738250136375427,0.8341237008571625
16,17,0.7,1.0268565,1.1853613,1.2634805,1.379195,1.5234966,1.6477312,0.9001355022192001,0.8738793730735779,0.8341237008571625
17,18,0.7,1.0163842,1.1803849,1.2634805,1.3663788,1.5205594,1.6477312,0.9019828662276268,0.8743652254343033,0.8341237008571625
18,19,0.7,1.0048102,1.1821115,1.2634805,1.3513194,1.5221084,1.6477312,0.9041315168142319,0.8741091340780258,0.8341237008571625
19,20,0.7,0.99405104,1.1823013,1.2634805,1.3376241,1.541705,1.6477312,0.9060648903250694,0.8708466440439224,0.8341237008571625
20,21,0.7,0.98207706,1.1879835,1.2634805,1.3263346,1.558456,1.6477312,0.9076438099145889,0.8680248409509659,0.8341237008571625
21,22,0.7,0.9753664,1.180649,1.2634805,1.3182298,1.5484267,1.6477312,0.9087690785527229,0.8697180151939392,0.8341237008571625
22,23,0.48999999999999994,0.9717277,1.176647,1.2634805,1.3142594,1.5458353,1.6477312,0.9093178138136864,0.8701537102460861,0.8341237008571625
23,24,0.48999999999999994,0.9730916,1.1834322,1.2634805,1.3145639,1.5601972,1.6477312,0.9092757850885391,0.8677297830581665,0.8341237008571625
24,25,0.48999999999999994,0.97250366,1.1742786,1.2634805,1.3145474,1.5439733,1.6477312,0.9092780649662018,0.8704663217067719,0.8341237008571625
25,26,0.48999999999999994,0.97440153,1.1721328,1.2634805,1.3161479,1.5443101,1.6477312,0.9090570211410522,0.8704098165035248,0.8341237008571625
26,27,0.48999999999999994,0.97243863,1.1745114,1.2634805,1.3157364,1.5386275,1.6477312,0.9091138690710068,0.8713617622852325,0.8341237008571625
27,28,0.48999999999999994,0.973691,1.1837127,1.2634805,1.3168666,1.5552063,1.6477312,0.9089576750993729,0.8685746639966965,0.8341237008571625
28,29,0.3429999999999999,0.973794,1.1820666,1.2634805,1.3159802,1.540541,1.6477312,0.9090801924467087,0.8710415959358215,0.8341237008571625
29,30,0.3429999999999999,0.9708872,1.1678594,1.2634805,1.3136431,1.5357282,1.6477312,0.9094028472900391,0.8718461096286774,0.8341237008571625
30,31,0.3429999999999999,0.9685438,1.1770493,1.2634805,1.3102281,1.5435364,1.6477312,0.9098732769489288,0.8705396205186844,0.8341237008571625
31,32,0.3429999999999999,0.96474856,1.1732829,1.2634805,1.3049543,1.5429657,1.6477312,0.9105973541736603,0.8706353455781937,0.8341237008571625
32,33,0.3429999999999999,0.9609604,1.1745462,1.2634805,1.2997805,1.5534846,1.6477312,0.9113048687577248,0.8688654899597168,0.8341237008571625
33,34,0.3429999999999999,0.95387834,1.1710322,1.2634805,1.2922801,1.5596017,1.6477312,0.9123255461454391,0.8678307384252548,0.8341237008571625
34,35,0.24009999999999992,0.9522891,1.1716455,1.2634805,1.2878658,1.5469552,1.6477312,0.9129234924912453,0.8699654936790466,0.8341237008571625
35,36,0.24009999999999992,0.9466925,1.1792214,1.2634805,1.2815638,1.5699341,1.6477312,0.9137735962867737,0.8660736829042435,0.8341237008571625
36,37,0.24009999999999992,0.93776804,1.1798387,1.2634805,1.2749875,1.5855292,1.6477312,0.9146562665700912,0.8633997142314911,0.8341237008571625
37,38,0.24009999999999992,0.93858314,1.1806779,1.2634805,1.269431,1.5884842,1.6477312,0.915398508310318,0.8628900796175003,0.8341237008571625
38,39,0.24009999999999992,0.9288868,1.1854755,1.2634805,1.2634329,1.5951407,1.6477312,0.9161961227655411,0.8617385476827621,0.8341237008571625
39,40,0.24009999999999992,0.9252391,1.1872199,1.2634805,1.2586386,1.6010807,1.6477312,0.916830912232399,0.8607069402933121,0.8341237008571625
40,41,0.16806999999999994,0.92299205,1.179675,1.2634805,1.2553456,1.5953722,1.6477312,0.9172655493021011,0.8616984188556671,0.8341237008571625
41,42,0.16806999999999994,0.9217422,1.1845195,1.2634805,1.2522585,1.6095557,1.6477312,0.9176719561219215,0.8592283725738525,0.8341237008571625
42,43,0.16806999999999994,0.91699016,1.1894776,1.2634805,1.2490104,1.6199528,1.6477312,0.9180984869599342,0.8574038445949554,0.8341237008571625
43,44,0.16806999999999994,0.9175926,1.1909431,1.2634805,1.2472719,1.6260664,1.6477312,0.9183263257145882,0.8563255071640015,0.8341237008571625
44,45,0.16806999999999994,0.9145939,1.1862826,1.2634805,1.2449342,1.6132548,1.6477312,0.9186322018504143,0.8585805743932724,0.8341237008571625
45,46,0.16806999999999994,0.91523814,1.1827288,1.2634805,1.2435004,1.6123937,1.6477312,0.9188195094466209,0.8587315231561661,0.8341237008571625
46,47,0.11764899999999995,0.9145144,1.1858889,1.2634805,1.2422007,1.6070875,1.6477312,0.9189891070127487,0.8596597909927368,0.8341237008571625
47,48,0.11764899999999995,0.9124723,1.1901593,1.2634805,1.24092,1.6122501,1.6477312,0.919156089425087,0.8587566912174225,0.8341237008571625
