,epoch,learning_rate,train_mae,val_mae,test_mae,train_rmse,val_rmse,test_rmse,train_r_squared,val_r_squared,test_r_squared
0,1,1.0,0.0011077522,0.04643929,0.05539845,0.003260173,0.06515105,0.07292462,0.9961268287152052,-0.7242850065231323,-0.7890137434005737
1,2,1.0,0.0077174217,0.21190731,0.05539845,0.010816688,0.27346292,0.07292462,0.9573642425239086,-29.378278732299805,-0.7890137434005737
2,3,1.0,0.005266557,0.027514962,0.030528745,0.009465195,0.037218284,0.04020563,0.9673529006540775,0.43729740381240845,0.45620018243789673
3,4,1.0,0.021421637,0.069542706,0.030528745,0.029064653,0.10218988,0.04020563,0.6921665966510773,-3.2421112060546875,0.45620018243789673
4,5,1.0,0.018593956,0.02840167,0.030528745,0.025548052,0.04097754,0.04020563,0.7621511667966843,0.31788432598114014,0.45620018243789673
5,6,1.0,0.027572047,0.03569261,0.030528745,0.036786493,0.052039735,0.04020563,0.5068690776824951,-0.10011065006256104,0.45620018243789673
6,7,1.0,0.04263932,0.050811402,0.030528745,0.054272726,0.06731546,0.04020563,-0.07336819171905518,-0.8407542705535889,0.45620018243789673
7,8,1.0,0.025260156,0.028996827,0.030528745,0.033036016,0.04092611,0.04020563,0.6022952198982239,0.3195955753326416,0.45620018243789673
8,9,1.0,0.024679253,0.031450074,0.030528745,0.032620642,0.047974646,0.04020563,0.6122333407402039,0.06504708528518677,0.45620018243789673
9,10,0.7,0.020116495,0.025698684,0.025808407,0.027114768,0.03812617,0.033559304,0.7320848703384399,0.4095100164413452,0.6211291551589966
10,11,0.7,0.017181046,0.023117624,0.02357251,0.024090381,0.03342558,0.031093039,0.7885182797908783,0.5461376309394836,0.6747692227363586
11,12,0.7,0.015497924,0.022862578,0.022394301,0.022346457,0.033472814,0.02970325,0.8180287182331085,0.544854074716568,0.7031936347484589
12,13,0.7,0.014374347,0.023303546,0.022394301,0.02097886,0.034718603,0.02970325,0.8396203517913818,0.5103444457054138,0.7031936347484589
13,14,0.7,0.013389886,0.023730332,0.022394301,0.01970355,0.03542904,0.02970325,0.8585267215967178,0.4900999069213867,0.7031936347484589
14,15,0.7,0.012509889,0.023246644,0.022394301,0.018500771,0.035126638,0.02970325,0.875271663069725,0.4987673759460449,0.7031936347484589
15,16,0.7,0.011743976,0.02373453,0.022394301,0.017564788,0.03569347,0.02970325,0.8875728100538254,0.4824601411819458,0.7031936347484589
16,17,0.7,0.01127733,0.023113789,0.022394301,0.016730737,0.035015296,0.02970325,0.8979963809251785,0.5019398331642151,0.7031936347484589
17,18,0.7,0.010682093,0.0239617,0.022394301,0.015910808,0.035765357,0.02970325,0.907749243080616,0.4803733825683594,0.7031936347484589
18,19,0.48999999999999994,0.010546388,0.023495289,0.022394301,0.015639406,0.035269175,0.02970325,0.9108695760369301,0.49469125270843506,0.7031936347484589
19,20,0.48999999999999994,0.010236905,0.022631632,0.019641148,0.015255265,0.03448722,0.027730463,0.9151943102478981,0.5168492496013641,0.7413100600242615
20,21,0.48999999999999994,0.010044097,0.0234631,0.019641148,0.015022332,0.035243515,0.027730463,0.9177643433213234,0.4954262375831604,0.7413100600242615
21,22,0.48999999999999994,0.010240609,0.023079965,0.019641148,0.015151442,0.035251953,0.027730463,0.9163447171449661,0.49518465995788574,0.7413100600242615
22,23,0.48999999999999994,0.010266051,0.02300305,0.019641148,0.015202288,0.035337016,0.027730463,0.9157823100686073,0.49274545907974243,0.7413100600242615
23,24,0.48999999999999994,0.01023251,0.022437003,0.019256117,0.0152119845,0.034111187,0.026884515,0.9156748279929161,0.5273279845714569,0.7568525820970535
24,25,0.48999999999999994,0.010379903,0.023268837,0.019256117,0.015497664,0.03534902,0.026884515,0.9124778583645821,0.4924008250236511,0.7568525820970535
25,26,0.48999999999999994,0.01057662,0.022582741,0.019256117,0.015673071,0.034519956,0.026884515,0.9104854539036751,0.5159316956996918,0.7568525820970535
26,27,0.48999999999999994,0.010255326,0.022616038,0.019256117,0.015710467,0.034636647,0.026884515,0.9100577682256699,0.5126534104347229,0.7568525820970535
27,28,0.48999999999999994,0.010983326,0.022315128,0.018973067,0.016311865,0.034153935,0.02610843,0.9030399695038795,0.5261425971984863,0.7706879824399948
28,29,0.48999999999999994,0.011091035,0.022352075,0.018973067,0.01664285,0.033931926,0.02610843,0.8990652114152908,0.5322829186916351,0.7706879824399948
29,30,0.48999999999999994,0.011229689,0.021759925,0.018840095,0.016988555,0.03346082,0.026413478,0.8948284462094307,0.5451802313327789,0.7652981728315353
30,31,0.48999999999999994,0.011682644,0.02218168,0.018840095,0.01744844,0.033344164,0.026413478,0.8890573233366013,0.5483459830284119,0.7652981728315353
31,32,0.48999999999999994,0.012215721,0.021739183,0.019033175,0.017985836,0.03295689,0.026505347,0.8821182101964951,0.5587764382362366,0.7636626660823822
32,33,0.48999999999999994,0.0123633975,0.021826059,0.019033175,0.018297883,0.032886863,0.026505347,0.8779923394322395,0.5606495440006256,0.7636626660823822
33,34,0.48999999999999994,0.012423984,0.02167478,0.019323109,0.018615168,0.032551218,0.026448978,0.8737244158983231,0.5695718228816986,0.764666885137558
34,35,0.48999999999999994,0.012786982,0.020894697,0.01926493,0.018958079,0.032158,0.026351765,0.869029313325882,0.579908162355423,0.7663936018943787
35,36,0.48999999999999994,0.013039919,0.021512201,0.01926493,0.019303354,0.03245565,0.026351765,0.8642152398824692,0.5720954835414886,0.7663936018943787
36,37,0.48999999999999994,0.013125063,0.021744998,0.01926493,0.01949597,0.032381915,0.026351765,0.8614919036626816,0.5740376114845276,0.7663936018943787
