,epoch,learning_rate,train_mae,val_mae,test_mae,train_rmse,val_rmse,test_rmse,train_r_squared,val_r_squared,test_r_squared
0,1,1.0,0.15330718,3.7222037,2.9679198,0.30741465,5.11087,4.1604576,0.9950385466217995,-0.4193606376647949,-0.05753278732299805
1,2,1.0,0.18120696,2.1055872,1.6008697,0.35542926,3.1634088,2.3239195,0.9933676701039076,0.45623189210891724,0.6700457036495209
2,3,1.0,0.22017619,1.5704627,1.2123191,0.40285885,2.3267195,1.6929251,0.9914794880896807,0.7058348953723907,0.8248996138572693
3,4,1.0,0.2534978,1.3213632,1.0435861,0.43365937,1.8839229,1.4408206,0.9901268156245351,0.8071456998586655,0.8731672614812851
4,5,1.0,0.27385888,1.1560187,0.92672443,0.450732,1.6139932,1.2839664,0.9893341222777963,0.8584510982036591,0.8992792516946793
5,6,1.0,0.2798906,1.0515904,0.870578,0.44570237,1.4447883,1.2058873,0.9895708309486508,0.886574275791645,0.9111566245555878
6,7,1.0,0.26363754,0.9646078,0.8099331,0.42178583,1.3263448,1.151893,0.990660066716373,0.9044092074036598,0.9189345315098763
7,8,1.0,0.24744834,0.9069819,0.80316395,0.3935795,1.2533381,1.1252856,0.9918674873188138,0.9146429151296616,0.9226363226771355
8,9,1.0,0.28008944,0.90265197,0.81208336,0.40805802,1.2386143,1.1488672,0.9912581453099847,0.916636623442173,0.9193598628044128
9,10,1.0,0.2707695,0.85143876,0.74763507,0.41843367,1.1924667,1.0690097,0.9908079355955124,0.9227327182888985,0.9301807954907417
10,11,1.0,0.29966766,0.8263643,0.7494702,0.4721993,1.1372172,1.066266,0.9882939467206597,0.9297267720103264,0.9305387362837791
11,12,1.0,0.34913543,0.79855156,0.7521728,0.54923844,1.1166428,1.0546532,0.9841626808047295,0.9322465136647224,0.9320435076951981
12,13,1.0,0.41061607,0.80464786,0.7521728,0.6343214,1.1106712,1.0546532,0.9788758866488934,0.9329692497849464,0.9320435076951981
13,14,1.0,0.46210596,0.8154792,0.7521728,0.7118371,1.1527243,1.0546532,0.9733975864946842,0.927797220647335,0.9320435076951981
14,15,1.0,0.50742006,0.8278039,0.7521728,0.77328503,1.1870804,1.0546532,0.9686065502464771,0.9234291687607765,0.9320435076951981
15,16,1.0,0.53243554,0.8399641,0.7521728,0.81431127,1.219598,1.0546532,0.9651870615780354,0.9191766977310181,0.9320435076951981
16,17,1.0,0.55185807,0.8535802,0.7521728,0.84087145,1.2410048,1.0546532,0.962879054248333,0.9163145273923874,0.9320435076951981
17,18,1.0,0.5603299,0.8520758,0.7521728,0.85084045,1.241186,1.0546532,0.9619936607778072,0.9162901043891907,0.9320435076951981
18,19,0.7,0.5567302,0.8385809,0.7521728,0.8479386,1.2274872,1.0546532,0.962252464145422,0.9181276932358742,0.9320435076951981
19,20,0.7,0.5453731,0.83180535,0.7521728,0.8357453,1.2165896,1.0546532,0.9633302800357342,0.9195749685168266,0.9320435076951981
20,21,0.7,0.5384193,0.82632864,0.7521728,0.8191378,1.2014543,1.0546532,0.9647731557488441,0.9215636029839516,0.9320435076951981
21,22,0.7,0.5209593,0.80406135,0.7521728,0.79664505,1.1696174,1.0546532,0.9666811898350716,0.925665445625782,0.9320435076951981
22,23,0.7,0.50607485,0.78805196,0.72848535,0.77271193,1.1374679,1.011624,0.9686530716717243,0.9296957850456238,0.9374755546450615
23,24,0.7,0.49128416,0.7754315,0.7272398,0.75219584,1.1168162,1.0042512,0.9702955409884453,0.9322254732251167,0.9383835941553116
