,epoch,learning_rate,train_mae,val_mae,test_mae,train_rmse,val_rmse,test_rmse,train_r_squared,val_r_squared,test_r_squared
0,1,1.0,0.26831663,2.3229172,1.7197859,0.47030628,3.6531124,2.634967,0.9883876172825694,0.2748478055000305,0.5758084654808044
1,2,1.0,0.29152396,1.4373869,1.1188698,0.4932961,2.1588047,1.5876952,0.9872245816513896,0.7467614710330963,0.8459910750389099
2,3,1.0,0.31507453,1.0956863,0.91583204,0.50728434,1.5094895,1.2648401,0.9864897718653083,0.876187838613987,0.9022576287388802
3,4,1.0,0.32866627,0.9472378,0.81007123,0.51355535,1.2535863,1.1036938,0.9861536817625165,0.9146091118454933,0.9255767241120338
4,5,1.0,0.3269831,0.8641011,0.766065,0.5034638,1.1642287,1.0502764,0.9866925040259957,0.9263488277792931,0.9326063841581345
5,6,1.0,0.30959228,0.84279525,0.73064035,0.47666982,1.1583648,1.0168394,0.9880712451413274,0.9270888715982437,0.9368292093276978
6,7,1.0,0.28983322,0.8204437,0.7399792,0.44487157,1.1507188,1.022783,0.989609676413238,0.9280482307076454,0.9360885545611382
7,8,1.0,0.37413013,0.868038,0.7399792,0.5214355,1.2065179,1.022783,0.9857254959642887,0.9209010526537895,0.9360885545611382
8,9,1.0,0.48936287,0.8424015,0.7399792,0.66966397,1.1209669,1.022783,0.9764563590288162,0.9317207634449005,0.9360885545611382
9,10,1.0,0.46153405,0.81019694,0.7665182,0.6108662,1.1018428,1.0443859,0.9804092086851597,0.9340306222438812,0.93336021900177
10,11,1.0,0.3782488,0.71403646,0.7019495,0.5473976,0.94905245,0.95654196,0.9842686634510756,0.9510577954351902,0.9440989904105663
11,12,1.0,0.380451,0.69588894,0.70242155,0.5773841,0.9325425,0.96039337,0.9824979305267334,0.9527458064258099,0.9436479210853577
12,13,1.0,0.41431135,0.6934991,0.6902298,0.6267579,0.92893404,0.9458906,0.9793766383081675,0.9531107991933823,0.9453370086848736
13,14,1.0,0.44180122,0.6918805,0.68744814,0.6664815,0.9296823,0.94788384,0.976679602637887,0.9530352279543877,0.9451063871383667
14,15,1.0,0.46321058,0.7080661,0.68744814,0.69322073,0.94283175,0.94788384,0.9747708346694708,0.9516972936689854,0.9451063871383667
15,16,1.0,0.47018576,0.7018125,0.68744814,0.70538473,0.95285434,0.94788384,0.9738776702433825,0.9506648927927017,0.9451063871383667
