,epoch,learning_rate,train_mae,val_mae,test_mae,train_rmse,val_rmse,test_rmse,train_r_squared,val_r_squared,test_r_squared
0,1,1.0,0.008129726,0.021930758,0.022931788,0.012884577,0.033371847,0.031814158,0.9395041242241859,0.5475957691669464,0.659508615732193
1,2,1.0,0.021006007,0.037206784,0.022931788,0.027285121,0.060353097,0.031814158,0.7287078499794006,-0.4796715974807739,0.659508615732193
2,3,1.0,0.019924205,0.023062985,0.022931788,0.026868517,0.03212856,0.031814158,0.7369290888309479,0.5806769132614136,0.659508615732193
3,4,1.0,0.022777213,0.025713906,0.022931788,0.030184405,0.03396963,0.031814158,0.6679903566837311,0.5312429070472717,0.659508615732193
4,5,1.0,0.02289658,0.023611745,0.022931788,0.030114774,0.031521846,0.031814158,0.669520378112793,0.5963643789291382,0.659508615732193
5,6,1.0,0.028044488,0.027944742,0.022931788,0.03712981,0.037336282,0.031814158,0.49762171506881714,0.43372368812561035,0.659508615732193
6,7,1.0,0.029647266,0.03243425,0.022931788,0.04029845,0.043403715,0.031814158,0.40821748971939087,0.23472058773040771,0.659508615732193
7,8,0.7,0.021875098,0.02279187,0.022931788,0.029226221,0.031221835,0.031814158,0.6887346506118774,0.6040110886096954,0.659508615732193
8,9,0.7,0.021389373,0.023005657,0.022931788,0.028951826,0.030998075,0.031814158,0.694551944732666,0.6096666157245636,0.659508615732193
9,10,0.7,0.019545747,0.021753056,0.022792762,0.026895132,0.029804157,0.029527739,0.7364076375961304,0.6391556560993195,0.706690788269043
10,11,0.7,0.017128078,0.019850286,0.02017792,0.02386514,0.027503707,0.026581062,0.7924544364213943,0.6927098035812378,0.7623105347156525
11,12,0.7,0.0152929,0.0186565,0.018799355,0.021719446,0.025990687,0.025402104,0.8280971944332123,0.7255888283252716,0.7829275727272034
12,13,0.7,0.013814822,0.01799059,0.018000884,0.019992823,0.025004417,0.024803538,0.8543422222137451,0.7460198998451233,0.7930370718240738
13,14,0.7,0.012576994,0.017679015,0.01778478,0.018436853,0.02433794,0.024596082,0.876132033765316,0.7593788057565689,0.796484649181366
14,15,0.7,0.011758737,0.017550193,0.017868657,0.017162038,0.02404374,0.02468936,0.8926694989204407,0.7651609778404236,0.7949381172657013
15,16,0.7,0.010980729,0.017536469,0.017784841,0.016121294,0.024373796,0.024187706,0.9052922949194908,0.7586693167686462,0.8031865954399109
16,17,0.7,0.010518992,0.017588707,0.017784841,0.015356962,0.024882266,0.024187706,0.9140598624944687,0.7484953105449677,0.8031865954399109
17,18,0.7,0.010200487,0.01733986,0.017395506,0.014890593,0.02543847,0.023795614,0.9192003607749939,0.7371256351470947,0.8095157146453857
18,19,0.7,0.01006562,0.017351396,0.017395506,0.014739226,0.024652017,0.023795614,0.9208347126841545,0.75312839448452,0.8095157146453857
19,20,0.7,0.010267488,0.018220322,0.017395506,0.01488448,0.025734836,0.023795614,0.9192666858434677,0.7309648394584656,0.8095157146453857
20,21,0.7,0.010779565,0.018293291,0.017395506,0.01535104,0.02588829,0.023795614,0.9141261205077171,0.727746844291687,0.8095157146453857
21,22,0.7,0.010928237,0.01802766,0.017395506,0.015648948,0.02535852,0.023795614,0.9107607752084732,0.7387754023075104,0.8095157146453857
22,23,0.7,0.011466606,0.017963827,0.017395506,0.016258134,0.025177673,0.023795614,0.9036777019500732,0.7424880564212799,0.8095157146453857
23,24,0.7,0.011804102,0.018063392,0.017395506,0.016745262,0.025603704,0.023795614,0.8978191763162613,0.7336995899677277,0.8095157146453857
24,25,0.48999999999999994,0.012271868,0.018899014,0.017395506,0.017356684,0.02671394,0.023795614,0.8902210667729378,0.7101040780544281,0.8095157146453857
25,26,0.48999999999999994,0.012532415,0.018494537,0.017395506,0.017645264,0.026649801,0.023795614,0.8865402638912201,0.7114944756031036,0.8095157146453857
26,27,0.48999999999999994,0.012428135,0.018414568,0.017395506,0.01777822,0.027069645,0.023795614,0.8848240152001381,0.7023325562477112,0.8095157146453857
27,28,0.48999999999999994,0.012829696,0.018759603,0.017395506,0.01810541,0.027673544,0.023795614,0.8805456086993217,0.6889030337333679,0.8095157146453857
28,29,0.48999999999999994,0.01265025,0.018564882,0.017395506,0.018218476,0.02776282,0.023795614,0.8790489733219147,0.6868925988674164,0.8095157146453857
29,30,0.48999999999999994,0.012683033,0.018535722,0.017395506,0.018166112,0.027144043,0.023795614,0.8797432705760002,0.7006941139698029,0.8095157146453857
30,31,0.3429999999999999,0.012655535,0.01863016,0.017395506,0.018257136,0.02688714,0.023795614,0.878535121679306,0.7063328325748444,0.8095157146453857
31,32,0.3429999999999999,0.012781137,0.018406747,0.017395506,0.018271862,0.026286114,0.023795614,0.8783390820026398,0.7193151414394379,0.8095157146453857
32,33,0.3429999999999999,0.012610662,0.017984489,0.017395506,0.018260717,0.025752272,0.023795614,0.8784874528646469,0.7306001484394073,0.8095157146453857
33,34,0.3429999999999999,0.012578273,0.01798422,0.017395506,0.01830118,0.025290487,0.023795614,0.8779483661055565,0.7401752173900604,0.8095157146453857
34,35,0.3429999999999999,0.012621861,0.017838491,0.017395506,0.018376928,0.0246119,0.023795614,0.8769359365105629,0.7539312541484833,0.8095157146453857
35,36,0.3429999999999999,0.012703851,0.017815614,0.017395506,0.018494146,0.024288356,0.023795614,0.8753609880805016,0.7603582739830017,0.8095157146453857
36,37,0.24009999999999992,0.012794369,0.017787863,0.017395506,0.018596092,0.024104571,0.023795614,0.8739830851554871,0.7639711946249008,0.8095157146453857
37,38,0.24009999999999992,0.01289647,0.017806597,0.017395506,0.018712673,0.02397009,0.023795614,0.8723980933427811,0.7665974944829941,0.8095157146453857
38,39,0.24009999999999992,0.013013424,0.017817104,0.017395506,0.018847184,0.02394893,0.023795614,0.8705570548772812,0.7670093923807144,0.8095157146453857
39,40,0.24009999999999992,0.013148228,0.017756956,0.017395506,0.018991303,0.02384304,0.023795614,0.868569865822792,0.7690651416778564,0.8095157146453857
40,41,0.24009999999999992,0.013255871,0.017784039,0.017395506,0.019145615,0.023879219,0.023795614,0.8664253354072571,0.7683637887239456,0.8095157146453857
41,42,0.24009999999999992,0.013443053,0.0178582,0.017395506,0.019311132,0.024016008,0.023795614,0.8641058057546616,0.7657023966312408,0.8095157146453857
42,43,0.16806999999999994,0.013463326,0.017640522,0.017395506,0.019384306,0.023811437,0.023795614,0.8630739748477936,0.769676923751831,0.8095157146453857
43,44,0.16806999999999994,0.013636803,0.017735723,0.017395506,0.019510496,0.024017528,0.023795614,0.8612854331731796,0.7656727433204651,0.8095157146453857
44,45,0.16806999999999994,0.013625144,0.017849129,0.017395506,0.019569065,0.024146847,0.023795614,0.860451340675354,0.7631425559520721,0.8095157146453857
