id,qnat-0_FR_AA,qnat-1_FR_AA,qnat-2_FR_AA,qnat-3_FR_AA,qnat-4_FR_AA,qnat-5_FR_AA,qnat-6_FR_AA,Vnat-0_FR_AA,Vnat-1_FR_AA,Vnat-2_FR_AA,Vnat-3_FR_AA,Vnat-4_FR_AA,Vnat-5_FR_AA,Vnat-6_FR_AA,Ns-0_FR_AA,Ns-1_FR_AA,Ns-2_FR_AA,Ns-3_FR_AA,Ns-4_FR_AA,Ns-5_FR_AA,Ns-6_FR_AA,Np-0_FR_AA,Np-1_FR_AA,Np-2_FR_AA,Np-3_FR_AA,Np-4_FR_AA,Np-5_FR_AA,Np-6_FR_AA,Nd-0_FR_AA,Nd-1_FR_AA,Nd-2_FR_AA,Nd-3_FR_AA,Nd-4_FR_AA,Nd-5_FR_AA,Nd-6_FR_AA,Nlp-0_FR_AA,Nlp-1_FR_AA,Nlp-2_FR_AA,Nlp-3_FR_AA,Nlp-4_FR_AA,Nlp-5_FR_AA,Nlp-6_FR_AA,LPde-0_FR_AA,LPde-1_FR_AA,LPde-2_FR_AA,LPde-3_FR_AA,LPde-4_FR_AA,LPde-5_FR_AA,LPde-6_FR_AA,LPe-0_FR_AA,LPe-1_FR_AA,LPe-2_FR_AA,LPe-3_FR_AA,LPe-4_FR_AA,LPe-5_FR_AA,LPe-6_FR_AA,LPocc-0_FR_AA,LPocc-1_FR_AA,LPocc-2_FR_AA,LPocc-3_FR_AA,LPocc-4_FR_AA,LPocc-5_FR_AA,LPocc-6_FR_AA,LPs-0_FR_AA,LPs-1_FR_AA,LPs-2_FR_AA,LPs-3_FR_AA,LPs-4_FR_AA,LPs-5_FR_AA,LPs-6_FR_AA,LPp-0_FR_AA,LPp-1_FR_AA,LPp-2_FR_AA,LPp-3_FR_AA,LPp-4_FR_AA,LPp-5_FR_AA,LPp-6_FR_AA,LPd-0_FR_AA,LPd-1_FR_AA,LPd-2_FR_AA,LPd-3_FR_AA,LPd-4_FR_AA,LPd-5_FR_AA,LPd-6_FR_AA,Nlv-0_FR_AA,Nlv-1_FR_AA,Nlv-2_FR_AA,Nlv-3_FR_AA,Nlv-4_FR_AA,Nlv-5_FR_AA,Nlv-6_FR_AA,LVde-0_FR_AA,LVde-1_FR_AA,LVde-2_FR_AA,LVde-3_FR_AA,LVde-4_FR_AA,LVde-5_FR_AA,LVde-6_FR_AA,LVe-0_FR_AA,LVe-1_FR_AA,LVe-2_FR_AA,LVe-3_FR_AA,LVe-4_FR_AA,LVe-5_FR_AA,LVe-6_FR_AA,LVocc-0_FR_AA,LVocc-1_FR_AA,LVocc-2_FR_AA,LVocc-3_FR_AA,LVocc-4_FR_AA,LVocc-5_FR_AA,LVocc-6_FR_AA,LVs-0_FR_AA,LVs-1_FR_AA,LVs-2_FR_AA,LVs-3_FR_AA,LVs-4_FR_AA,LVs-5_FR_AA,LVs-6_FR_AA,LVp-0_FR_AA,LVp-1_FR_AA,LVp-2_FR_AA,LVp-3_FR_AA,LVp-4_FR_AA,LVp-5_FR_AA,LVp-6_FR_AA,LVd-0_FR_AA,LVd-1_FR_AA,LVd-2_FR_AA,LVd-3_FR_AA,LVd-4_FR_AA,LVd-5_FR_AA,LVd-6_FR_AA,I-0_FR_AA,I-1_FR_AA,I-2_FR_AA,I-3_FR_AA,I-4_FR_AA,I-5_FR_AA,I-6_FR_AA
ir_tbp_1_dft-pet3_1_dft-pme3_1_dft-hicn_1_dft-cch_1_smi1_1_s_1,42.0,-103.77662,88.009641,-78.124302,83.53937,-196.807216,-36.668506,42.0,206.477711,282.310572,571.813056,737.226613,973.38938,743.202792,42.0,88.311,160.853,223.148,345.038,399.399,396.21,16.0,1119.961,1900.022,1099.684,29.846,0.0,0.0,5.0,1.001,0.001,0.0,0.0,0.0,0.0,4.0,0.0,0.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,4.0,0.0,4.543863,0.0,0.0,0.0,0.0,4.0,0.0,0.839074,0.0,0.0,0.0,0.0,4.0,0.0,6.792608,0.0,0.0,0.0,0.0,4.0,0.0,3340.5,0.0,0.0,0.0,0.0,3.0,0.0,0.001157,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,42.0,82.0,152.0,214.0,326.0,370.0,380.0
ir_tbp_1_dft-pme3_1_dft-iz_1_dft-hicn_1_dft-cn_1_smi1_1_s_1,28.0,-40.292579,77.380774,-107.131206,102.943028,-71.793225,-31.948786,28.0,129.477801,174.291737,383.540108,357.363506,412.455705,277.065759,28.0,61.524,102.704,135.539,195.549,155.945,128.126,14.0,1230.621,1956.91,20.352,43.156,9.547,0.0,6.0,1.001,0.002,0.0,0.0,0.0,0.0,5.0,2.3,0.7,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,5.0,4.148416,6.395,0.0,0.0,0.0,0.0,5.0,2.834934,1.830317,0.0,0.0,0.0,0.0,4.0,9.704109,11.73913,0.0,0.0,0.0,0.0,5.0,4514.008515,11613.0,0.0,0.0,0.0,0.0,4.0,0.0,0.001831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,28.0,56.0,96.0,128.0,182.0,136.0,118.0
ir_tbp_1_dft-pme3_1_dft-iz_1_dft-hicn_1_dft-cn_1_smi1_1_s_1,28.0,-40.292579,77.380774,-107.131206,102.943028,-71.793225,-31.948786,28.0,129.477801,174.291737,383.540108,357.363506,412.455705,277.065759,28.0,61.524,102.704,135.539,195.549,155.945,128.126,14.0,1230.621,1956.91,20.352,43.156,9.547,0.0,6.0,1.001,0.002,0.0,0.0,0.0,0.0,5.0,2.3,0.7,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0,5.0,4.148416,6.395,0.0,0.0,0.0,0.0,5.0,2.834934,1.830317,0.0,0.0,0.0,0.0,4.0,9.704109,11.73913,0.0,0.0,0.0,0.0,5.0,4514.008515,11613.0,0.0,0.0,0.0,0.0,4.0,0.0,0.001831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,28.0,56.0,96.0,128.0,182.0,136.0,118.0
ir_tbp_1_dft-ime_1_dft-sime_1_dft-iacn_1_bromide_1_smi1_1_s_1,40.0,-36.782988,4.002709,36.642285,-95.461499,123.97206,-44.375635,40.0,167.101768,283.288147,332.755117,553.623365,582.899665,561.81762,40.0,86.054,155.378,171.324,219.815,268.739,230.017,19.0,1371.813,31.661,346.541,36.891,48.45,48.041,5.0,1.001,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,4.134407,0.0,0.0,0.0,0.0,0,5.0,2.147352,0.0,0.0,0.0,0.0,0.0,5.0,1.007007,0.0,0.0,0.0,0.0,0.0,3.0,0.006452,0.0,0.0,0.0,0.0,0.0,5.0,9994.0,0.0,0.0,0.0,0.0,0.0,4.0,0.000108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,40.0,82.0,148.0,164.0,212.0,242.0,216.0
ir_tbp_1_dft-ime_1_dft-sime_1_dft-iacn_1_bromide_1_smi1_1_s_1,40.0,-36.782988,4.002709,36.642285,-95.461499,123.97206,-44.375635,40.0,167.101768,283.288147,332.755117,553.623365,582.899665,561.81762,40.0,86.054,155.378,171.324,219.815,268.739,230.017,19.0,1371.813,31.661,346.541,36.891,48.45,48.041,5.0,1.001,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,4.134407,0.0,0.0,0.0,0.0,0,5.0,2.147352,0.0,0.0,0.0,0.0,0.0,5.0,1.007007,0.0,0.0,0.0,0.0,0.0,3.0,0.006452,0.0,0.0,0.0,0.0,0.0,5.0,9994.0,0.0,0.0,0.0,0.0,0.0,4.0,0.000108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,40.0,82.0,148.0,164.0,212.0,242.0,216.0
ir_tbp_1_dft-pme3_1_dft-py_1_dft-co_1_dft-cn_1_smi1_1_s_1,29.0,-59.873198,61.850372,-15.81317,-60.159356,35.871528,-8.733141,29.0,124.141873,175.213997,384.239459,362.332669,394.294173,242.360387,29.0,62.029,105.675,144.739,203.199,156.469,114.831,15.0,1206.547,2001.242,20.37,349.49,12.048,4.078,5.0,2.001,0.002,0.0,0.0,0.0,0.0,5.0,2.2,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,5.0,3.944946,7.750481,0.0,0.0,0.0,0.0,5.0,2.833365,1.99755,0.0,0.0,0.0,0.0,5.0,9.485697,14.337466,0.0,0.0,0.0,0.0,5.0,4571.005879,9580.0,0.0,0.0,0.0,0.0,4.0,0.0,0.001186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,29.0,58.0,100.0,138.0,190.0,136.0,108.0
ir_tbp_1_dft-pme3_1_dft-py_1_dft-co_1_dft-cn_1_smi1_1_s_1,29.0,-59.873198,61.850372,-15.81317,-60.159356,35.871528,-8.733141,29.0,124.141873,175.213997,384.239459,362.332669,394.294173,242.360387,29.0,62.029,105.675,144.739,203.199,156.469,114.831,15.0,1206.547,2001.242,20.37,349.49,12.048,4.078,5.0,2.001,0.002,0.0,0.0,0.0,0.0,5.0,2.2,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,5.0,3.944946,7.750481,0.0,0.0,0.0,0.0,5.0,2.833365,1.99755,0.0,0.0,0.0,0.0,5.0,9.485697,14.337466,0.0,0.0,0.0,0.0,5.0,4571.005879,9580.0,0.0,0.0,0.0,0.0,4.0,0.0,0.001186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,29.0,58.0,100.0,138.0,190.0,136.0,108.0
ir_tbp_1_dft-asme3_1_dft-oxaz_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,30.0,-58.088408,99.901199,-115.656236,38.584221,-29.787952,-5.982845,30.0,137.29493,206.603419,424.046845,608.867108,374.466692,282.552675,30.0,71.551,125.321,164.618,274.193,139.335,145.084,15.0,2210.095,1852.855,33.713,34.834,8.122,0.0,10.0,7.005,0.001,0.0,9.0,0.0,0.0,7.0,7.8,0.3,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0,7.0,10.606041,2.244751,0.0,0.0,0.0,0.0,7.0,6.773381,0.839369,0.0,0.0,0.0,0.0,6.0,141.515176,4.173382,0.0,0.0,0.0,0.0,7.0,25145.815282,6571.0,0.0,0.0,0.0,0.0,6.0,0.0,0.001198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,30.0,64.0,116.0,154.0,238.0,124.0,134.0
ir_tbp_1_dft-asme3_1_dft-oxaz_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,30.0,-58.088408,99.901199,-115.656236,38.584221,-29.787952,-5.982845,30.0,137.29493,206.603419,424.046845,608.867108,374.466692,282.552675,30.0,71.551,125.321,164.618,274.193,139.335,145.084,15.0,2210.095,1852.855,33.713,34.834,8.122,0.0,10.0,7.005,0.001,0.0,9.0,0.0,0.0,7.0,7.8,0.3,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0,7.0,10.606041,2.244751,0.0,0.0,0.0,0.0,7.0,6.773381,0.839369,0.0,0.0,0.0,0.0,6.0,141.515176,4.173382,0.0,0.0,0.0,0.0,7.0,25145.815282,6571.0,0.0,0.0,0.0,0.0,6.0,0.0,0.001198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,30.0,64.0,116.0,154.0,238.0,124.0,134.0
ir_tbp_1_dft-pph3_1_dft-ime_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,59.0,-31.211139,-31.95178,49.094104,-50.740837,116.221522,56.934147,59.0,227.71995,389.137024,483.391841,702.405286,885.27031,1209.21086,59.0,129.241,212.146,277.215,348.198,464.588,582.809,33.0,1261.194,286.791,833.992,53.245,1092.685,79.365,7.0,2.001,0.001,2.335,2.333,0.0,0.0,5.0,0.0,3.0,0.8,0.0,0.0,0.0,2.0,0.0,0.0,2.214663,0.0,0.0,0,5.0,0.0,0.652663,2.814968,0.0,0.0,0.0,5.0,0.0,0.991853,0.842938,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.990036,9986.0,0.0,0.0,0.0,4.0,0.0,0.0,0.001502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,59.0,124.0,206.0,268.0,338.0,442.0,560.0
ir_tbp_1_dft-pph3_1_dft-ime_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,59.0,-31.211139,-31.95178,49.094104,-50.740837,116.221522,56.934147,59.0,227.71995,389.137024,483.391841,702.405286,885.27031,1209.21086,59.0,129.241,212.146,277.215,348.198,464.588,582.809,33.0,1261.194,286.791,833.992,53.245,1092.685,79.365,7.0,2.001,0.001,2.335,2.333,0.0,0.0,5.0,0.0,3.0,0.8,0.0,0.0,0.0,2.0,0.0,0.0,2.214663,0.0,0.0,0,5.0,0.0,0.652663,2.814968,0.0,0.0,0.0,5.0,0.0,0.991853,0.842938,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.990036,9986.0,0.0,0.0,0.0,4.0,0.0,0.0,0.001502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,59.0,124.0,206.0,268.0,338.0,442.0,560.0
ir_tbp_1_dft-pet3_1_dft-oxaz_1_dft-co_1_dft-itcn_1_smi1_1_s_1,38.0,-63.173528,18.77706,74.929425,-131.22179,4.680511,35.136849,38.0,163.822303,282.997916,413.658356,610.832395,707.83585,619.271531,38.0,81.853,149.148,199.953,260.719,333.332,288.353,18.0,1356.306,1048.099,1531.621,34.76,18.375,0.0,9.0,6.001,0.002,0.002,0.0,0.0,0.0,6.0,0.0,3.2,0.8,0.0,0.0,0.0,3.0,0.0,0.0,2.810557,0.0,0.0,0,6.0,0.0,4.754959,1.356946,0.0,0.0,0.0,6.0,0.0,1.962788,0.826289,0.0,0.0,0.0,4.0,0.0,6.960205,0.0,0.0,0.0,0.0,6.0,0.0,2288.749211,4990.5,0.0,0.0,0.0,6.0,0.0,19.000434,0.002061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,38.0,76.0,140.0,190.0,244.0,308.0,264.0
ir_tbp_1_dft-pet3_1_dft-oxaz_1_dft-co_1_dft-itcn_1_smi1_1_s_1,38.0,-63.173528,18.77706,74.929425,-131.22179,4.680511,35.136849,38.0,163.822303,282.997916,413.658356,610.832395,707.83585,619.271531,38.0,81.853,149.148,199.953,260.719,333.332,288.353,18.0,1356.306,1048.099,1531.621,34.76,18.375,0.0,9.0,6.001,0.002,0.002,0.0,0.0,0.0,6.0,0.0,3.2,0.8,0.0,0.0,0.0,3.0,0.0,0.0,2.810557,0.0,0.0,0,6.0,0.0,4.754959,1.356946,0.0,0.0,0.0,6.0,0.0,1.962788,0.826289,0.0,0.0,0.0,4.0,0.0,6.960205,0.0,0.0,0.0,0.0,6.0,0.0,2288.749211,4990.5,0.0,0.0,0.0,6.0,0.0,19.000434,0.002061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,38.0,76.0,140.0,190.0,244.0,308.0,264.0
ir_tbp_1_dft-pme3_1_dft-nme3_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,33.0,-71.032964,113.515747,-181.749871,156.611184,-254.96407,204.619397,33.0,158.987509,213.74922,538.516721,819.407473,534.07946,199.216164,33.0,75.336,133.818,189.403,375.013,175.665,199.247,14.0,2227.686,2596.853,41.826,30.357,0.0,0.0,7.0,5.005,0.001,0.0,0.0,0.0,0.0,6.0,7.8,0.3,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0,6.0,10.358141,2.140931,0.0,0.0,0.0,0.0,6.0,6.780565,0.839443,0.0,0.0,0.0,0.0,6.0,191.751407,4.144431,0.0,0.0,0.0,0.0,6.0,12602.312324,3301.5,0.0,0.0,0.0,0.0,4.0,0.0,0.001198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,33.0,68.0,126.0,180.0,328.0,156.0,198.0
ir_tbp_1_dft-pme3_1_dft-nme3_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,33.0,-71.032964,113.515747,-181.749871,156.611184,-254.96407,204.619397,33.0,158.987509,213.74922,538.516721,819.407473,534.07946,199.216164,33.0,75.336,133.818,189.403,375.013,175.665,199.247,14.0,2227.686,2596.853,41.826,30.357,0.0,0.0,7.0,5.005,0.001,0.0,0.0,0.0,0.0,6.0,7.8,0.3,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0,6.0,10.358141,2.140931,0.0,0.0,0.0,0.0,6.0,6.780565,0.839443,0.0,0.0,0.0,0.0,6.0,191.751407,4.144431,0.0,0.0,0.0,0.0,6.0,12602.312324,3301.5,0.0,0.0,0.0,0.0,4.0,0.0,0.001198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,33.0,68.0,126.0,180.0,328.0,156.0,198.0
ir_tbp_1_dft-asme3_1_dft-ime_1_dft-iacn_1_dft-cch_1_smi1_1_s_1,38.0,-66.787617,84.44118,-101.426063,37.739877,93.308393,-299.126185,38.0,169.812947,235.413901,418.262041,506.241259,574.427349,726.634663,38.0,80.731,141.912,167.428,250.226,243.728,276.354,17.0,1102.139,1490.756,351.845,26.799,13.578,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,38.0,76.0,134.0,160.0,242.0,226.0,260.0
ir_tbp_1_dft-asme3_1_dft-ime_1_dft-iacn_1_dft-cch_1_smi1_1_s_1,38.0,-66.787617,84.44118,-101.426063,37.739877,93.308393,-299.126185,38.0,169.812947,235.413901,418.262041,506.241259,574.427349,726.634663,38.0,80.731,141.912,167.428,250.226,243.728,276.354,17.0,1102.139,1490.756,351.845,26.799,13.578,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,38.0,76.0,134.0,160.0,242.0,226.0,260.0
ir_tbp_1_dft-iz_1_dft-sime_1_dft-iacn_1_chloride_1_smi1_1_s_1,34.0,-38.778282,-102.949333,-105.393466,231.706005,16.209121,-55.289699,34.0,141.715864,250.42159,299.437192,415.608264,483.424111,409.960655,34.0,74.582,131.109,147.9,172.28,206.145,170.366,17.0,1513.03,19.76,347.092,25.074,23.909,11.249,6.0,1.001,0.0,0.0,0.0,0.0,0.0,5.0,1.3,0.0,0.0,0.0,0.0,0.0,3.0,6.809978,0.0,0.0,0.0,0.0,0,5.0,1.631324,0.0,0.0,0.0,0.0,0.0,5.0,0.979835,0.0,0.0,0.0,0.0,0.0,3.0,0.030501,0.0,0.0,0.0,0.0,0.0,5.0,9971.0,0.0,0.0,0.0,0.0,0.0,5.0,0.00011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,34.0,70.0,124.0,140.0,164.0,182.0,162.0
ir_tbp_1_dft-iz_1_dft-sime_1_dft-iacn_1_chloride_1_smi1_1_s_1,34.0,-38.778282,-102.949333,-105.393466,231.706005,16.209121,-55.289699,34.0,141.715864,250.42159,299.437192,415.608264,483.424111,409.960655,34.0,74.582,131.109,147.9,172.28,206.145,170.366,17.0,1513.03,19.76,347.092,25.074,23.909,11.249,6.0,1.001,0.0,0.0,0.0,0.0,0.0,5.0,1.3,0.0,0.0,0.0,0.0,0.0,3.0,6.809978,0.0,0.0,0.0,0.0,0,5.0,1.631324,0.0,0.0,0.0,0.0,0.0,5.0,0.979835,0.0,0.0,0.0,0.0,0.0,3.0,0.030501,0.0,0.0,0.0,0.0,0.0,5.0,9971.0,0.0,0.0,0.0,0.0,0.0,5.0,0.00011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,34.0,70.0,124.0,140.0,164.0,182.0,162.0
ir_tbp_1_dft-asme3_1_dft-oxaz_1_dft-co_1_dft-icn_1_smi1_1_s_1,29.0,-54.131761,87.551812,-95.726727,21.480654,23.75106,-42.553603,29.0,124.204904,190.253628,392.282872,379.812199,389.267201,362.265377,29.0,64.764,112.552,146.539,207.043,162.734,156.711,15.0,1352.509,2148.373,503.804,49.506,19.166,0.0,9.0,5.001,0.002,0.001,0.0,0.0,0.0,6.0,0.0,3.2,0.8,0.0,0.0,0.0,3.0,0.0,0.0,3.315409,0.0,0.0,0,6.0,0.0,4.452704,1.635658,0.0,0.0,0.0,6.0,0.0,1.951812,0.827927,0.0,0.0,0.0,4.0,0.0,6.842569,0.0,0.0,0.0,0.0,6.0,0.0,4565.078909,9985.0,0.0,0.0,0.0,6.0,0.0,5.000435,0.00163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,29.0,58.0,104.0,136.0,190.0,146.0,138.0
