,boosting_iteration,mae_run_1,mae_train_run_1,r2_run_1,r2_train_run_1,mse_run_1,mse_train_run_1,mae_run_2,mae_train_run_2,r2_run_2,r2_train_run_2,mse_run_2,mse_train_run_2,mae_run_3,mae_train_run_3,r2_run_3,r2_train_run_3,mse_run_3,mse_train_run_3,mae_run_4,mae_train_run_4,r2_run_4,r2_train_run_4,mse_run_4,mse_train_run_4,mae_run_5,mae_train_run_5,r2_run_5,r2_train_run_5,mse_run_5,mse_train_run_5
0,1,3.325058584115457,3.472768037499967,0.052445922810753665,0.06260940040458707,16.455779865804587,17.876221410008416,3.3589197956067647,3.4524067883329583,0.062271101924676886,0.06623332323661568,16.805619050778215,17.67945314731256,3.271506767160647,3.4942789710985727,0.05026032559784033,0.057119230107171126,16.500724168543698,17.96983981889139,3.7403439518121595,3.3666968439764977,0.05357560753104029,0.06335887101538495,20.387035407864293,16.867805590350766,3.562434443459209,3.4171880953004177,0.05718971950418239,0.06090986811405075,18.232981104842402,17.446348309498493
1,2,3.2308353432927808,3.3599509700861137,0.10658523238157969,0.12258881729790605,15.515564861900142,16.732402241253208,3.2559326042866927,3.3393461818584096,0.1196179466376468,0.1264062429997298,15.777870809267913,16.540170345556994,3.1862317205312123,3.392849684364362,0.10180893722286433,0.11138179939644988,15.605121463274662,16.935679711457375,3.6282952951996412,3.263659637315309,0.10830496857269778,0.12085019147315179,19.208104021179164,15.832454497381526,3.463251517638247,3.318230951690481,0.10910941864363155,0.11595665410654132,17.22890752507528,16.42369311471465
2,3,3.1403636374377863,3.2481580431277455,0.15630148987431036,0.17887780906969653,14.652163174601363,15.65896019874396,3.1614816942401993,3.237351989612607,0.16927655946013753,0.1791982435523164,14.887908122399928,15.54063403359792,3.098288177169197,3.290111227394374,0.14949702603222959,0.16213383449815721,14.776591266235478,15.9684249212636,3.524459153197734,3.161586606399086,0.15544707245199174,0.17280821542707203,18.192610603388896,14.896751569341612,3.368768718675749,3.2226282992109243,0.15672654691607524,0.1667693895180279,16.308041240501314,15.479697804310463
3,4,3.0694927658711078,3.1475610754913395,0.19496267577694204,0.22844092605359168,13.980750344579215,14.713781899157146,3.077136030083348,3.1430744198882246,0.21226894153198061,0.22653583562877044,14.117415076203045,14.64436865805129,3.009090012328861,3.1919302605624282,0.19644086419679496,0.21027642344054065,13.960991638417628,15.05090211309381,3.4246733486936134,3.0667904307612956,0.19916343589299035,0.22047312026541466,17.250911449746326,14.038362669457054,3.281644276656091,3.1321858004198218,0.19891655066197012,0.21291964966532695,15.49212996224543,14.622321620954368
4,5,2.990154367783564,3.0493012282218763,0.23511247920690403,0.27512629073812844,13.283485309470485,13.823482896726386,2.9894440742864647,3.0434185053311436,0.25494315525434297,0.27338748483279096,13.352624121608931,13.757303872394244,2.9389032191480395,3.1026999011593257,0.23375339278437968,0.2520444603025823,13.312725846381303,14.254868345170268,3.3339488008001132,2.9816485367626746,0.23857680236307577,0.26225000736247794,16.401903642928715,13.286010046967347,3.1928388909213488,3.033836931414966,0.24259464970043776,0.2604990641395265,14.647440451599657,13.738394712243448
5,6,2.9147382359283522,2.9587926823715023,0.2712337048998906,0.3167850436171168,12.656182918191641,13.029042360997694,2.9055658367889547,2.9468239588582192,0.29499498347914976,0.31676554721184047,12.634830558016265,12.93600617508314,2.877298755173023,3.025002581217247,0.2666268639533319,0.28895159022174877,12.741583990521796,13.551475897259998,3.2447803253284184,2.9020495065279754,0.27653285376344217,0.30107660803224257,15.584288025664955,12.586788614590409,3.105688263646332,2.943832981368147,0.2825913271335201,0.3029538341235495,13.873945848305393,12.94967307691605
6,7,2.8463006531177504,2.8764918401446957,0.3034927230569783,0.3538656533097072,12.095953888251003,12.321907908007715,2.8259382590049893,2.859316494460367,0.33116932991075965,0.35528473487431156,11.986527741724384,12.206703887372822,2.807278930987278,2.9412631868941093,0.30174855635050246,0.32617732005686784,12.131381664349677,12.842011430873171,3.1645702549042767,2.831469601401187,0.3097535665749991,0.33569366104235876,14.868676875156792,11.96337618669659,3.0273392844505906,2.8609906781531724,0.3181547988574882,0.3410654243464428,13.186184883687249,12.241638719955915
7,8,2.7882491048908657,2.8014256136908946,0.33119736515786535,0.3866150188526677,11.614818824144214,11.69737112501038,2.755259373532823,2.7822050141606747,0.3615508038048092,0.3887014623460503,11.442042573876279,11.574008930083377,2.7493131918624845,2.8670735667334086,0.3321292595471068,0.3586707427379351,11.603549020305273,12.222737372698585,3.084829335927156,2.7581711108564044,0.3410169646622174,0.36907556485214976,14.195228463592123,11.36220734382316,2.952566895965976,2.7817207236323402,0.3508579526143413,0.3757258503605404,12.55373952659602,11.597719841175719
8,9,2.7342487593613103,2.733521809320244,0.35516820273999117,0.4153041538018618,11.198527199268817,11.150263730681104,2.68212064599233,2.7032145730577524,0.3922165286924647,0.42124120070780513,10.892463168319225,10.957918428988926,2.6921948916481777,2.7929272078509806,0.3612270542382019,0.38970451614524215,11.098005557131632,11.631281957642802,3.009676975123044,2.6898750091034676,0.3692888642987444,0.39969827224198795,13.586220260164648,10.810728384681198,2.8870699328198315,2.715519622618293,0.37861783038641894,0.40480035735484865,12.01689204268351,11.057575760510142
9,10,2.6751236783723655,2.6578879348533757,0.37992949124170816,0.44580423413128356,10.768508140106926,10.568621255039561,2.6200081161705793,2.63114230310085,0.4187987976901508,0.4506605816293231,10.416065899132645,10.400907154579615,2.6345869416938794,2.722287432202553,0.3880270508184894,0.4187715192829421,10.6323839102655,11.07731012251984,2.936931666797885,2.6225587909946757,0.39746390787896224,0.428339736973133,12.979298444054693,10.294929276615575,2.817124849951449,2.6446923520827488,0.40689853237444806,0.43427153309067335,11.469972354124069,10.51006239675553
10,11,2.6152773375548786,2.5867005649614705,0.4040867742725973,0.4732201458082602,10.348978594213945,10.045794476633207,2.5610842884098024,2.5586902275101475,0.44270121323326794,0.478350439536551,9.987695939717403,9.876641770400965,2.5913194426250503,2.659532523078175,0.40876767748299203,0.4439385226836061,10.272037418592262,10.597666211781444,2.8743618898692294,2.5593353691284673,0.42072557129009447,0.4543999885078981,12.4782163086171,9.825614783667147,2.7541698570428363,2.581845529187476,0.43241088945714923,0.46000459361793855,10.976589608674734,10.031995466027094
11,12,2.563072746167047,2.5242076363124495,0.4264249868536726,0.4977955325662299,9.961040092677313,9.577137061984857,2.5085537876478448,2.493877629114085,0.4639953097737731,0.5026494685729941,9.606071276955353,9.416576578458114,2.531597863409481,2.5919722163022665,0.43374622478685476,0.4700924881311308,9.838061529934764,10.099212340700523,2.814287116851587,2.50553965826562,0.4411817826438288,0.47607732978642625,12.03756673481291,9.435231351756263,2.6910421856554883,2.5167662084787965,0.45706226730217303,0.4855631548431165,10.499857316128798,9.557170370667396
12,13,2.5122248633453026,2.4625317034069387,0.4470456126845288,0.5210495362455676,9.602930210047445,9.13367868015298,2.4605062677727823,2.433233287936939,0.482993407317973,0.5249961636606153,9.265594631015725,8.993475863225598,2.4886382436030896,2.5379824417828227,0.45229726600570475,0.49083564809089764,9.515756773755957,9.703879999945478,2.7433488376804585,2.442669218707544,0.46600650026759793,0.5008801079950378,11.502814670925657,8.988562475089498,2.6244741800204117,2.4519263659127493,0.48218999994322687,0.5103944820980041,10.01391281177854,9.095855775223937
