,run,best_mae,best_mae_train,best_mse,best_mse_train,best_r2,best_r2_train
0,1,0.020939160502746742,0.007870590170171398,0.000818946224414288,0.0001161231560874572,0.714534350307563,0.9571538673830629
1,2,0.021600950960841598,0.00819937653722387,0.0009138134810543528,0.0001260699767375513,0.6635098219656449,0.9540611551365338
2,3,0.020256967080491017,0.007578873948519886,0.0007688970779514441,0.00010920091283715517,0.7059670511688751,0.9606301613128919
3,4,0.01974500858491248,0.007637221820870985,0.0007080263561253894,0.0001088235868758508,0.7321727680544788,0.9606286649681282
4,5,0.020371066578181312,0.0070052998494748555,0.0008013208335535324,9.542368546121032e-05,0.718168460546718,0.9648698806323313
