,run,best_mae,best_mae_train,best_mse,best_mse_train,best_r2,best_r2_train
0,1,1.0644233036686641,0.11171510325989527,2.273024280258302,0.022435296336172195,0.8691150804232275,0.9988235413176919
1,2,1.0317003971104142,0.1169861155494724,1.9191185196138358,0.024432505960042785,0.8929160009377879,0.9987095607706181
2,3,1.044745635272243,0.10445284303811561,2.183006933842999,0.01946359117374389,0.8743516785452279,0.9989787418243158
3,4,1.0938841444450798,0.10211930416863521,2.163318512786226,0.01843949314563629,0.8995725779535966,0.9989760856807768
4,5,1.0239169535234816,0.11117546957332676,1.8980147976147173,0.022201240554901594,0.9018554424295933,0.9988049667729387
