,boosting_iteration,mae_run_1,mae_train_run_1,r2_run_1,r2_train_run_1,mse_run_1,mse_train_run_1,mae_run_2,mae_train_run_2,r2_run_2,r2_train_run_2,mse_run_2,mse_train_run_2,mae_run_3,mae_train_run_3,r2_run_3,r2_train_run_3,mse_run_3,mse_train_run_3,mae_run_4,mae_train_run_4,r2_run_4,r2_train_run_4,mse_run_4,mse_train_run_4,mae_run_5,mae_train_run_5,r2_run_5,r2_train_run_5,mse_run_5,mse_train_run_5
0,1,3.301646277220745,3.4484535217733767,0.06393441004229417,0.07532196570096295,16.25626405829086,17.633790312421894,3.351022251313829,3.4445324444163843,0.0628155935638477,0.07070968109441611,16.795860879644724,17.594700113190697,3.2396766692883743,3.4536358998297523,0.06643835547049548,0.0761031249971853,16.219647979231947,17.608036331955283,3.7228309223650413,3.3493015615737765,0.06499277659839453,0.0715937383038322,20.14109687131991,16.719505311636283,3.539886724764948,3.396872018485906,0.07001608483325039,0.0716948969229455,17.984932391833336,17.24598482708166
1,2,3.1916710262871955,3.3152530443646047,0.1231250492841981,0.1440740090743976,15.228324700602368,16.3226754471091,3.234978425284763,3.3213394927048925,0.12623322710930618,0.13651930346176522,15.65931428003122,16.34869491270665,3.129520526053413,3.3255851471825064,0.13096682586058594,0.14409402686879913,15.098533931221716,16.312235574544847,3.593514815954386,3.225329024301694,0.12831723415527962,0.1393579101055017,18.777017533689822,15.499152243027375,3.418356010903428,3.273576750156729,0.1304560702707095,0.13622301048856678,16.81608523853479,16.04718621681426
2,3,3.0868079961754162,3.185398518301142,0.17701561687544498,0.20754287711977493,14.292429495807944,15.112311764870904,3.1350511770599847,3.2034980648646507,0.1785044986903931,0.19573077932445437,14.722528521061301,15.22761559027233,3.0285765852453723,3.2044964723808174,0.18668879337461175,0.2044694058273433,14.130423573342577,15.16157482980061,3.4693712046908622,3.1064910295185877,0.18826988171273806,0.20114480309019678,17.48557073849408,14.38644293884865,3.299606479637924,3.158571102324149,0.1901591710380578,0.19682141500461825,15.66148867683937,14.92139345604514
3,4,2.9843311347973436,3.0613165961519124,0.22870538354716108,0.2652904379836497,13.394754690600301,14.011054525534263,3.0254034218864416,3.0842394130129036,0.23392726440764144,0.2529499960551306,13.729262888215475,14.144256667224951,2.927633839178462,3.0888062822220994,0.2406551825899247,0.2620756813268982,13.192814534976678,14.063688886695001,3.3554328422142286,2.9935266387764967,0.2398854073612917,0.258179775216285,16.37371483392735,13.359310142836513,3.1911602320011556,3.0507693592139455,0.2408700547537248,0.25099067288889476,14.680792344050797,13.915040914763287
4,5,2.8932362524668003,2.946213215955221,0.2729318705974827,0.31843798785102706,12.626691576675675,12.997520392336464,2.9193478896444685,2.9726083847836122,0.2850193051438056,0.3065575635715414,12.813610853921606,13.129278834076231,2.8402830763110543,2.97227552092849,0.2835058492670006,0.31402645276220575,12.4483294404462,13.073588047893903,3.2451674124814818,2.892881413734029,0.2895304861141672,0.3077035774244097,15.304304549899536,12.467444686696211,3.086000142248107,2.9436612473551675,0.2902584374398314,0.30430063586977674,13.725671820926099,12.924652291827686
5,6,2.8064105174061402,2.842540778861726,0.31489443119117966,0.3670952464094912,11.897945137439521,12.069616989453452,2.827993588480734,2.86786027867966,0.3290074626020336,0.35429371197679116,12.025271901687194,12.225467400058195,2.744087643840515,2.8638546698760265,0.3298852530828221,0.3621729834056924,11.642536263544216,12.1559901170366,3.138674116826769,2.79091082888228,0.33558051563367053,0.3556403924261181,14.312335630017643,11.604159004434965,2.9834793801167305,2.8450468096054835,0.3352801671140009,0.34994586010477335,12.85499787576636,12.076658628994023
6,7,2.73538373781305,2.7396490454835223,0.3499562498599216,0.4115404855515251,11.289041029909262,11.222037617666823,2.7290252763930685,2.7625221984586084,0.37473887741781886,0.39990717699382206,11.205690957104352,11.361845750536077,2.662969914309241,2.760194123499895,0.3676939914467733,0.40565367438737165,10.98564935050996,11.327315827450333,3.0365482781275075,2.6916749860498483,0.3774722960800051,0.40047106578185776,13.409940026043488,10.796811281546795,2.876559587710578,2.7399244206443933,0.3799737337822646,0.39542510916595175,11.99067026561141,11.231748440892812
7,8,2.6559289403479673,2.6445364009677346,0.3851646707012285,0.45092325287237145,10.677590943064837,10.471000570068787,2.636951881769862,2.6607672698619873,0.4147549552796269,0.4415646611960198,10.488538097858877,10.573124586550598,2.5887131544744117,2.6668196111065225,0.40175944669206487,0.4441558993045813,10.39379802974434,10.59352335174651,2.9345240121706277,2.600392691646767,0.41631699343865103,0.43941032994592544,12.57318198518978,10.095560912087956,2.7790859397818797,2.6415888585588005,0.4189261720149924,0.4369114225621281,11.237370174408156,10.461018721762285
8,9,2.577276774063113,2.548137497282265,0.4170023102201228,0.48816482790272353,10.124679821702918,9.760796476719275,2.5479914508154877,2.564145849800181,0.45092295963689044,0.48012787647490784,9.840348941800436,9.842988702824274,2.5131918511616322,2.5692079669090546,0.4358910700666856,0.48190919472369476,9.800797107587693,9.874004306518907,2.8426361600532077,2.5141449401899107,0.4518486986690997,0.4761072174707286,11.807789484321084,9.434693109698811,2.6768376471204243,2.53902644114461,0.4576072156478649,0.47638787403083205,10.489318575625363,9.727628071641314
9,10,2.503305687377054,2.461350025787893,0.447827867427958,0.522827475291986,9.589345115363416,9.099773036058627,2.4741536406169056,2.4797168917647965,0.4828582573707262,0.5131928520702909,9.268016736736072,9.216953632819587,2.434962701284586,2.4773836539852603,0.4670245758560617,0.5166192618871126,9.259885313254543,9.212484454862079,2.7553423894396287,2.430021517331677,0.4837562118367136,0.5101613323081305,11.120466116600113,8.821418536489022,2.5893744927152627,2.4498841089626353,0.48990388056493195,0.5109773036895122,9.864734294604764,9.085028157999032
