,run,best_mae,best_mae_train,best_mse,best_mse_train,best_r2,best_r2_train
0,1,1.3263923713839911,0.2726144478390119,3.203665287446674,0.14154107436527666,0.815527059195907,0.9925778905103311
1,2,1.2841929907590166,0.2671256737918153,2.961452603124019,0.13389400901907317,0.8347552876309434,0.9929281882873582
2,3,1.2816929173596843,0.2854138941732066,3.095071375509237,0.1542684742953683,0.8218555712826621,0.9919055050417928
3,4,1.3097744557539444,0.27483172081488766,2.9644743619846663,0.13968804263860704,0.8623806359825683,0.9922433558258745
4,5,1.2438888578305198,0.27523178167567436,2.5766377257947917,0.14276635407662844,0.8667644899633273,0.9923152701126743
