,preds_0,truths_0,preds_1,truths_1,preds_2,truths_2,preds_3,truths_3,preds_4,truths_4,preds_5,truths_5,preds_6,truths_6,preds_7,truths_7,preds_8,truths_8,preds_9,truths_9
10,0.9803524541660681,0.9706,0.9927787580591723,1.0001,0.8815069502112162,0.8619,0.9366519916546682,0.9466,0.8881267933218407,0.8425,0.892378197642256,0.8802,0.9845416719417885,0.9927,0.942476025421582,0.9618,0.9236167564693869,0.8827,0.9242578140573199,0.9242
11,0.8945360035377695,0.8881,0.9979099926047106,1.0017,0.9152095608217903,0.9004,0.9579962887802786,0.9618,0.9638220939430342,0.9593,0.956440838250575,0.9521,0.9847674871057835,1.0136,0.847846533103176,0.8335,0.9780937173020816,0.976,0.9367073403886685,0.9726
12,0.9959197549798727,0.9971,0.9781867683538051,0.9883,0.8744547777490137,0.8624,0.8691976392571086,0.8626,0.9613563443676019,0.8828,0.9611864176917676,0.9729,0.9310979009402678,0.9482,0.98231049577473,0.986,0.9212778519520143,0.9247,0.9525887463003269,0.9652
13,0.901843009060446,0.9145,0.947713964625655,0.9082,0.8888010702464503,0.8654,1.0074833769627831,1.0091,0.9863543711970513,0.9804,0.9709632955247058,0.9887,0.9378946519949743,0.8962,0.962618640518003,0.9825,0.9077972500198372,0.908,0.9368722050572676,0.9386
14,1.0322251808793026,1.0246,0.9455351215664473,0.975,1.0126560772969555,1.036,0.9980445452852924,0.9936,0.9833598781839665,0.9846,0.9654976414645338,0.964,0.9760111732426872,0.9629,0.9623589399872434,0.9622,0.9338814600348105,0.9359,1.0064296289933758,1.009
15,0.9667408941197009,0.9566,0.9675974189021684,0.9624,0.9823372485785563,1.0133,0.8567849915199853,0.8453,0.9446601689154892,0.9398,0.909566542838029,0.9088,0.9395642071788405,0.9386,0.9737605960825005,0.9741,0.9901131586603464,0.9917,0.9942490310253854,0.9985
16,0.9529092049435296,0.9038,0.9860573224880202,0.9896,0.9302289912098788,0.9087,0.8811567695910344,0.8767,0.9009096215265479,0.8386,0.9567650976190754,0.9699,0.9587138977044957,0.9618,0.89961879545776,0.8593,0.8728533361163606,0.8596,0.9574246811172279,0.9628
17,0.9236971423977635,0.8804,0.9016327935233209,0.8594,0.9628622693282404,0.9856,0.945306676457889,0.9441,0.8765995600632336,0.8457,0.9761328067977608,0.9571,0.9423742105167779,0.952,0.9303812103407106,0.9484,0.902001525696388,0.8391,0.9447990628007783,0.9377
18,0.9540376402536122,0.9552,0.8782150820844131,0.9154,0.9523351370961938,0.9512,0.9577083226835171,0.9666,0.982963643137339,0.9882,0.9152194057992745,0.9187,0.9679226741358249,0.9656,0.9040096467648732,0.9109,0.9869786248886185,1.022,0.9083914666715122,0.8425
19,0.9791799680418362,0.994,0.9091189649630772,0.9127,0.9590060558091353,0.9559,0.9949057758942204,0.9934,0.9475878450827134,0.9522,0.936178081676402,0.9386,0.9783841373508877,0.9601,0.9902056776504604,0.9671,0.8933395310067274,0.9022,0.9751325070215509,0.9594
20,0.921408123573412,0.8592,0.9918602356262394,0.9877,0.9655366259155493,0.9773,0.954200969376096,0.9542,0.9001925967232777,0.8593,0.852465755869752,0.8552,0.8899182351744961,0.8453,0.919405489733381,0.8673,0.9549701944114486,0.9603,0.8701998529532267,0.8655
21,0.9750696734934705,0.9955,0.9675792445817869,0.9626,0.8822070735459003,0.898,0.9173341357532467,0.9572,0.9397290280080773,0.8468,0.9223634517650807,0.8827,1.0222793297243966,0.8453,0.9567294365736813,0.9619,0.8579197738717732,0.851,0.9531973551116547,0.9325
22,0.8604259249768599,0.8604,0.9654948092630916,0.9642,0.8683939885753624,0.8749,0.9040731633053918,0.9493,0.9447327195020134,0.8902,0.9998385008074387,1.0099,0.9487974077887283,0.9582,0.9435037882199124,0.8126,0.9211002780788197,0.8229,0.9719806918218056,0.9718
23,0.9834999756064218,0.9523,0.9833308235237288,0.9584,0.9885694937832994,1.0065,0.9756326912562839,0.9753,0.9071156938961725,0.9383,0.9679754073918571,0.9677,1.0050807474533896,1.0322,0.9258671753610445,0.8499,0.9008478525180065,0.9039,0.9833268148648968,0.9862
24,0.9804514470991971,0.9683,0.9511272041642561,0.9618,0.9330897016943412,0.9676,0.8838834713095559,0.8298,0.968221229374692,0.9911,0.9906121799481026,0.9901,0.9043763451171458,0.9088,0.9488744551104251,0.9667,0.873165048657489,0.8783,0.946373295813975,0.9542
25,0.8635068582538471,0.8559,0.9929591935866176,0.9862,0.9648922927908921,0.9819,0.9428214807706154,0.9941,0.9754146448874551,0.9524,0.9740854059161491,0.9575,0.8764401173728921,0.921,1.0013642379217138,0.9874,1.0082023793520718,1.0071,0.982167695107929,1.0154
26,0.9660842988440393,0.9823,0.9666823694822184,0.9563,0.959178190220169,0.9593,0.920051616170335,0.9145,0.9595878046297242,0.9974,0.9931325516009921,0.9978,0.9392723794904604,0.9383,0.9149781656985914,0.9247,0.890771634748889,0.8914,0.8710025035480622,0.895
27,0.9838689909574561,0.9919,0.9660872820826447,0.9629,0.9629096575465929,0.9862,0.973533780589309,0.9741,0.9124307297965276,0.9231,0.9082942398290522,0.8973,0.9434679385162809,0.9438,0.946501919810233,0.9477,0.9906039047624356,1.0093,0.9492422651132574,0.9768
28,0.9831414092373095,0.9878,0.9873932262050744,0.9827,0.9546090215187353,0.9485,0.9462710760856917,0.9058,0.9576844315720683,0.9481,0.9912225500042127,0.9784,0.987222457752545,0.9872,0.9409463685475017,0.9356,0.9374019566833346,0.9519,0.8667160941783774,0.8457
29,0.9849576720301975,0.9707,0.9773835347137912,0.9817,0.9612307290800065,0.9653,0.8642341403680726,0.8769,0.9676023623266692,0.9715,0.9328634482232764,0.9397,0.9272300294356504,0.9364,0.9430831536038756,0.9464,0.9613648866705401,1.0037,0.9715028985979317,0.9639
30,0.938008030214786,0.9384,0.9856157751489755,0.9904,0.9556784615118435,0.9617,0.9346572431672393,0.9351,1.0088170415604716,1.0084,0.8795341060070584,0.8805,0.955512436047118,0.9587,0.9244132580055318,0.8402,0.9605212327050126,0.959,0.8834301074051601,0.8672
31,0.981160947544212,0.9718,0.948917273003721,0.8958,0.966728383560627,0.9718,0.9117562116314317,0.8534,0.960416242475245,0.9525,0.9977343167023831,0.9862,0.9629558527131011,0.9497,0.96728164709953,0.9678,1.0079211358992852,1.0121,0.9648358205898349,0.9854
32,0.935104655391776,0.919,0.9803340543300278,0.934,0.9810960639812475,0.9413,0.9903591258767356,0.9936,0.9820182795622147,0.981,0.9778933121806737,0.9861,0.9347717458739796,0.9528,0.9406787238142317,0.9367,0.9860799830493749,0.9994,0.8993405236537887,0.959
33,0.9268929748646673,0.9585,0.996015712266112,1.0008,0.9856951999213134,0.9898,0.9986536417939088,1.0358,0.959154695410836,0.9432,0.9374946977976913,0.8981,0.954917676480236,0.9625,0.9212766598870183,0.9545,0.964047602898516,0.9602,0.9478848621586619,0.9973
34,0.8608113464186555,0.8572,0.972365079843209,0.9706,1.0006411097260155,0.9548,0.8611940150927415,0.8577,0.9723404428361353,0.9755,0.9730268572593888,0.9724,0.9869388222699496,1.0368,0.9338929206413372,0.8364,0.8746031818225654,0.9127,0.95087052156673,0.9513
35,0.9657766722702995,0.9543,0.9406495995243719,0.9372,0.9750502655897336,0.9728,1.009228408436836,1.0121,0.9726314435788468,0.9656,0.9219825016675331,0.8944,0.9769454487680397,0.9716,1.0036435750953228,1.0014,0.9754502956248116,0.9898,0.8935099265306191,0.9027
36,0.9874969150906029,0.9873,0.9856151515301346,0.9822,0.8804790550845333,0.8132,0.8913840372559398,0.959,0.9643961274354222,0.8613,0.9143611920057415,0.8983,0.8964596385383585,0.93,0.932886216284257,0.9396,0.9942395897177566,0.998,0.9627586731344894,1.0013
37,0.8754266165451131,0.8771,0.8525428859658187,0.8515,0.9663250315916572,0.9735,0.9872606398328663,0.9884,0.9205920931773771,0.9214,0.9397318330883366,0.9438,1.0021838466669621,1.0012,0.9855275207831489,0.9853,1.0131033576379378,1.0597,0.9113151452282203,0.9181
38,0.9105984647554471,0.91,0.9607820535219657,0.9589,0.9493379334632898,0.9366,1.0069390743904196,0.9936,0.9609289012320918,0.9865,0.963357454669186,0.9897,0.9968519246238108,0.9935,0.9431256377134455,1.086,0.9338163090861411,0.9917,0.9075361393239112,0.9357
39,0.8829046870944528,0.9336,0.925294556569714,0.8722,0.9099095180985435,0.9236,0.9832316519825718,0.9784,0.8918180618839537,0.9336,0.96184283511122,0.9587,0.9431120053214328,0.9401,0.9990671785419322,0.8496,0.9104201607171503,0.8821,0.990199213259401,0.9904
40,0.966140474302472,0.9561,0.9974640725098813,1.0053,0.9590851202393829,0.9511,0.8404522935405867,0.8505,0.8893408400412818,0.8698,0.925559579035867,0.9483,0.8765151479335879,0.9192,0.9447404993541256,0.9453,0.8903938509658913,0.909,0.913498587818955,0.9483
41,0.9473781330109134,0.952,0.9783579585958487,1.0078,1.0130010765908681,1.02,1.0113277991024863,0.9761,0.9602855001404013,0.9892,0.952866433572561,0.9397,0.918698124671805,0.9899,0.9298313413055193,0.9339,0.985985045199256,0.9933,0.903432094739866,0.89
42,0.8481082256748892,0.8428,0.9684617071212354,0.9622,0.9763660554055681,0.9985,0.9082764504747901,0.9019,0.8997902482782021,0.921,0.971959491243332,0.9662,0.9540420863135382,0.9553,0.9625810618350235,0.997,0.8953418174719538,0.8927,0.9363655771799034,0.9488
43,0.9084575264643281,0.9256,0.9092795259167707,0.9145,1.0336753935228273,1.052,0.8653250720030636,0.8768,0.9366128327508887,0.954,0.8687952552268794,0.8594,0.8934931910722994,0.8202,0.9352704237242319,0.9651,0.8939356906914557,0.8783,0.9195379723121628,0.9232
44,0.9450060767034204,0.9648,0.9391592575031943,0.9716,0.8770578733288751,0.8259,0.9403791260601376,0.9375,0.9846877618285936,0.9937,0.9786947260661714,1.0051,0.9926304328054729,1.0558,0.8334879358862319,0.8409,0.9289107623617956,0.9148,0.9895970160498888,0.9964
45,0.9487422339573773,0.9597,0.892856118403497,0.8766,0.8851875509361916,0.9202,0.9953925035127437,1.0295,0.9537091052125631,0.9518,0.89789680986609,0.9576,0.861444735186774,0.8744,0.8990247082734676,0.8477,0.8879801370048521,0.8732,0.9434555244331694,0.9354
46,0.9832352766842098,0.9763,0.910956029465469,0.9468,0.94060589404253,0.9941,1.0359676404090241,1.0378,0.9603887031343497,0.8886,0.9780485806339302,1.0128,0.8538304824874114,0.8272,0.9398066362507175,0.9299,0.8828351104772679,0.9499,0.8597849502109531,0.8603
47,0.9961870327083547,0.9971,0.9728053739922856,0.9657,0.9054254229778104,0.9081,0.9944594428004201,1.0038,0.9696196460753093,0.9746,0.8950750543343219,0.9127,0.9681883354685794,0.9887,0.9148105899400932,0.94,0.9145653231849021,0.9251,0.8534839229334876,0.8473
48,0.9548007664625684,0.9592,1.0088439308604489,1.0195,0.9581183229515208,0.9525,0.980302797910207,1.0136,0.9634564774098906,0.9743,0.9738983662589087,0.9696,0.9855920897048628,0.9915,0.9668388992192546,0.9582,0.8635387141532098,0.8726,0.8731067232293335,0.9499
49,0.9818485944455647,0.9608,0.8884388441164756,0.9027,0.903992599068671,0.9319,0.9289663243205916,0.94,0.8829344261715562,0.9235,0.9885195537405097,0.9805,0.9733570651668003,0.9722,0.923738814636928,0.9852,0.9178771335533129,0.9181,0.8907654240170046,0.8732
50,0.9599240554089518,0.9319,0.9534693195166409,0.9587,0.9651115052530883,0.9572,0.9632337991063541,1.01,0.905488607831633,0.9112,0.9486916987643689,0.9438,0.9385534819447241,0.8389,0.9768925608956427,0.9531,0.975373271744804,0.9799,0.9739864429556924,0.9741
51,0.9656909744240322,0.9761,0.9705076574059673,0.9811,0.9652804981832688,0.9874,0.9693614983342129,0.9706,0.8853195270098404,0.853,0.9145048701009747,0.9068,0.9353900592012532,0.966,0.8811365424584848,0.8745,0.953074983019641,0.9467,0.983533712727833,0.9754
52,0.9269780023410175,0.9463,0.900106983559241,0.9162,0.9965283787955269,1.033,0.9561739970695636,0.956,0.9672943276215696,0.9715,0.9221631184271134,0.9115,0.9613150842137912,0.9599,0.9067513313572244,0.9106,0.9628440890985241,0.9706,1.0022787678899452,0.9747
53,0.9828200633265023,0.9936,0.9381902293853229,0.9622,0.8715498335532322,0.8792,1.0034852207608522,1.0148,0.9245142970895446,0.8359,0.9262380021024069,0.9178,0.8425630546473992,0.8505,0.9431066687157565,0.9404,0.9396533358903697,0.9553,0.9448391961444415,0.9616
54,0.9540460296263975,0.9678,0.8747661063080607,0.8731,0.9229762710294552,0.9332,0.9186794706664592,0.9205,0.9794063696037829,0.9851,0.9633068042773155,0.9491,0.9657329622217373,0.959,0.8820047772800053,0.886,0.9351934946945724,0.9553,0.9320334960096518,0.9046
55,0.9184887381012258,0.8981,0.972611686172608,0.959,0.8760553234848384,0.8896,0.9904303494942616,0.9878,0.9596911520445974,0.9288,0.9958953626712126,0.9632,0.9945029961031204,0.9877,0.9808146233046348,0.9703,0.984308761134768,0.9783,0.9431230883201965,0.94
56,0.9707793425327311,0.9496,0.9398467400654795,0.9641,0.865075049181742,0.8459,0.9618747892299025,0.9666,0.9755194266339279,0.9684,0.9844512156143077,1.0368,0.9638065382471184,1.0013,0.9269884752433657,0.9013,0.9905638618788319,0.9904,0.9599666378874592,0.9692
57,0.9996636594905384,1.0002,0.975717097500123,0.9595,0.9131128540043643,0.91,0.8843647621578516,0.8993,0.937277554788735,0.9375,0.9272184068238855,0.9545,1.0026638614489047,1.0118,0.9603945019818352,0.9787,0.9022618888794264,0.903,0.8653989545980808,0.8315
58,1.0156850278600724,1.0198,0.9274465801315207,0.9524,0.8628039582827298,0.8516,0.9972827398500753,1.0092,0.8873145150465244,0.8711,0.8767505910618218,0.8655,0.887190895953219,0.9042,0.9794845967321454,0.9733,0.9551427718913749,0.9752,0.9805365976801647,0.9824
59,0.977345425162834,0.9716,1.0008891091091645,1.0013,0.8693010545607093,0.9088,0.8968972896139839,0.9134,0.9719949252735105,0.9753,0.9447531154131307,0.9356,0.9355024093503828,0.9534,0.9143694945695704,0.9324,0.983354294992122,0.9907,0.959080621291244,0.953
60,0.8907453489859442,0.8366,0.9250348804456727,0.9242,0.941764228612941,0.946,0.985530982135474,1.0078,0.9910429582808533,0.99,0.9667501765671949,0.9587,0.9510302082113797,0.9359,0.9570084693107775,0.9547,0.8655992525204294,0.8517,0.9801269561096818,0.9851
61,0.9785354408416402,0.9927,0.9775918185136037,0.9721,0.9719970876622605,0.9799,0.9114183025966986,0.958,0.9467309400535675,0.9421,0.8759462568285225,0.8543,0.999079994151544,0.9978,0.9055794635782918,0.9145,0.8909522298004563,0.9284,0.907296125911491,0.9186
62,0.9219378167717538,0.901,0.925769369338393,0.9518,0.9420772208711514,0.8592,0.9130178798646578,0.9462,0.9392577068621812,0.9674,0.9641120083073096,0.9543,0.9292931543473346,0.9154,0.9727470590554399,0.9968,0.8811053763408958,0.877,0.93996891658095,0.9408
63,0.9894247605053577,1.0046,0.8680077412735879,0.8419,0.8800375579106618,0.842,0.8896213763192281,0.8903,0.8791965219798349,0.8731,0.8768191842507945,0.9852,0.990822838970055,0.9996,1.0020758456942807,1.0139,0.9327052291359806,0.9463,0.9440940405002878,0.9752
64,0.9542566419965461,0.9409,0.8559574833602323,0.8402,0.9699849130137418,0.9593,0.968056508576102,0.9779,0.8931240999779192,0.8783,0.8864791951273016,0.8943,0.9692250267506862,0.959,0.9938878987045443,0.9948,0.9180372302247486,0.8949,0.9215192508892223,0.919
65,0.9714878962470559,0.9485,0.9832171461943454,0.9933,0.9670906250540311,0.9523,0.9095011796121216,0.9131,0.9595214866463567,0.8904,0.9711386638829731,0.9819,0.972080307150229,0.9774,0.974976013273482,0.9725,0.9152541121297207,0.9571,0.9754410737987467,0.981
66,0.9829125891341189,0.9824,0.9878195579101188,1.0099,0.9522229621927897,0.9418,1.0338241692192043,1.0577,0.8601304359058899,0.8592,0.9452712609605926,0.9439,0.9350586620829102,0.9982,0.860646648885475,0.8338,0.8539440272992296,0.8619,0.9266965919879692,0.9715
67,0.9380476031673887,0.9671,0.865846359940029,0.8782,0.8697054460421347,0.8582,0.9857112365179153,0.9827,0.9734255693594971,0.9883,0.9537705675769212,0.9553,0.9543726775588735,0.8499,0.957118847089954,0.953,0.9603932959322611,0.9496,0.9158349159637691,0.8949
68,0.9987798129301425,0.9893,0.8747770814768516,0.887,0.9834468428685813,0.984,0.9412520150482506,0.9452,0.9928832695936183,0.9927,0.9001496982650311,0.9231,0.8749122305234478,0.8467,0.8839128575112126,0.9499,0.9183849088168613,0.9302,0.8984935733556653,0.8814
69,0.8610292328921534,0.9052,0.9647428076523301,0.9768,0.8981374400304784,0.9044,0.8918046277530132,0.8732,0.8971923070707192,0.9232,0.9779389951948811,1.0065,0.982144676131056,0.9836,0.9094587076823607,0.9027,0.9633098506575809,0.9696,0.9066797672832925,0.9039
70,0.8955192226477271,0.8593,0.9466296809450062,0.8751,0.9556468114982991,0.958,1.0000592033703306,1.0037,0.9287245461190207,0.9321,1.0006724191270642,1.0443,0.9981459365514441,1.0002,0.8890290740645017,0.8588,0.9394043091007842,0.9428,0.9182939951673281,0.8402
71,1.0026124461116512,1.0054,0.9397868356789342,0.9384,0.9872050851248322,0.9747,0.9037177532454176,0.9312,0.909748136111187,0.901,0.9834177947835965,0.9868,0.9495481384735734,0.9598,0.8945709546779572,0.8934,0.9625331245715885,0.9676,0.8662503716944246,0.9235
72,0.8449472583999161,0.8473,0.874896316191288,0.8541,0.9716495549142471,0.9772,0.9856044418985931,0.9523,0.926803019072483,0.9146,0.9197486035826222,0.9671,0.9275468825742347,0.9386,0.9873323387872848,1.0065,0.8879709195588591,0.8911,0.9769338632372474,0.987
73,0.9012199893232874,0.8592,0.9569015725261325,0.9628,0.9608829973850663,0.9619,0.9639382905031585,0.964,0.9211759745558967,0.9301,0.9138317306311139,0.9468,0.9761928144582966,0.9685,0.8783190331308675,0.8434,1.0023633921979835,1.0,0.9975728138869306,0.9988
74,0.8810161301927097,0.8789,0.9936355895653761,1.0027,1.0384935152007062,1.0566,0.9819904149464911,0.9931,0.8911173539595694,0.8824,0.9133244613264044,0.9131,0.9017766307168622,0.902,0.9906071727422081,1.0051,0.9633498949200647,0.9823,0.8745913419207678,0.8948
75,0.9165852567792047,0.8973,0.8419816291267013,0.8571,0.8946466416969776,0.8807,0.9727158679666981,0.9709,0.9677084516476246,0.9594,0.9059022609780701,0.8423,0.9732774236580881,0.9511,0.9463501839521798,0.9643,0.9141633070526473,0.9146,1.0153875096684075,1.036
76,0.9495234877420953,0.9974,0.8956532073948462,0.9104,1.0105470012257798,1.0148,0.9487691751890341,0.8126,0.9017800647090326,0.911,0.9509195569773214,0.9481,0.9501072922920806,0.9678,0.9762990828380221,0.9692,0.851236639937657,0.8462,1.0107325843392019,1.016
77,0.8623904002611595,0.8434,0.9385041284044807,0.9196,0.8791141229083335,0.9154,0.9508098985719602,0.9488,0.9992246005600495,0.9847,0.8610035601059223,0.8706,0.8836231029795084,0.8826,0.865458328533843,0.8586,0.9382498081367137,0.9283,0.9654154457139272,0.9889
78,0.8555480120260311,0.8518,0.9549025780455827,0.9173,0.9052647188328302,0.9162,0.9185226908582204,0.8513,0.9643368398260316,0.9633,0.9737300589990778,0.9845,0.8564837632305901,0.8559,0.952691306855034,0.9553,0.9333080735737433,0.9391,0.9414213667509076,0.9283
79,0.8891472908182564,0.8932,0.968494321778125,0.9735,0.9663222627669551,0.9605,0.9368077817703847,0.9375,0.8810902975702495,0.8532,0.9934100918540549,0.9889,0.9700276134096522,0.8333,0.8712685922336825,0.8491,0.9371544128069886,0.9323,0.94814625118379,0.9795
80,0.9697180083313088,0.961,0.8335916766182841,0.8455,0.9439150906657462,0.9114,0.9804124078275411,0.9524,0.9560563846885081,0.9678,0.9413567254716408,0.9542,0.9703188319768695,0.9717,0.8929746200001095,0.9039,0.988168900878763,1.016,0.9623348831372576,0.9703
81,0.9041992581084125,0.9202,0.9967257043879104,0.9886,0.850017669036015,0.8572,0.9236622290049318,0.9387,0.9611490417583171,0.969,1.029232977189923,1.0415,0.9848283534182326,0.9827,0.876668995099193,0.8473,1.0141727802342548,1.0172,0.9251268943884713,0.9038
82,0.9609056690136738,0.9645,0.9729713113425551,0.975,0.9237476180362982,0.9348,0.9695890116683825,0.9789,1.0028906806647604,0.9962,0.8659246307739844,0.9336,0.9467412620125913,0.9275,0.9683945989392077,0.9695,0.8669697038110631,0.8587,0.988883324177562,0.9413
83,0.9730274343938068,0.961,0.9629271170274838,0.9472,1.0135472451564014,1.0047,0.9248023254143702,0.9431,0.9763040050079349,1.0021,0.8596959991152509,0.8453,0.9235255655929285,0.9437,0.9219517660580797,0.9251,0.9772805049662915,0.9677,0.9206055524639345,0.9353
84,0.9415012482545112,0.9472,0.9481644517460268,0.9855,0.8946674750592972,0.8802,0.9435384679060446,0.9384,0.893682841507182,0.9053,0.9738814061387916,0.9651,0.8699445145845399,0.8488,1.004452980613419,1.0012,0.9117053125500403,0.901,0.9625893626801316,0.97
85,0.8581625803870697,0.8571,1.017037595618382,1.0333,1.0122370167469723,0.9964,0.9530880390478972,0.9569,0.8539534903036261,0.8492,0.9616360428536407,0.9678,0.9606708846312779,0.9743,0.8964074263004298,0.8928,0.9684703077168866,0.9695,0.9258988579894559,0.9195
86,0.9433378509472896,0.9384,0.9494426005115589,0.9628,1.0029180466946592,1.0129,0.8887947078288176,0.8524,0.9598787192864422,0.964,1.0163984763415852,1.0115,1.0030648886234663,1.0121,0.9160045773358235,0.9139,0.891929468225185,0.8817,0.9427293601394408,0.9505
87,0.9955912667450096,1.0443,0.9105203324934296,0.9403,0.9174843264824795,0.9137,0.9303282749646279,0.9271,0.8665572352018911,0.8786,0.9739947931722326,0.9699,0.9554591521483744,0.941,0.9476605581879891,0.8592,0.9851974400400041,0.9853,0.9757358670263482,0.9753
88,0.9630544990150414,0.9553,0.9520082514479035,0.9722,0.8686345864929769,0.9405,0.9212715013615196,0.9795,0.919700563895941,0.8364,1.005665073385422,1.0246,0.9669586031770822,0.9549,0.9499840656381994,0.9752,0.9937645168492742,0.9957,0.9384233231962369,0.9273
89,0.9934410314841966,0.9989,0.8752073061394534,0.9336,0.9566608737766393,0.9906,0.8874152837122029,0.8604,0.9249599790838093,0.9601,0.9494601414852857,0.9555,0.8986428644035126,0.8872,1.001524936021593,1.0103,0.9862413856461351,0.9931,0.9709099428920988,0.9906
90,0.9719260133504489,0.9772,0.8622145513372379,0.8368,0.9774911793289166,0.9733,0.9580750751078059,0.9553,0.9485042427187752,0.9643,0.8703356271379731,0.9042,0.9888613725948062,1.0597,0.9489720187835581,0.9533,0.9083440163723746,0.905,0.9646570563689185,0.9375
91,0.9626118590499584,0.9399,0.9673821949003901,0.983,0.9933635716300617,0.99,0.9619404554432902,0.9853,0.9712038730555688,0.9894,0.9992507897367795,0.997,1.0018969554876465,1.0074,0.9630891681693178,0.9696,0.8666364255808904,0.9159,0.9015309895475346,0.9582
92,0.9246092774986345,0.8843,0.9998989094653882,1.0154,0.9853069319331221,0.9744,0.9745749557608968,0.9616,1.011602265477684,1.0148,0.8552474747415071,0.8669,0.9074616544131111,0.8477,0.989493068406056,0.9788,0.9847438229744623,0.9883,0.9799491110187593,0.9805
93,0.9981468531715323,1.0154,1.0029159046222942,0.9931,0.9220154240204163,0.9226,0.8780059822505183,0.8654,0.9868039082165586,1.0015,0.9437724451411057,0.9367,0.9701313959149749,0.9732,0.955496257021932,0.9951,0.8663193325437047,0.8821,0.9539793988158781,0.969
94,0.9359205415883209,0.9405,0.9846015847165092,0.9784,1.0011635227541187,1.012,1.0072114298715191,1.0061,1.0140207630828315,1.0047,0.8928761850826802,0.8477,0.9509411563509068,0.951,0.8763312755212938,0.9236,1.0104444040806806,0.9944,0.8898096730783076,0.8592
95,0.938525815054049,0.9542,0.9788764999772841,1.0022,0.8708770227799567,0.8745,0.9508840376760763,0.9366,0.9237073167711715,0.9302,0.9683637844908177,0.9544,0.9864912483859002,0.9885,0.955570205316075,0.9709,0.9649614351534094,0.9679,0.9998497257303357,1.0041
96,0.9732592080190432,0.9874,0.9590163459653452,0.9614,0.9875363894266009,0.9959,0.9879475048385162,0.9605,1.0019447802433645,1.0005,0.9486250385146852,0.966,0.9891642133481678,1.0367,0.9206915017379808,0.9242,0.8982359959421344,0.9308,0.9706101223890523,0.9656
97,0.969219552674418,0.9695,0.9270499894400379,0.919,0.9151174004718782,0.9082,1.0038031780193228,1.0098,0.939125833646298,0.9121,0.9186694663573918,0.8982,0.8788147639431758,0.8829,0.9015391120532034,0.8436,0.8608256355875082,0.8461,1.0002873239441135,1.0054
