,preds_1,truths_1,preds_2,truths_2,preds_3,truths_3,preds_4,truths_4,preds_5,truths_5
0,0.9285512053040619,0.9421,0.9993590232651681,1.0015,0.8508442207544378,0.8315,0.8600261946897035,0.8425,0.9175828581527226,0.8474
1,1.0013332781039939,1.0133,0.9328380365250478,0.9297,0.9345656724008737,0.9335,0.9681507107036817,0.9703,0.9398956394571257,0.8286
2,0.9009286258538438,0.9379,0.9041271618921193,0.8543,0.8705862903758773,0.8497,0.8848064839343529,0.8582,0.9917681280783215,1.0191
3,1.003652809258103,0.9671,0.9728824853040241,1.0098,0.9437650748227498,0.9408,0.9336799110735989,0.9319,0.9840904008754991,0.9695
4,0.9427698139387368,0.9283,0.9825266983216508,0.9948,0.9773958381605398,0.9901,0.8895625178394875,0.9146,0.8689138407415747,0.8821
5,0.9732167038415761,0.9601,0.9284388938550049,0.9183,0.998587278752273,1.0054,0.9608345730896081,0.9604,0.9562234869885784,0.9574
6,1.0213271139897029,1.0317,1.007944307644387,1.0333,0.9670034826052115,0.939,0.9689935799060134,0.9144,0.9704507207300155,0.9641
7,0.8962289436238099,0.9489,0.9503660017633093,0.9466,0.9659847987024907,0.9531,0.9916275448524033,0.9739,0.9793257082458929,0.9753
8,0.994862467510836,1.0092,0.8956861563779683,0.9107,0.9872442754720411,1.0126,0.8607585687041469,0.8695,0.9994014988706211,0.9901
9,0.9890969654559071,0.9885,0.9494561881569139,0.9678,0.9630768912044047,0.9904,0.8732598480994067,0.8556,0.9332126064436179,0.9386
10,0.91723007270289,0.9246,0.9976990450888418,0.9702,0.9888287134689333,0.9827,0.902922659306424,0.9268,0.980552446388584,0.9729
11,0.9848354834405251,0.9878,0.9975129932313967,1.012,0.9541744828385983,0.9597,0.9799271500901481,0.976,0.8576147734203604,0.8328
12,0.9500436596047992,0.9421,0.9424064155830276,0.9389,0.9650319124136664,0.9659,0.9236611939604992,0.9236,0.9425478824431333,0.9357
13,0.9508286088313643,0.9589,0.8924433568536188,0.958,0.9732618009101183,0.9451,0.8381050776407886,0.8434,0.9175297912003038,0.9674
14,0.9222213231515825,0.8952,0.8996784717809103,0.842,0.8722005903913854,0.8523,0.9711827989347462,0.9785,0.9689203649701869,0.9945
15,0.974424761538073,1.022,0.8930976097025534,0.893,0.999762594338973,1.0105,0.9504392162308533,0.9555,1.010998133758574,1.0273
16,0.9447263016553966,0.955,0.9808369798405887,0.9632,0.883381476558714,0.8524,0.9557510079787939,1.013,0.9316804002749082,0.964
17,0.9529922176554653,0.9915,0.892337428378959,0.8697,0.9301622887575829,0.9874,0.9567842203325317,0.9905,0.8942409488423951,0.9113
18,0.9784548776989924,0.9815,0.9662461958629016,0.9715,0.9850321904080626,0.9857,0.8835336117429027,0.9105,0.9249239049574203,0.9169
19,0.8841961860123129,0.8355,0.9053089725471398,0.8734,0.9540142659145652,0.9823,0.8948528961129524,0.8516,0.8949025796859583,0.8988
20,0.9273128176077289,0.9273,0.9432524038758413,0.9432,0.9478848236644553,0.8902,0.9702543051401049,0.9717,0.9767349011345937,0.959
21,0.9788304901384374,1.0056,0.9947855917516946,0.961,0.9031655704249977,0.9351,0.9765430882843181,0.9984,0.9346675313389541,0.9386
22,0.8657436141172967,0.9159,0.8767213435789464,0.977,0.9646996000327495,0.9491,0.8499838401080927,0.8563,0.866780997302664,0.8932
23,0.970753227380158,0.9784,0.87365866358543,0.8934,0.9808926877601274,0.9836,0.9336736569414656,0.9553,0.884097864135721,0.8826
24,0.991056973640093,0.9988,1.021244897994024,1.0186,0.9773556351060065,0.9477,0.944656054082948,0.9386,0.9963205027820207,0.9823
25,0.9214049357362271,0.9391,0.9139561082444815,0.9106,0.9891248649377139,0.9862,0.9719552225507679,0.9728,0.8746073192116399,0.8648
26,0.9415168035585493,0.9677,0.9579891631211033,0.9599,1.0040165061099269,1.0071,0.9463831445802968,0.9461,0.9594707503278201,1.0072
27,0.8948691080214016,0.8807,0.9138108463847129,0.8513,0.9784032652972082,0.9651,0.8941861274114008,0.8821,0.9146777617166538,0.9101
28,0.90846876476308,0.8869,0.9198737087905351,0.8872,0.9788936546691773,1.0054,0.9184943915551955,0.9191,0.9705678978856274,0.9733
29,0.9635683927714732,0.959,0.938325645834783,0.9528,0.9964506999772529,1.0017,0.9873276645546288,0.9874,0.9788741256841227,0.9265
30,0.9352739674235879,0.9494,0.9399721670135501,0.947,0.9225458951722971,0.9499,0.9502673447073888,0.9428,0.9795628367273096,0.982
31,0.9521339678102879,0.9865,0.9451338134995573,0.9546,1.0038305139944945,1.0095,0.9259588655085788,0.9859,0.9164478641188185,0.8464
32,0.8832375666076655,0.8793,0.9540805482794016,0.9486,0.8736140627063061,0.8587,1.0059328975980824,1.0059,0.9057972674013135,0.8932
33,1.0020146718580514,0.9951,1.0052080769399236,1.0354,0.9763567628060632,0.9544,0.9968754445632398,1.0136,0.9312531397193569,0.9346
34,0.9191671925280602,0.839,0.9412113064771553,0.9375,0.9786504555228758,0.9947,0.8583403645844297,0.8393,0.9951230217733806,1.0029
35,0.858103857854273,0.869,0.9410238154990753,0.8364,0.8670018511312878,0.8548,0.9128663586005903,0.9362,0.865525374712081,0.8409
36,0.9528490571807142,0.9492,0.9215936385522129,0.9403,0.9693746274519116,0.9594,0.9857652575656402,1.029,0.8423556449233841,0.8422
37,0.8926065333008831,0.9284,0.9391075950933147,1.016,0.9409457550818892,0.9358,0.9312733410598526,0.9397,0.9738960988024794,0.9624
38,0.998452717063598,0.9971,0.9337025369624877,0.9299,0.986756199850141,0.9621,0.8977998812458216,0.8802,0.9040693629181228,0.8924
39,0.8949590298371802,0.8126,0.9240687883058178,0.9178,0.9630849234040154,0.9862,0.951484147268584,0.9458,0.9713400565415525,0.9877
40,0.9165580600846732,0.9225,1.0009846237035402,0.985,0.9693215866257407,0.966,0.9881403700908629,0.9752,0.9885047003631975,0.9827
41,0.9854388799646557,0.971,0.9993702936748692,0.9872,0.9849486846892176,0.9622,0.8724800994483322,0.8572,0.9878828960298865,1.011
42,0.953176690958795,0.9516,0.9974459330856819,1.004,0.9507868093717727,0.9323,0.9639359472878748,0.9841,0.9546893177286452,0.953
43,0.9425735782417508,0.9768,0.9236388099601255,0.9267,0.9762353562300057,0.9904,0.8917798581747229,0.8298,0.9166542439986299,0.9093
44,0.8936305874963144,0.9237,0.9735163936807627,0.9944,0.9627135486792415,0.9906,0.9147845366686755,0.919,0.8800307213008928,0.9155
45,0.9443543093704734,0.9592,0.9667965394314859,0.9651,0.8707145000638236,0.9061,0.988339079887406,0.9959,0.9888288377513795,0.9804
46,0.9683273267959456,0.946,0.9461745483653832,0.9603,0.9044482593741497,0.8685,0.902746143612917,0.895,0.9134370720929258,0.9396
47,0.9876798812219477,0.9586,0.8644534746272413,0.8338,0.8949786403266409,0.8774,0.9322429856660477,0.8648,0.8827860193674278,0.9405
48,0.867841603843703,0.8824,0.993388899614208,0.9989,0.9912883246611913,0.9934,0.9301913085877856,0.9732,0.9123272004898543,0.881
49,0.9372001609103268,0.9417,0.9919716535780885,1.0112,1.0157946960245108,1.0262,0.9741720337915519,0.9845,0.9681393853480625,0.9713
50,0.9503933902079891,0.958,1.0048539188565815,0.9964,0.9470752233347177,0.9723,0.8659037495132992,0.8577,0.9809255773855795,0.9672
51,0.9649540500115763,0.9639,0.911802114507024,0.8592,0.9390779425632843,0.9339,0.9595258050826126,0.974,0.8618237524440032,0.8688
52,0.9255863006242309,0.9214,0.9678531357962616,0.9614,0.9145120379829301,0.8499,0.8813683763950875,0.8903,0.9913471270982066,1.0155
53,0.9520996124681479,0.9753,0.9635818797319382,0.9717,0.9298434133548251,0.9367,1.0025634238940409,0.9904,0.9661325682317036,0.97
54,0.9334136399826887,0.9228,0.9458021036910182,1.086,0.9603215797787542,0.9666,0.8944610796429467,0.9039,0.9590097360405495,0.9587
55,0.9878681429884693,0.9921,0.8952687548583572,0.8766,0.9277871451029785,0.9437,0.98375815320159,0.9612,0.9413630880845203,0.9224
56,0.9501064769349448,0.9476,0.910657054133213,0.9251,0.8928413874569904,0.8432,0.9156914642416457,0.8436,0.9804376539084597,0.98
57,0.9483198356823307,0.9148,0.9664499608316982,0.9774,0.9897620270351938,0.9882,0.9119499481065225,0.9214,0.8829806565928339,0.8511
58,0.8708697329994505,0.9063,0.9091877148336142,0.9044,0.8995466963929205,0.9053,0.9760790194049083,1.0,0.957852443569427,0.9696
59,0.9118776120122619,0.9607,0.9592101207399046,0.9897,0.8964690783445501,0.8401,0.956334388855015,0.9582,0.9369048185466333,0.9552
60,0.9721190253361339,1.0074,0.8916030186421551,0.895,0.9858694508702711,0.996,0.9547462125194244,0.9728,0.8895552002917676,0.8732
61,0.9672448317286295,0.9677,0.9680458867313745,0.8333,0.9588651385999887,0.9525,0.9746885678473921,0.9728,1.0047880418214508,0.9853
62,0.9779409749875274,0.9757,0.9704392259539442,0.9772,0.9642706546098011,0.9537,0.9113584001976706,0.949,0.8840970588287607,0.8456
63,0.8599332474588051,0.8452,0.9857207775225436,0.995,0.9911436333487856,1.0117,0.9095381968031542,0.8982,1.0203441863109504,1.0247
64,0.9664809750745154,0.9558,0.9257757492315454,0.839,0.987166649348974,0.9739,0.9471245041477102,0.9505,0.960812198241626,0.9521
65,1.0090300147373075,0.9877,0.9459648366063679,0.9297,0.8434573890947646,0.9319,1.0160415694221872,1.0124,0.958430071210224,0.9735
66,0.9013426294681053,0.9225,0.8328576467763268,0.8263,0.8970260472648552,0.9142,0.9418996916592943,0.9303,0.9796201695957703,1.0101
67,0.9784995178266074,1.0118,0.932934450290976,0.9524,0.9458897055823045,0.9484,0.9129279209025248,0.9596,0.9550234483964211,0.9722
68,0.9241902250141572,0.8936,0.9205160703701721,0.9319,0.9435255212680212,0.9386,0.9481677017673834,0.9408,0.9453839619223443,0.9109
69,0.9800963379147785,0.9413,0.8816244412105462,0.8425,0.958379851659137,0.9563,0.9813620742955399,0.9906,0.9282686025269538,0.9271
70,0.9446902246978828,0.8402,1.0005093458473748,1.0304,0.9434833785529861,0.9472,0.8649084202107594,0.8622,0.9261780314207072,0.9262
71,0.9856188984294156,0.9819,0.9911971567317358,0.9827,0.9828155460503922,0.9931,0.8884174257808851,0.972,0.9890707026910405,1.0121
72,0.9725074537284342,1.0358,0.8980159209872028,0.8477,0.9854436477448956,0.9704,0.9292281773642485,0.9462,0.9913552617791987,0.9964
