,boosting_iteration,mae_run_1,mae_train_run_1,r2_run_1,r2_train_run_1,mse_run_1,mse_train_run_1,mae_run_2,mae_train_run_2,r2_run_2,r2_train_run_2,mse_run_2,mse_train_run_2,mae_run_3,mae_train_run_3,r2_run_3,r2_train_run_3,mse_run_3,mse_train_run_3,mae_run_4,mae_train_run_4,r2_run_4,r2_train_run_4,mse_run_4,mse_train_run_4,mae_run_5,mae_train_run_5,r2_run_5,r2_train_run_5,mse_run_5,mse_train_run_5
0,1,3.311291297404439,3.462691530314595,0.05749223426268468,0.06628374103749224,16.368142661357542,17.806151018094997,3.366615776552274,3.459285561027929,0.05801506137954804,0.06376440306762532,16.88189418340227,17.726198399138656,3.2550802231720457,3.483786591124148,0.05787284833469852,0.06330315685300403,16.368464622803717,17.85198380080015,3.7376433271858183,3.3737974049729207,0.05461692748458413,0.06028442598652739,20.364604216389576,16.92317273091314,3.56439789209923,3.4161440617602956,0.05888015794342771,0.05972653589753674,18.200289764114284,17.46833216952873
1,2,3.2191221011788236,3.349311941441647,0.10766335694920914,0.12517480559604133,15.496841518314884,16.683086940458526,3.270344643255493,3.352955635591891,0.11198801763590271,0.12131730234532212,15.914611481813013,16.636521704100765,3.1632092713480024,3.372484868126724,0.112980947008128,0.12183955169335614,15.411019587946617,16.736371230850214,3.6214751825912157,3.2743867235808843,0.10906988075231183,0.11476371361675364,19.191626960978912,15.942064808134155,3.4689690747664974,3.3181443605997716,0.1102815577434072,0.11309470225415585,17.206239560479883,16.476862248503178
2,3,3.136690240921649,3.2442918938349368,0.15255363756380647,0.17787761988121176,14.717250576023499,15.67803400148208,3.186193346206864,3.2514455935463524,0.1589748597587468,0.17431615990172178,15.072531248670673,15.63306886909786,3.078908023606599,3.2683836951763308,0.16193794191326394,0.17449937805696303,14.560443487123035,15.732756908805863,3.5159069048255054,3.181518485093416,0.1580226998105877,0.16432486939876212,18.137128721714042,15.04952665804216,3.369705493959645,3.2196479815372183,0.16060502501856944,0.16392682310989648,16.2330354631766,15.532506796722666
3,4,3.0526733579698004,3.141426970985348,0.1953964317189656,0.22740224145165,13.973217484482621,14.733589816931753,3.103755814984144,3.155064839194007,0.2027000339488434,0.22215596277184824,14.28890538209462,14.72729489529242,2.998102452030456,3.1676163764345784,0.2063307089646681,0.22318341369308692,13.789166026639208,14.804914969450385,3.417445881376526,3.093677264389339,0.20102513496506325,0.20890984108733168,17.21080837843587,14.246603733325667,3.2752412166083222,3.1301239644887127,0.2057907144791583,0.2105972943871558,15.35919070438703,14.665466168751935
4,5,2.976097474107346,3.044856262988013,0.23381861547809124,0.272224148465277,13.305955305864623,13.878827315429998,3.0270043049023534,3.066194765864449,0.24114313347307004,0.2651804475188616,13.59994283965689,13.912691653175616,2.9233369469357045,3.07241003056847,0.24657350793955013,0.26771066704302404,13.089989880215,13.956294830167545,3.323773689443608,3.0115736040761956,0.24055730789218965,0.24951654519201683,16.35924134822371,13.515324730827391,3.187595340381865,3.04378963117428,0.24652570000404173,0.25266788573313737,14.571417981978195,13.883881776277764
5,6,2.9094653945592945,2.9547419026123043,0.26591351530578355,0.31290476025687053,12.74857645109128,13.103040120854974,2.9526392997743964,2.9762736001688768,0.2774024046689376,0.30652502250463054,12.950118034185596,13.129894949731383,2.856481652679048,2.986449295560811,0.2827852358008579,0.3074626694029756,12.460849338642982,13.198683541764964,3.2224121645033903,2.9286345827808002,0.28313306464939025,0.2892657574905604,15.442112132797096,12.79948814766532,3.1093050215052718,2.9662230211497875,0.2828386623595651,0.2894279594387147,13.869162639428344,13.200955795081077
6,7,2.8376846514659393,2.8667582895292267,0.29894804997644775,0.3527166180364737,12.174879346518356,12.34382023458865,2.8877880014506507,2.8966667437653424,0.3097372286383493,0.34279003439570466,12.370625672566753,12.443272054987151,2.792726628788565,2.903591590456424,0.31563962880975416,0.34377068232781693,11.89003894567295,12.506709331201952,3.137642839087335,2.8538092993463935,0.3180767295905853,0.3244825805125684,14.689386674635308,12.16527456696447,3.026782703684555,2.8881597281759226,0.31852558453826907,0.32449470897760346,13.179014269989581,12.549488267348925
7,8,2.7725515835373664,2.783937146370915,0.3287271603383344,0.3882474115458998,11.657717849869721,11.666241078234904,2.82565370893575,2.8207368127282804,0.33821680830163714,0.3756491419149589,11.860225526501232,11.821134784183291,2.729279306315464,2.825555578387289,0.3451697359725143,0.37550605274034465,11.376984509711889,11.90188256930805,3.058886857343429,2.784562165131653,0.3503383390829763,0.35626559596270857,13.994435677736062,11.592899823748505,2.9493904287978863,2.814097588284136,0.3515757049808872,0.35777765779016923,12.539858934065457,11.931160060039266
8,9,2.7213325985073333,2.719524872875583,0.3502498526630098,0.41521017274188987,11.283942151426322,11.1520559678095,2.7594957365740136,2.745906625550307,0.3661828196712056,0.4073898726978987,11.359029355186323,11.220172277485656,2.6713587510664687,2.7516113791784274,0.3722314899834045,0.40689842536553544,10.90681510383573,11.303592811342417,2.975980264836805,2.7147065070091214,0.38312938122069096,0.3874249252546901,13.288080112049094,11.031756935017318,2.870951977302928,2.7427208876332942,0.3843464622631,0.38905240885046233,11.906106194326837,11.35014000481309
9,10,2.659896375394715,2.6418180011575707,0.37593020115622433,0.44664687249073654,10.837962157403158,10.552551977314087,2.6976140573517053,2.676987606630525,0.3902833545971338,0.43495450960158344,10.927108775884104,10.698277762733266,2.614964208419554,2.6807939439986117,0.3976275350926073,0.4352118237131053,10.465585631577836,10.763983510484447,2.9080021783800962,2.651738732887083,0.40724532344027053,0.412820883601263,12.768595859702222,10.574405581425761,2.804631609419699,2.6794700718973137,0.4112817837255378,0.41595277891378457,11.385204781351987,10.850386882249001
