,run,best_mae,best_mae_train,best_mse,best_mse_train,best_r2,best_r2_train
0,1,0.9015681887020236,0.07017064702573299,1.6789344152270331,0.009368686743421742,0.9033238677561798,0.9995087262189021
1,2,0.8288609149651037,0.062471395299096066,1.2774005767798764,0.007306944978525199,0.9287229210869737,0.9996140728068318
2,3,0.8678485260799589,0.06705503420738976,1.8755643130940707,0.008271165211846777,0.8920472930858352,0.9995660104541022
3,4,0.8210782120846251,0.06647444644255221,1.397814140214108,0.008054384017163636,0.9351094765879329,0.9995527534806645
4,5,0.7693789307396983,0.05966342619756411,1.1655765010898262,0.0068550844985036975,0.9397291369078435,0.9996310091893394
