,run,best_mae,best_mae_train,best_mse,best_mse_train,best_r2,best_r2_train
0,1,0.020670412331073265,0.005625552135736437,0.0008745212866034683,5.936772032894202e-05,0.6951621732810696,0.9780950044411182
1,2,0.01996803262203538,0.006116009689952558,0.0007672700800361945,7.202668343191504e-05,0.7174709596821359,0.9737540791088036
2,3,0.02045430790195045,0.004470881864431546,0.0008393089496306418,4.0863928749322076e-05,0.6790409373153631,0.9852674648848274
3,4,0.018888954095549346,0.00446554617073584,0.0006599023418035149,4.050003965675451e-05,0.7503767818379031,0.9853474722171282
4,5,0.01988787290155679,0.004683267524656722,0.0008089563521397039,4.520984451592622e-05,0.7154829819374549,0.9833560480633097
