,run,best_mae,best_mae_train,best_mse,best_mse_train,best_r2,best_r2_train
0,1,0.019146796582589547,0.0054905585028028735,0.0007429155730890629,5.99040705623575e-05,0.7410368710226652,0.9778971065023752
1,2,0.019188454518760945,0.003618560341384894,0.0007579600129457656,2.5955931716955146e-05,0.7208991714537063,0.9905418756210751
2,3,0.019463911739930624,0.0037513576292311774,0.0007873446976309429,2.9133003045232388e-05,0.6989125205056428,0.9894967761664023
3,4,0.017775035421836585,0.003421790227743413,0.0006106413812266626,2.3139028387486413e-05,0.7690108716569257,0.9916285203868989
4,5,0.017314911337905695,0.004642271977190989,0.0006833510132811889,4.431898571911725e-05,0.7596594772084737,0.9836840166983543
