,run,best_mae,best_mae_train,best_mse,best_mse_train,best_r2,best_r2_train
0,1,0.9000831745704865,0.09379633718910119,1.6144884877000818,0.016864622171579472,0.9070347828197254,0.9991156554885522
1,2,0.8228690795746687,0.10170859235929942,1.2532297665378744,0.01937088708210423,0.9300716168526778,0.9989768977181648
2,3,0.8963408474486464,0.09977164066818214,2.0672410224819853,0.018500640850839956,0.8810148696779223,0.9990292680032344
3,4,0.7980348296926808,0.08872671382074535,1.246721105025266,0.01448121791816627,0.9421236466805463,0.9991958821064607
4,5,0.8201835996324752,0.10159630602140599,1.3184184993907928,0.019762028181057923,0.9318258211274413,0.9989362630321452
