,run,best_mae,best_mae_train,best_mse,best_mse_train,best_r2,best_r2_train
0,1,1.0672678925279846,0.17268413175961572,2.4931464767324,0.05665254389500564,0.8564400394072551,0.9970292624558447
1,2,0.9809582621581407,0.19387388816162393,1.8260914572032316,0.07110104455029621,0.8981067745987821,0.9962446923255527
2,3,1.0145173705866204,0.18006353047411414,2.124763372842542,0.062226034897491934,0.8777040296357362,0.9967349886096456
3,4,1.0328814203662398,0.1733378703564264,2.0345004672567435,0.05766157511435126,0.9055526794269206,0.9967981488448603
4,5,0.9140809071800144,0.1811786317098404,1.5582662078195946,0.06277421390543983,0.9194235220212365,0.9966210324493292
