,epoch,learning_rate,train_mae,val_mae,test_mae,train_rmse,val_rmse,test_rmse,train_r_squared,val_r_squared,test_r_squared
0,1,1.0,0.0027661899,0.044983763,0.042677157,0.0047132317,0.06180539,0.058465164,0.9918701406568289,-0.3567863702774048,-0.2782179117202759
1,2,1.0,0.024524713,0.18290634,0.042677157,0.030589292,0.24325892,0.058465164,0.6575601696968079,-20.018238067626953,-0.2782179117202759
2,3,1.0,0.013510703,0.031473793,0.02991116,0.018287499,0.041482333,0.039914783,0.8776077181100845,0.3887975215911865,0.4042307138442993
3,4,1.0,0.049531985,0.083628036,0.02991116,0.062097855,0.11169965,0.039914783,-0.4112328290939331,-3.4316186904907227,0.4042307138442993
4,5,1.0,0.024122952,0.032390986,0.02991116,0.031015726,0.040745474,0.039914783,0.6479459404945374,0.4103184938430786,0.4042307138442993
5,6,1.0,0.0477913,0.061789446,0.02991116,0.06376358,0.07984584,0.039914783,-0.48795855045318604,-1.2644531726837158,0.4042307138442993
6,7,1.0,0.021144573,0.029960945,0.028564498,0.02783028,0.03846347,0.037116244,0.7165473103523254,0.47452062368392944,0.4848441481590271
7,8,1.0,0.020965505,0.035039928,0.028564498,0.028289368,0.048592415,0.037116244,0.7071184813976288,0.161321222782135,0.4848441481590271
8,9,1.0,0.015325745,0.033017427,0.028564498,0.021536432,0.047575373,0.037116244,0.8302565813064575,0.19606095552444458,0.4848441481590271
9,10,1.0,0.010531144,0.030058224,0.028564498,0.015352841,0.042953636,0.037116244,0.9137373194098473,0.34467214345932007,0.4848441481590271
10,11,1.0,0.007883039,0.029180659,0.027596978,0.012130095,0.04136741,0.03836866,0.9461514763534069,0.39217936992645264,0.4494917392730713
11,12,1.0,0.0066333613,0.029887162,0.027596978,0.010477918,0.042598195,0.03836866,0.9598213359713554,0.35547298192977905,0.4494917392730713
12,13,1.0,0.006124297,0.03179839,0.027596978,0.009684738,0.045819916,0.03836866,0.9656741619110107,0.25429457426071167,0.4494917392730713
13,14,1.0,0.006033476,0.033894442,0.027596978,0.009459513,0.050081152,0.03836866,0.9672521352767944,0.10914433002471924,0.4494917392730713
14,15,1.0,0.0062599224,0.035600457,0.027596978,0.009649425,0.054348595,0.03836866,0.9659240245819092,-0.049144625663757324,0.4494917392730713
15,16,1.0,0.006725464,0.036658905,0.027596978,0.010144024,0.057696175,0.03836866,0.9623412378132343,-0.18236827850341797,0.4494917392730713
16,17,1.0,0.0073344395,0.03712095,0.027596978,0.010835753,0.059404843,0.03836866,0.9570301659405231,-0.2534366846084595,0.4494917392730713
17,18,0.7,0.0077702375,0.036867004,0.027596978,0.011351569,0.05912749,0.03836866,0.9528417997062206,-0.2417600154876709,0.4494917392730713
18,19,0.7,0.00815743,0.036006536,0.027596978,0.011822548,0.057322647,0.03836866,0.948847409337759,-0.16710853576660156,0.4494917392730713
19,20,0.7,0.008455356,0.034557153,0.027596978,0.01220796,0.0541214,0.03836866,0.9454579241573811,-0.04039156436920166,0.4494917392730713
20,21,0.7,0.008666,0.032648556,0.027596978,0.012526327,0.049909655,0.03836866,0.942576065659523,0.1152350902557373,0.4494917392730713
21,22,0.7,0.008855821,0.030497309,0.027596978,0.012859328,0.04537752,0.03836866,0.939482357352972,0.2686247229576111,0.4494917392730713
22,23,0.7,0.009098088,0.028573357,0.026423292,0.013319527,0.041529212,0.03664258,0.9350733384490013,0.3874152898788452,0.49790871143341064
23,24,0.7,0.009539081,0.027756732,0.025853753,0.014020453,0.039411783,0.03586444,0.9280601441860199,0.4482898712158203,0.5190070867538452
24,25,0.7,0.010359179,0.028014546,0.025853753,0.015020641,0.039413065,0.03586444,0.9174299910664558,0.4482540488243103,0.5190070867538452
25,26,0.7,0.011352785,0.028943995,0.025853753,0.016199522,0.04056118,0.03586444,0.9039605110883713,0.41564083099365234,0.5190070867538452
26,27,0.7,0.012143609,0.029265577,0.025853753,0.0171684,0.040920347,0.03586444,0.8921289071440697,0.4052460789680481,0.5190070867538452
27,28,0.7,0.012438603,0.028396469,0.025853753,0.017591676,0.039392292,0.03586444,0.8867443576455116,0.44883543252944946,0.5190070867538452
28,29,0.7,0.01247419,0.026863875,0.025016466,0.017735587,0.037283555,0.03486518,0.8848837465047836,0.5062656104564667,0.5454367697238922
29,30,0.7,0.012853065,0.02624187,0.02463533,0.018212853,0.036997743,0.034434527,0.8786048218607903,0.5138064622879028,0.5565968453884125
30,31,0.7,0.0136643145,0.026964383,0.02463533,0.019067563,0.038340643,0.034434527,0.8669435679912567,0.4778713583946228,0.5565968453884125
31,32,0.7,0.014041128,0.027079511,0.02463533,0.01953131,0.03847077,0.034434527,0.860392689704895,0.4743211269378662,0.5565968453884125
32,33,0.7,0.013825405,0.026190005,0.024694622,0.019367963,0.036867112,0.034442294,0.8627180755138397,0.5172336995601654,0.5563967525959015
33,34,0.7,0.013766142,0.02631176,0.024694622,0.019373095,0.036327317,0.034442294,0.8626453280448914,0.5312671065330505,0.5563967525959015
34,35,0.7,0.014231992,0.027468953,0.024694622,0.01979859,0.03756336,0.034442294,0.8565455675125122,0.4988269805908203,0.5563967525959015
35,36,0.7,0.014338327,0.027660282,0.024694622,0.019912364,0.03780714,0.034442294,0.8548920750617981,0.4923008680343628,0.5563967525959015
36,37,0.7,0.0139794005,0.02664224,0.024694622,0.019581858,0.036587022,0.034442294,0.8596691340208054,0.5245411694049835,0.5563967525959015
37,38,0.7,0.01384428,0.02591872,0.02435953,0.019473888,0.036254898,0.0340441,0.861212357878685,0.5331341624259949,0.5665946304798126
38,39,0.7,0.014076828,0.026254248,0.02435953,0.019637715,0.037035465,0.0340441,0.8588673919439316,0.5128145217895508,0.5665946304798126
39,40,0.7,0.014008466,0.026263906,0.02435953,0.019551244,0.0370719,0.0340441,0.8601075708866119,0.5118555426597595,0.5665946304798126
40,41,0.7,0.013670148,0.025936427,0.02435953,0.01924297,0.036389027,0.0340441,0.8644842803478241,0.5296733379364014,0.5665946304798126
41,42,0.7,0.013588125,0.026348457,0.02435953,0.019136425,0.036414657,0.0340441,0.865980789065361,0.5290105640888214,0.5665946304798126
42,43,0.7,0.013715654,0.026950851,0.02435953,0.019209364,0.037018694,0.0340441,0.8649571985006332,0.5132556259632111,0.5665946304798126
43,44,0.7,0.0136598535,0.026924074,0.02435953,0.019144118,0.037001867,0.0340441,0.8658730238676071,0.5136979818344116,0.5665946304798126
44,45,0.48999999999999994,0.013507951,0.026505971,0.02435953,0.019012203,0.0365836,0.0340441,0.8677150756120682,0.524630218744278,0.5665946304798126
45,46,0.48999999999999994,0.013428306,0.02611695,0.02435953,0.018944878,0.03633416,0.0340441,0.8686503022909164,0.5310905575752258,0.5665946304798126
46,47,0.48999999999999994,0.013486356,0.025963364,0.02435953,0.019004827,0.036492653,0.0340441,0.867817685008049,0.5269908010959625,0.5665946304798126
47,48,0.48999999999999994,0.013599641,0.026049651,0.02435953,0.01910005,0.03670608,0.0340441,0.8664897978305817,0.5214418470859528,0.5665946304798126
48,49,0.48999999999999994,0.013613244,0.026003784,0.02435953,0.01912948,0.036612168,0.0340441,0.8660780340433121,0.5238874852657318,0.5665946304798126
49,50,0.48999999999999994,0.013566583,0.025953125,0.02435953,0.0191243,0.036340684,0.0340441,0.8661505728960037,0.5309221744537354,0.5665946304798126
50,51,0.3429999999999999,0.013600271,0.026069798,0.02435953,0.019158011,0.036252204,0.0340441,0.8656782805919647,0.5332035422325134,0.5665946304798126
51,52,0.3429999999999999,0.013671305,0.026245039,0.02435953,0.019241784,0.03630845,0.0340441,0.8645009994506836,0.5317539870738983,0.5665946304798126
52,53,0.3429999999999999,0.013770448,0.026399247,0.02435953,0.01934921,0.036403343,0.0340441,0.8629837930202484,0.5293031632900238,0.5665946304798126
53,54,0.3429999999999999,0.013847055,0.026415043,0.02435953,0.019442309,0.036396842,0.0340441,0.8616621196269989,0.529471218585968,0.5665946304798126
