,epoch,learning_rate,train_mae,val_mae,test_mae,train_rmse,val_rmse,test_rmse,train_r_squared,val_r_squared,test_r_squared
0,1,1.0,0.0076712766,0.01904022,0.020920783,0.011441896,0.026808534,0.031231048,0.9522930793464184,0.7080474197864532,0.6718757152557373
1,2,1.0,0.022138722,0.040069,0.020920783,0.028656987,0.06867695,0.031231048,0.7007414996623993,-0.9159677028656006,0.6718757152557373
2,3,1.0,0.020438718,0.023470873,0.020920783,0.027477268,0.037159406,0.031231048,0.7248733937740326,0.43907636404037476,0.6718757152557373
3,4,1.0,0.024162702,0.027125236,0.020920783,0.03192753,0.038054932,0.031231048,0.6285364925861359,0.4117145538330078,0.6718757152557373
4,5,1.0,0.021405362,0.020536492,0.020920783,0.028946355,0.028519541,0.031231048,0.694667398929596,0.6695914566516876,0.6718757152557373
5,6,1.0,0.024253977,0.02323416,0.020920783,0.032392655,0.031201765,0.031231048,0.6176346242427826,0.6045200228691101,0.6718757152557373
6,7,1.0,0.03782738,0.038651697,0.020920783,0.048986882,0.051593926,0.031231048,0.1255297064781189,-0.08134281635284424,0.6718757152557373
7,8,0.7,0.020976517,0.02117603,0.020920783,0.028427139,0.029042464,0.031231048,0.705522745847702,0.6573638916015625,0.6718757152557373
8,9,0.7,0.022023054,0.022498583,0.020920783,0.029439472,0.030046564,0.031231048,0.6841757595539093,0.6332620978355408,0.6718757152557373
9,10,0.7,0.020920629,0.022816952,0.020920783,0.028182698,0.030856058,0.031231048,0.7105652987957001,0.6132350564002991,0.6718757152557373
10,11,0.7,0.017331019,0.020682428,0.020920783,0.023458079,0.028114803,0.031231048,0.7994741797447205,0.6789029538631439,0.6718757152557373
11,12,0.7,0.014218608,0.019075846,0.020920783,0.019764867,0.02570549,0.031231048,0.8576448410749435,0.7315780818462372,0.6718757152557373
12,13,0.7,0.011793408,0.017677354,0.017713454,0.016863167,0.02361462,0.025506666,0.8963751792907715,0.7734687328338623,0.7811368256807327
