,epoch,learning_rate,train_mae,val_mae,test_mae,train_rmse,val_rmse,test_rmse,train_r_squared,val_r_squared,test_r_squared
0,1,1.0,0.006540703,0.030360013,0.028434845,0.009109104,0.042839363,0.040310316,0.9696333557367325,0.34815436601638794,0.3923647403717041
1,2,1.0,0.032217763,0.075633846,0.028434845,0.039959967,0.11375836,0.040310316,0.41561955213546753,-3.596480369567871,0.3923647403717041
2,3,1.0,0.0205578,0.02951419,0.028860705,0.026750613,0.040648542,0.03889555,0.7381136119365692,0.4131208062171936,0.43426841497421265
3,4,1.0,0.054008856,0.06357154,0.028860705,0.06755845,0.082702965,0.03889555,-0.6703399419784546,-1.429410457611084,0.43426841497421265
4,5,1.0,0.021060519,0.027041854,0.026056275,0.027237684,0.036188267,0.03439742,0.728490024805069,0.5348486304283142,0.557551920413971
5,6,1.0,0.042748235,0.050169908,0.026056275,0.05660953,0.06715554,0.03439742,-0.17280173301696777,-0.6018520593643188,0.557551920413971
6,7,1.0,0.016537312,0.025098996,0.024344265,0.021972848,0.03513197,0.03328365,0.8233074843883514,0.5616068840026855,0.5857405364513397
7,8,1.0,0.017934088,0.03322107,0.024344265,0.02304979,0.04676685,0.03328365,0.8055627644062042,0.22315382957458496,0.5857405364513397
8,9,1.0,0.0136388205,0.034232445,0.024344265,0.017948275,0.05008171,0.03328365,0.882106214761734,0.10912448167800903,0.5857405364513397
9,10,1.0,0.008782934,0.031413548,0.024344265,0.012047987,0.04623578,0.03328365,0.9468779899179935,0.2406969666481018,0.5857405364513397
10,11,1.0,0.005901768,0.029585818,0.024344265,0.00872027,0.043222196,0.03328365,0.972170501947403,0.3364518880844116,0.5857405364513397
11,12,1.0,0.004633017,0.02892158,0.024344265,0.0072773783,0.04208732,0.03328365,0.9806181434541941,0.3708397150039673,0.5857405364513397
12,13,1.0,0.004340184,0.029071195,0.024344265,0.006979543,0.04247925,0.03328365,0.9821721315383911,0.35906732082366943,0.5857405364513397
13,14,0.7,0.0045980727,0.029503796,0.024344265,0.0073163193,0.043315448,0.03328365,0.9804101679474115,0.33358556032180786,0.5857405364513397
14,15,0.7,0.005225547,0.02997117,0.024344265,0.008087175,0.044281434,0.03328365,0.9760646838694811,0.3035305142402649,0.5857405364513397
15,16,0.7,0.0061571565,0.03045083,0.024344265,0.009235557,0.04511252,0.03328365,0.9687844011932611,0.2771420478820801,0.5857405364513397
16,17,0.7,0.0073887175,0.030679503,0.024344265,0.010695895,0.04542053,0.03328365,0.9581322371959686,0.26723766326904297,0.5857405364513397
17,18,0.7,0.008718301,0.030397862,0.024344265,0.012298158,0.044667557,0.03328365,0.9446489810943604,0.29133158922195435,0.5857405364513397
18,19,0.7,0.009877962,0.029227583,0.024344265,0.013730657,0.042365592,0.03328365,0.9310033321380615,0.36249250173568726,0.5857405364513397
19,20,0.48999999999999994,0.010510711,0.027682694,0.024344265,0.01446856,0.03979336,0.03328365,0.9233881235122681,0.43755513429641724,0.5857405364513397
20,21,0.48999999999999994,0.011101857,0.026169669,0.024344265,0.015108347,0.037268132,0.03328365,0.9164629131555557,0.5066739916801453,0.5857405364513397
21,22,0.48999999999999994,0.0120788375,0.025588278,0.024344265,0.016050387,0.0362903,0.03328365,0.905720666050911,0.5322219133377075,0.5857405364513397
22,23,0.48999999999999994,0.013264358,0.026530636,0.024344265,0.01738367,0.036970925,0.03328365,0.8894068151712418,0.5145110785961151,0.5857405364513397
23,24,0.48999999999999994,0.0140300505,0.026751399,0.024344265,0.018330619,0.037086926,0.03328365,0.8770298436284065,0.5114596486091614,0.5857405364513397
24,25,0.48999999999999994,0.014022162,0.025608318,0.024344265,0.018437088,0.035751466,0.03328365,0.8755972161889076,0.5460098087787628,0.5857405364513397
25,26,0.3429999999999999,0.013951137,0.025173996,0.024344265,0.018584881,0.035345,0.03328365,0.8735947906970978,0.5562742352485657,0.5857405364513397
26,27,0.3429999999999999,0.0142441625,0.025594765,0.024344265,0.019147608,0.03600957,0.03328365,0.8658241033554077,0.5394311249256134,0.5857405364513397
27,28,0.3429999999999999,0.014600798,0.025912484,0.024344265,0.019609476,0.03640477,0.03328365,0.8592730015516281,0.5292662680149078,0.5857405364513397
28,29,0.3429999999999999,0.014606956,0.025429137,0.024344265,0.019569412,0.03569488,0.03328365,0.8598474413156509,0.5474458634853363,0.5857405364513397
29,30,0.3429999999999999,0.014748067,0.025103042,0.024344265,0.019565,0.03511191,0.03328365,0.8599106520414352,0.562107264995575,0.5857405364513397
30,31,0.3429999999999999,0.015148916,0.025508571,0.024344265,0.019927029,0.035451677,0.03328365,0.85467828810215,0.5535916388034821,0.5857405364513397
31,32,0.24009999999999992,0.0152502125,0.02562008,0.024344265,0.0200358,0.035552457,0.03328365,0.8530874699354172,0.5510500073432922,0.5857405364513397
32,33,0.24009999999999992,0.015067801,0.025292277,0.024344265,0.019877182,0.03525276,0.03328365,0.8554043918848038,0.5585870742797852,0.5857405364513397
33,34,0.24009999999999992,0.014867478,0.025094088,0.02416074,0.019730693,0.035086848,0.03341567,0.8575277924537659,0.5627323091030121,0.5824476182460785
34,35,0.24009999999999992,0.014814694,0.025235834,0.02416074,0.019766686,0.035338163,0.03341567,0.8570075184106827,0.5564458072185516,0.5824476182460785
35,36,0.24009999999999992,0.01481859,0.025395464,0.02416074,0.019818407,0.035597816,0.03341567,0.8562582582235336,0.5499036610126495,0.5824476182460785
36,37,0.24009999999999992,0.014746069,0.025317606,0.02416074,0.019713478,0.035483938,0.03341567,0.8577762991189957,0.5527788996696472,0.5824476182460785
