,epoch,learning_rate,train_mae,val_mae,test_mae,train_rmse,val_rmse,test_rmse,train_r_squared,val_r_squared,test_r_squared
0,1,0.1,2.5262332,2.735818,2.4863281,3.1570122,3.3059936,2.9673934,0.47674626111984253,0.40610843896865845,0.4620252847671509
1,2,0.1,2.0937114,2.0674996,2.1466587,2.6301162,2.565035,2.5884933,0.63683021068573,0.6424887478351593,0.5906397104263306
2,3,0.1,2.0434012,2.0585861,2.0491784,2.5859017,2.536295,2.489956,0.648938000202179,0.6504553854465485,0.6212131381034851
3,4,0.1,1.9758446,2.0010622,2.0377817,2.513718,2.4847589,2.474962,0.6682638227939606,0.6645161807537079,0.6257613301277161
4,5,0.1,1.9215069,1.9420147,2.0088696,2.4543035,2.4395478,2.437111,0.6837603449821472,0.6766135990619659,0.6371207237243652
5,6,0.1,1.880287,1.9108971,1.9845432,2.4129143,2.417753,2.4102573,0.6943365037441254,0.6823659837245941,0.6450734734535217
6,7,0.1,1.8622432,1.9006287,1.9677532,2.3895366,2.4089046,2.3981702,0.7002306878566742,0.684686690568924,0.6486243605613708
7,8,0.1,1.8494681,1.8948452,1.9505198,2.3721306,2.4170692,2.3871593,0.704582005739212,0.6825456619262695,0.6518435478210449
8,9,0.1,1.8323728,1.890685,1.9383028,2.3507721,2.4227123,2.3703563,0.7098778784275055,0.6810615956783295,0.6567275822162628
9,10,0.1,1.8105135,1.8772401,1.9140269,2.326049,2.4259408,2.337635,0.7159481942653656,0.6802110075950623,0.6661394834518433
10,11,0.1,1.7889098,1.8632029,1.8937193,2.3015902,2.418138,2.3079717,0.7218905091285706,0.6822648644447327,0.6745587587356567
11,12,0.1,1.7638953,1.845666,1.8593334,2.2746873,2.4060364,2.2685602,0.7283540964126587,0.6854371130466461,0.6855785250663757
12,13,0.1,1.7391602,1.8311092,1.82191,2.247941,2.394501,2.2344701,0.7347046434879303,0.6884461343288422,0.6949572563171387
13,14,0.1,1.7188613,1.8131461,1.7808334,2.2239828,2.3807037,2.1986148,0.7403295040130615,0.6920261979103088,0.7046683728694916
14,15,0.1,1.6985866,1.7906582,1.7460676,2.2002723,2.3578722,2.1595073,0.7458368241786957,0.6979049146175385,0.7150812745094299
15,16,0.1,1.6746907,1.7675894,1.7072849,2.1734438,2.3342838,2.1197793,0.751997172832489,0.7039190828800201,0.7254680097103119
16,17,0.1,1.650205,1.7484012,1.6733029,2.1451814,2.3162258,2.0852,0.758405014872551,0.7084823250770569,0.7343516945838928
17,18,0.1,1.6325387,1.737402,1.6531575,2.1232083,2.3063345,2.0593154,0.7633290439844131,0.7109668254852295,0.7409060001373291
18,19,0.1,1.6112148,1.7160399,1.6302785,2.1011758,2.28676,2.0294356,0.7682153880596161,0.7158522009849548,0.7483701109886169
19,20,0.1,1.5877247,1.6898685,1.6052526,2.0766947,2.2705724,1.9971493,0.7735850661993027,0.7198608219623566,0.75631283223629
20,21,0.1,1.5666031,1.669482,1.5959525,2.0557556,2.2608843,1.9792162,0.7781278342008591,0.7222463488578796,0.7606694847345352
21,22,0.1,1.5562975,1.6774704,1.5959525,2.0448885,2.2711926,1.9792162,0.7804673761129379,0.7197078168392181,0.7606694847345352
22,23,0.1,1.5933528,1.6560538,1.6421269,2.083821,2.2423124,2.0300531,0.7720284312963486,0.7267907559871674,0.7482170164585114
23,24,0.1,1.7184694,1.8168796,1.6421269,2.2488158,2.4491339,2.0300531,0.734498143196106,0.6740671098232269,0.7482170164585114
24,25,0.1,1.6241095,1.6446656,1.661489,2.099895,2.2195077,2.0423892,0.768497884273529,0.7323196828365326,0.7451476752758026
25,26,0.1,1.6567876,1.6594639,1.661489,2.135664,2.20251,2.0423892,0.7605440616607666,0.7364038825035095,0.7451476752758026
26,27,0.1,1.6422864,1.6657959,1.661489,2.1197436,2.2096155,2.0423892,0.7641008198261261,0.7347004413604736,0.7451476752758026
27,28,0.1,1.6129007,1.6575915,1.661489,2.0882907,2.208921,2.0423892,0.7710494697093964,0.7348671853542328,0.7451476752758026
28,29,0.1,1.5885379,1.6427276,1.6625743,2.0682466,2.1922297,2.0314658,0.7754234373569489,0.7388588786125183,0.7478664517402649
29,30,0.1,1.5721637,1.6434128,1.6625743,2.0611596,2.205638,2.0314658,0.7769598364830017,0.73565474152565,0.7478664517402649
30,31,0.1,1.5626776,1.6350714,1.6178222,2.053952,2.2176127,1.9931369,0.77851702272892,0.7327765822410583,0.7572910189628601
31,32,0.1,1.5611585,1.636723,1.6178222,2.0500467,2.2340193,1.9931369,0.779358446598053,0.7288079857826233,0.7572910189628601
32,33,0.1,1.556095,1.6362786,1.6178222,2.043448,2.2367733,1.9931369,0.7807765752077103,0.7281389236450195,0.7572910189628601
33,34,0.1,1.5512522,1.6387596,1.6178222,2.035142,2.2363477,1.9931369,0.782555103302002,0.7282423973083496,0.7572910189628601
34,35,0.1,1.5473992,1.6473861,1.6178222,2.0273001,2.2424588,1.9931369,0.7842276394367218,0.7267551124095917,0.7572910189628601
35,36,0.1,1.5416601,1.6520967,1.6178222,2.0192616,2.250647,1.9931369,0.7859353423118591,0.7247559726238251,0.7572910189628601
36,37,0.1,1.5366752,1.6546528,1.6178222,2.0129383,2.2560298,1.9931369,0.7872739434242249,0.7234378159046173,0.7572910189628601
37,38,0.06999999999999999,1.5282861,1.6500915,1.6178222,2.0049927,2.2518725,1.9931369,0.7889499664306641,0.7244561910629272,0.7572910189628601
38,39,0.06999999999999999,1.5127695,1.6347438,1.5792317,1.9927698,2.2408698,1.9901812,0.7915153652429581,0.7271422445774078,0.7580103278160095
39,40,0.06999999999999999,1.5038638,1.6323997,1.5588849,1.9851941,2.2386174,1.9660921,0.7930974960327148,0.7276904582977295,0.7638329267501831
40,41,0.06999999999999999,1.4908992,1.6165209,1.5446998,1.9754792,2.2286155,1.9541591,0.7951175719499588,0.7301183342933655,0.7666910141706467
41,42,0.06999999999999999,1.4787147,1.6067863,1.533812,1.9660139,2.2254708,1.9491975,0.7970762103796005,0.7308794558048248,0.7678742408752441
42,43,0.06999999999999999,1.4704984,1.5965233,1.5291967,1.9579285,2.2223413,1.9479296,0.7987418472766876,0.7316357791423798,0.7681761384010315
43,44,0.06999999999999999,1.4629501,1.5893115,1.5256008,1.949258,2.2165296,1.9361789,0.8005204349756241,0.733037531375885,0.7709646075963974
44,45,0.06999999999999999,1.4579829,1.5822927,1.5201226,1.9421096,2.2084908,1.9198792,0.8019808083772659,0.7349704504013062,0.7748046517372131
45,46,0.06999999999999999,1.4511678,1.5751299,1.5155532,1.9344746,2.2040462,1.9077054,0.8035347014665604,0.7360361218452454,0.7776514738798141
46,47,0.06999999999999999,1.4394346,1.5621756,1.511871,1.922075,2.2021723,1.903692,0.8060452342033386,0.7364847660064697,0.7785860449075699
47,48,0.06999999999999999,1.4297316,1.5507753,1.5119464,1.9114988,2.1992679,1.9052715,0.8081738501787186,0.7371794581413269,0.7782184928655624
48,49,0.06999999999999999,1.4224662,1.5394832,1.508726,1.9013073,2.1988585,1.8968179,0.8102138936519623,0.7372772693634033,0.7801821976900101
49,50,0.06999999999999999,1.4161451,1.5346119,1.5055963,1.8933066,2.1925085,1.8851323,0.811807781457901,0.7387924790382385,0.7828822880983353
