,epoch,learning_rate,train_mae,val_mae,test_mae,train_rmse,val_rmse,test_rmse,train_r_squared,val_r_squared,test_r_squared
0,1,0.1,2.703112,2.8598862,2.7211175,3.320199,3.4124596,3.291765,0.4212539792060852,0.3672413229942322,0.3379828929901123
1,2,0.1,2.2496119,2.2762008,2.3263752,2.8148415,2.765134,2.8357146,0.584024578332901,0.5845339596271515,0.5087114572525024
2,3,0.1,2.2360039,2.1590996,2.2941613,2.7873971,2.671553,2.7788324,0.5920964479446411,0.6121796071529388,0.5282235443592072
3,4,0.1,2.2116213,2.130704,2.2413597,2.7510982,2.627293,2.7166233,0.6026511788368225,0.6249232888221741,0.5491101741790771
4,5,0.1,2.1743026,2.096796,2.2010672,2.7064033,2.5828025,2.6561196,0.6154570877552032,0.6375188231468201,0.5689706206321716
5,6,0.1,2.126508,2.0470285,2.1691735,2.6538746,2.5289257,2.603626,0.6302394568920135,0.6524836719036102,0.5858393907546997
6,7,0.1,2.0805495,2.0072927,2.1454418,2.6088881,2.4880738,2.5627959,0.6426690220832825,0.6636204123497009,0.5987273156642914
7,8,0.1,2.0505393,1.987575,2.1313694,2.5828402,2.4671042,2.542683,0.6497687995433807,0.6692665815353394,0.6050009727478027
8,9,0.1,2.0291967,1.9772555,2.1135597,2.5645552,2.458083,2.5242722,0.6547100841999054,0.6716808676719666,0.6107004284858704
9,10,0.1,2.0047257,1.9635297,2.090025,2.5391061,2.4453838,2.4979272,0.6615289747714996,0.6750645041465759,0.6187839806079865
10,11,0.1,1.9683642,1.9481142,2.0558298,2.4990237,2.4237754,2.4539247,0.6721308529376984,0.6807816028594971,0.6320964097976685
11,12,0.1,1.9328032,1.9372563,2.016394,2.4598029,2.412485,2.4056559,0.6823415160179138,0.6837486922740936,0.6464273929595947
12,13,0.1,1.9101076,1.9398928,2.016394,2.4354424,2.423245,2.4056559,0.6886022090911865,0.6809213757514954,0.6464273929595947
13,14,0.1,1.8897866,1.944072,2.016394,2.4140205,2.4350085,2.4056559,0.6940561532974243,0.6778159439563751,0.6464273929595947
14,15,0.1,1.8755516,1.9524865,2.016394,2.399637,2.4510968,2.4056559,0.6976911127567291,0.6735444664955139,0.6464273929595947
15,16,0.1,1.8646567,1.9634507,2.016394,2.3906572,2.470737,2.4056559,0.6999494731426239,0.6682918965816498,0.6464273929595947
16,17,0.1,1.8552442,1.9669813,2.016394,2.3808587,2.4764123,2.4056559,0.7024040520191193,0.6667662262916565,0.6464273929595947
17,18,0.1,1.8370085,1.957461,2.016394,2.3609247,2.4733343,2.4056559,0.7073664963245392,0.6675940454006195,0.6464273929595947
18,19,0.06999999999999999,1.8253449,1.954033,2.016394,2.347287,2.47216,2.4056559,0.7107374966144562,0.6679095923900604,0.6464273929595947
19,20,0.06999999999999999,1.8202921,1.942621,2.016394,2.3358607,2.4662273,2.4056559,0.7135467529296875,0.6695016622543335,0.6464273929595947
20,21,0.06999999999999999,1.8120732,1.9325216,1.894213,2.325535,2.4606495,2.322155,0.716073751449585,0.6709949374198914,0.6705465912818909
21,22,0.06999999999999999,1.8025813,1.9183369,1.8878413,2.3157003,2.4494119,2.3189228,0.7184701263904572,0.6739931702613831,0.6714631021022797
22,23,0.06999999999999999,1.7955782,1.9003547,1.8865376,2.3083696,2.432005,2.3212044,0.720249742269516,0.6786102652549744,0.6708162724971771
23,24,0.06999999999999999,1.7904643,1.8851453,1.8792754,2.3011634,2.4167836,2.3168159,0.721993625164032,0.6826206743717194,0.6720598042011261
24,25,0.06999999999999999,1.786282,1.8668593,1.8800517,2.2937129,2.400187,2.3129702,0.7237909734249115,0.6869647204875946,0.6731476187705994
25,26,0.06999999999999999,1.7798896,1.8587903,1.8695923,2.2841172,2.3880217,2.2997124,0.7260971367359161,0.6901299059391022,0.6768838763237
26,27,0.06999999999999999,1.777917,1.8551782,1.8598001,2.276034,2.3832784,2.2844486,0.7280323207378387,0.691359668970108,0.6811588704586029
27,28,0.06999999999999999,1.7734942,1.8511333,1.849738,2.2683444,2.3773346,2.2715194,0.7298668920993805,0.6928972601890564,0.6847576797008514
28,29,0.06999999999999999,1.7610976,1.8403286,1.8382235,2.256265,2.3680584,2.2681162,0.7327363193035126,0.6952891051769257,0.6857015788555145
29,30,0.06999999999999999,1.752539,1.8325313,1.8207656,2.248246,2.3606758,2.2587175,0.734632670879364,0.6971860826015472,0.6883009374141693
30,31,0.06999999999999999,1.7466949,1.8269511,1.8077971,2.2421775,2.3577535,2.249668,0.7360633015632629,0.6979353725910187,0.6907936036586761
31,32,0.06999999999999999,1.7378643,1.818439,1.8028415,2.2307394,2.3552294,2.2426615,0.7387493252754211,0.6985817849636078,0.692716658115387
32,33,0.06999999999999999,1.7308798,1.8172655,1.7975271,2.21986,2.3570096,2.2309887,0.741291344165802,0.6981258988380432,0.6959070563316345
33,34,0.06999999999999999,1.7258013,1.8148794,1.7896032,2.2126834,2.3600483,2.2200723,0.7429613769054413,0.6973470449447632,0.6988756954669952
34,35,0.06999999999999999,1.7191539,1.8102772,1.7830428,2.2047002,2.3547552,2.211283,0.7448127865791321,0.6987031102180481,0.7012552917003632
35,36,0.06999999999999999,1.7076403,1.7914252,1.7574148,2.1948993,2.3412833,2.1886153,0.7470766007900238,0.7021407783031464,0.7073487341403961
36,37,0.06999999999999999,1.6985968,1.782921,1.7407815,2.1858833,2.3303165,2.173816,0.7491502463817596,0.7049246430397034,0.71129310131073
37,38,0.06999999999999999,1.6912231,1.7772079,1.7345347,2.1756628,2.3261383,2.1674922,0.751490518450737,0.7059818208217621,0.7129704058170319
38,39,0.06999999999999999,1.6833606,1.7643812,1.7252353,2.1645424,2.3143096,2.1512773,0.7540244162082672,0.708964467048645,0.7172488272190094
39,40,0.06999999999999999,1.6764838,1.7641344,1.7150801,2.1557045,2.312754,2.1395454,0.7560289651155472,0.7093556225299835,0.7203243970870972
40,41,0.06999999999999999,1.6661391,1.7621504,1.7008702,2.145619,2.314285,2.1309993,0.7583065032958984,0.7089706361293793,0.7225541770458221
41,42,0.06999999999999999,1.6573579,1.7645926,1.7008702,2.1375747,2.3198395,2.1309993,0.760115385055542,0.7075719833374023,0.7225541770458221
42,43,0.06999999999999999,1.6487765,1.7644501,1.7008702,2.127582,2.3224928,2.1309993,0.7623529732227325,0.7069026529788971,0.7225541770458221
43,44,0.06999999999999999,1.6395242,1.7561893,1.6783668,2.115402,2.320509,2.1172347,0.7650661468505859,0.7074032127857208,0.7261267304420471
44,45,0.06999999999999999,1.6295868,1.7441186,1.6661679,2.1044438,2.3090787,2.10725,0.7674938589334488,0.7102786004543304,0.7287038266658783
45,46,0.06999999999999999,1.6174883,1.7370934,1.6473987,2.093988,2.302597,2.09555,0.7697984874248505,0.7119028270244598,0.7317080199718475
46,47,0.06999999999999999,1.6082921,1.7336117,1.6324774,2.0827038,2.3023539,2.0811057,0.7722728401422501,0.7119637131690979,0.7353938817977905
